calculation_time_oracle,calculation_time_without_oracle,execute_time_oracle,execute_time_without_oracle,fake_location,final_location_oracle,final_location_without_oracle,goal_location,how_far_from_goal_oracle,how_far_from_goal_without_oracle,metric-0,metric-1,metric-2,metric-3,move_base_status_finish_oracle,move_base_status_finish_without_oracle,real_location,move_base_status_aborted_oracle,move_base_status_aborted_without_oracle
0.00016999244689941406,0.00043392181396484375,300.03994393348694,9.611257076263428,"(2.102062815298553, -4.958964148356475)","(3.1739359357249697, -5.751763138211259)","(4.212830092349335, -6.189320719236524)","(3.223, -5.3020000000000005)",0.4524313902646718,1.329323764365444,47.0,52.83,1.485670808841448,74.38,False,False,"(3.173000000000001, -5.752000000000001)",,
0.0005431175231933594,0.0003330707550048828,38.21232199668884,29.374372005462646,"(-0.44815752540726095, -2.502896041331)","(-3.319086812609617, -0.6641059409575639)","(-1.3875109777275876, 0.3962217843429296)","(-3.377, -0.7519999999999998)",0.10525826755494697,2.2970589534842367,145.0,5.403066666666668,40.95049849274893,173.24666666666667,False,False,"(1.3730000000000002, -1.7519999999999998)",,
0.18806791305541992,0.2320840358734131,110.08273506164551,15.051928997039795,"(-1.8220060402206182, 1.1119937964169628)","(-0.6844721252638649, 0.6803910118096682)","(-0.972856406669711, 2.190454647456102)","(-0.7269999999999994, 0.6479999999999997)",0.0534583742329154,1.5619256423272752,52.0,3.328888888888889,13.318455232211528,60.23333333333333,False,False,"(-2.0269999999999997, 2.5980000000000008)",,
0.17760992050170898,0.18459296226501465,21.913398027420047,194.86886096000669,"(-3.9265668493731045, -2.759914186765274)","(-1.9590665359072041, -3.443681357365042)","(-3.5191788186994306, -2.5845016705340935)","(-1.9269999999999996, -3.452)",0.03312797217422423,1.8131703566794968,94.0,13.085155555555556,27.531169482697262,51.48,False,True,"(-3.7269999999999994, -1.0519999999999996)",,
0.0005078315734863281,0.0006268024444580078,29.60366201400757,35.981656074523926,"(1.2937170317929774, -2.8331541603913823)","(2.2738954958679116, -1.86608685063533)","(-0.7858089427955086, -1.571820300391491)","(-1.0269999999999997, -1.702)",3.304971341659786,0.27408006178046174,109.0,10533.21995555555,13.959566350979191,461.42,False,True,"(2.173000000000001, -1.702)",True,False
