fake_location,goal_location,plan_length,real_location,started_plan
"(-3.3000231106820146, 0.42533130760901255)","(1.673000000000001, -0.8520000000000003)",152.0,"(-2.0269999999999997, 0.09799999999999986)",[(-2.07699995828  0.0480000916421)  (-2.03103094819  0.0475705567236)  (-2.00603171076  0.0473706665839)  (-1.98103323627  0.0471059265898)  (-1.95603533398  0.0467774811503)  (-1.93103876683  0.0463643494303)  (-1.90604353483  0.0458699646573)  (-1.88105078238  0.0452710571776)  (-1.85606050949  0.0445733490374)  (-1.83107405129  0.0437524261736)  (-1.80609159853  0.0428159179809)  (-1.78111486781  0.0417382659873)  (-1.75614404987  0.0405297698756)  (-1.7311812428  0.0391641082341)  (-1.70622701879  0.0376542510339)  (-1.68128366667  0.0359723509844)  (-1.65635137718  0.0341344298144)  (-1.63143301133  0.0321118772941)  (-1.60652914133  0.0299230039704)  (-1.58164320041  0.0275388181439)  (-1.55677442562  0.0249795377102)  (-1.53192777608  0.0222161709698)  (-1.50710172591  0.0192700802277)  (-1.48230199714  0.0161126552539)  (-1.45752706391  0.0127671657021)  (-1.43278226679  0.00920385693317)  (-1.4080660799  0.00544752447974)  (-1.38338460675  0.0014687951724)  (-1.35874166205  -0.00274072332294)  (-1.33418454804  -0.00742707898359)  (-1.30980519892  -0.0129625862682)  (-1.28556661213  -0.0190859384103)  (-1.26139936019  -0.0254843302292)  (-1.2373473121  -0.0323034831629)  (-1.21318959689  -0.0387377331367)  (-1.1891905731  -0.045741135951)  (-1.16537351037  -0.0533400130174)  (-1.14166974414  -0.0612856460703)  (-1.1180582936  -0.0695013596937)  (-1.09453419962  -0.0779638842339)  (-1.07106961492  -0.0865904407589)  (-1.04766911713  -0.0953898030727)  (-1.02424763851  -0.104131944927)  (-1.00065831321  -0.112411363995)  (-0.976892748891  -0.120170458349)  (-0.952974596679  -0.127444704673)  (-0.92891034156  -0.134220370058)  (-0.9047041797  -0.140469988681)  (-0.880375566056  -0.146224841062)  (-0.855930985614  -0.151465472243)  (-0.831466950215  -0.156614550689)  (-0.806991089254  -0.161707553084)  (-0.782511413597  -0.166780719053)  (-0.758027923242  -0.171837100354)  (-0.733542144068  -0.176881274624)  (-0.70903423965  -0.181817111489)  (-0.684537016385  -0.186805209708)  (-0.660035978422  -0.19177461591)  (-0.635543332793  -0.196785220843)  (-0.611052213044  -0.20180536252)  (-0.586617932284  -0.207093677418)  (-0.56221874674  -0.212540683725)  (-0.537851604653  -0.218131122651)  (-0.513489421673  -0.223742160942)  (-0.489135249557  -0.22938753151)  (-0.464762385424  -0.234951649024)  (-0.4403780772  -0.240465031065)  (-0.41595867376  -0.245822773454)  (-0.391514856257  -0.251066837863)  (-0.36713321832  -0.256592045465)  (-0.34288471332  -0.262675724755)  (-0.318808632639  -0.269409809938)  (-0.294985084921  -0.276987706169)  (-0.271958046004  -0.286722432267)  (-0.249341468518  -0.297375737479)  (-0.226569632852  -0.307693349327)  (-0.203759650212  -0.317925511955)  (-0.180899695037  -0.328045903952)  (-0.157792928946  -0.337589132243)  (-0.134751012709  -0.347288381655)  (-0.111561467686  -0.356629049519)  (-0.08848941534  -0.366255819682)  (-0.0658262985472  -0.376809942764)  (-0.0432333721851  -0.387512457572)  (-0.0203943978458  -0.397680914755)  (0.00253765510824  -0.407636130357)  (0.0259381528935  -0.416434729732)  (0.0492348909115  -0.425504935555)  (0.0724705937724  -0.43473001809)  (0.095793653202  -0.443731559362)  (0.119091535629  -0.452798713428)  (0.142534376555  -0.461484016292)  (0.166087843703  -0.46986414337)  (0.189744307678  -0.477949775814)  (0.213483169116  -0.485790504691)  (0.237297561561  -0.493397774091)  (0.261175659451  -0.500803246003)  (0.28509686342  -0.508066811175)  (0.309051636726  -0.515220894534)  (0.333033112914  -0.522283806626)  (0.357037858755  -0.529266991545)  (0.381060533673  -0.536189141306)  (0.40509999326  -0.543052926198)  (0.429150896939  -0.549876275299)  (0.453280764852  -0.55641428504)  (0.477515155472  -0.562553277441)  (0.501848728222  -0.568288293396)  (0.526273090769  -0.573621240253)  (0.550779850778  -0.578562417694)  (0.575361760324  -0.583116403358)  (0.600008519724  -0.587303415139)  (0.624714025463  -0.591130319493)  (0.649468740798  -0.594623819301)  (0.674267325152  -0.597791162488)  (0.699101767661  -0.600662485162)  (0.723938117518  -0.603517786108)  (0.748738609221  -0.606668344627)  (0.773494850434  -0.610153452101)  (0.7981912009  -0.614036813975)  (0.822811257419  -0.618378702467)  (0.847332894747  -0.623246637721)  (0.871725595306  -0.628723017197)  (0.895951975062  -0.634893671586)  (0.919962824419  -0.641856257138)  (0.94369634528  -0.649713007744)  (0.967322291677  -0.657886759697)  (0.990924205481  -0.666130320611)  (1.01450475698  -0.674434153742)  (1.03806890528  -0.68278528912)  (1.06161741332  -0.691179149109)  (1.08515562168  -0.699602763736)  (1.10882581857  -0.707647960389)  (1.13266691389  -0.715171306449)  (1.15665525653  -0.722211330357)  (1.18077215448  -0.728796642345)  (1.20500082305  -0.734959667339)  (1.22932638494  -0.740727108221)  (1.25373625163  -0.746126430811)  (1.27821974199  -0.751181667703)  (1.30271086174  -0.756200283501)  (1.32719816679  -0.761237972785)  (1.35168165715  -0.766293591146)  (1.37616209574  -0.771362942418)  (1.40063986405  -0.7764460266)  (1.42511572501  -0.781539410465)  (1.44958891568  -0.786643856952)  (1.47406096195  -0.791754788425)  (1.49853110086  -0.796874112232)  (1.52300009537  -0.801999921024)  (1.57300009611  -0.851999921769)  (1.62300009686  -0.901999922514)  (1.673  -0.852)]
"(2.2905299114530706, -4.822832697680411)","(-1.6269999999999998, -1.0019999999999998)",0.0,"(0.8230000000000004, -4.602)",[]
