calculation_time_without_oracle,execute_time_without_oracle,fake_location,final_location_without_oracle,goal_location,how_far_from_goal_without_oracle,metric-0,metric-1,metric-2,metric-3,move_base_status_aborted_without_oracle,move_base_status_finish_without_oracle,real_location
20.030494928359985,6.107445001602173,"(21.5970951026062, -14.095718985983062)","(21.29980317607544, -15.851569654163416)","(-17.0, -12.049999999999999)",38.4880092387431,1936.0,49465.30222222221,18.33317775620996,2995.7466666666664,True,False,"(21.300000000000004, -15.849999999999998)"
20.02902889251709,3.0947251319885254,"(27.669147257839512, -14.508393289355821)","(27.499790428482857, -15.851585716713272)","(24.75, 7.300000000000004)",23.31431467143948,1198.0,112539.56715555556,0.5328435078903049,89.1,True,False,"(27.5, -15.849999999999998)"
0.29850006103515625,264.880973815918,"(27.28888189812219, 4.905207541943052)","(-2.694192259604884, 15.855746867460988)","(-2.3000000000000007, 15.800000000000004)",0.3981146201335944,1472.0,111161.7136,11.964348668519685,2699.86,False,True,"(27.950000000000003, 6.2500000000000036)"
0.2392210960388184,130.9844479560852,"(16.194188633441684, -9.39941669706878)","(18.44665361711402, -3.599516271810714)","(18.4, -4.099999999999998)",0.5026534812095375,0.0,14136.225066666668,2.0086819603691684,836.1866666666666,False,True,"(14.600000000000001, -9.299999999999997)"
20.04427981376648,17.3480441570282,"(15.0223093895011, 21.301389258538727)","(14.149818638045327, 22.551041925287613)","(5.25, 21.650000000000006)",8.945314323221123,471.0,5030.663333333333,2.8090491045509376,839.84,True,False,"(14.149999999999999, 22.550000000000004)"
0.3874900341033936,300.3400709629059,"(0.6684973740899639, 21.3871420675426)","(27.014366802327153, -2.4405587067827175)","(26.950000000000003, -3.049999999999997)",0.6128309515030821,1833.0,413.15026666666677,17.968718860549536,2853.346666666667,False,True,"(1.4000000000000021, 22.6)"
20.019227027893066,106.0411319732666,"(1.3428716746827725, -12.902356793307003)","(-2.7932450257192514, -11.914924717343279)","(-3.099999999999998, -11.899999999999999)",0.30711782988579195,600.0,31499.76728888889,5.299966720260216,1069.9733333333334,False,True,"(1.6500000000000021, -11.449999999999998)"
20.064079999923703,2.214174032211304,"(21.259584084478035, 11.117760279463365)","(21.79972516111853, 9.193659217655847)","(29.25, -8.249999999999998)",18.96807428487616,1057.0,289.3004888888889,0.9038226895712852,126.04666666666668,True,False,"(21.800000000000004, 9.200000000000003)"
0.5680251121520996,354.48293900489807,"(14.643445889245955, 12.061241549184615)","(18.574561320948845, -10.632236435064074)","(18.15, -11.049999999999997)",0.5956330342029399,1700.0,102204.29426666666,16.341664450824112,2562.58,False,True,"(14.550000000000004, 10.900000000000002)"
0.3869969844818115,284.50134396553034,"(15.560205414313494, -10.095103990598759)","(4.774902109863852, 18.36610941249133)","(5.150000000000002, 18.050000000000004)",0.49053398236024603,0.0,155171.06315555554,14.95298996391056,2433.233333333333,False,True,"(16.65, -10.899999999999999)"
0.35625696182250977,575.5202350616455,"(-9.221193706572747, 7.223202921908561)","(27.439987718348252, -10.980247167539996)","(27.1, -11.599999999999998)",0.7068841644639129,2278.0,401.3984,18.744943057157663,3577.0066666666667,False,True,"(-10.2, 8.750000000000004)"
20.01473498344421,238.67458701133728,"(10.930162529917665, 4.685925684413358)","(30.121156653447645, -4.900255409048168)","(29.900000000000006, -5.599999999999998)",0.7338615386641425,1327.0,101091.14222222225,4.4886126964125355,1601.446666666667,False,True,"(9.350000000000001, 4.200000000000003)"
20.04203200340271,31.784857988357547,"(-1.8746643934901928, 9.037806062213098)","(-0.6065016333839446, 8.243532489313566)","(11.25, 20.450000000000003)",17.016888084249707,716.0,369.2924888888888,5.8712864974753085,1429.1733333333334,True,False,"(-0.5999999999999979, 8.250000000000004)"
0.15567588806152344,64.96581101417543,"(8.759602477246009, 11.588381319892159)","(4.496202535221516, 10.670567966721759)","(2.650000000000002, 12.850000000000001)",2.8562891640619443,502.0,2180.4146222222225,4.388743647117687,976.98,True,False,"(7.0, 11.400000000000006)"
20.065211057662964,31.915333986282352,"(5.3738458314894455, 13.159573087718279)","(6.793727950835243, 13.843238079516675)","(7.350000000000001, -2.3999999999999986)",16.252760439400515,1048.0,52194.67506666666,9.066551839018068,1536.4133333333334,True,False,"(6.800000000000001, 13.850000000000001)"
20.03586196899414,30.404564142227173,"(11.145283202789653, 2.095367252197664)","(12.34352818237189, 0.5429681254050895)","(20.300000000000004, -13.599999999999998)",16.227414802763093,963.0,66027.29195555557,8.315717830979338,1389.36,True,False,"(12.350000000000001, 0.5500000000000043)"
0.3949120044708252,243.89880800247192,"(15.58492174071278, -6.860049673211095)","(-8.372136293973082, 9.949865751015503)","(-8.2, 10.200000000000003)",0.30364131177727965,1622.0,19242.3136,11.984926570889904,3882.846666666667,False,True,"(15.700000000000003, -5.599999999999998)"
0.3267908096313477,399.5573661327362,"(4.3558529965838995, -18.74148155522373)","(24.15790067016276, 16.248010020449772)","(24.200000000000003, 15.600000000000001)",0.6493761161115009,2505.0,125390.48888888893,8.647179781090626,1473.333333333333,False,True,"(2.950000000000003, -18.299999999999997)"
0.30772900581359863,265.2959020137787,"(-7.403467038602796, 9.65613813710432)","(-0.44717767095350325, 0.9374268955473761)","(-0.4499999999999993, 0.9500000000000028)",0.012885980631032976,1355.0,409.6133333333333,12.801821775092785,2770.893333333333,False,True,"(-8.549999999999999, 8.100000000000001)"
0.30884504318237305,395.2780430316925,"(-12.662023855666494, 9.969961399306106)","(28.512025951900494, -13.86444823474475)","(28.1, -14.549999999999997)",0.7998416142487795,2504.0,124368.76555555552,8.414813447761238,3311.76,False,True,"(-12.1, 8.600000000000001)"
0.468393087387085,303.5278279781342,"(10.681051669915384, -7.630415275453955)","(-2.5551049901798084, 20.601842166605124)","(-2.1499999999999986, 20.450000000000003)",0.4326269716833674,1736.0,20619.161822222228,18.00558651678411,3014.213333333333,False,True,"(9.5, -7.4499999999999975)"
0.3736429214477539,205.89293813705444,"(-9.190571725359684, -10.02050270988008)","(10.715095676518061, -12.91679636976264)","(10.350000000000001, -13.149999999999999)",0.4332190971876267,1361.0,36751.12982222223,9.431072414122905,2422.2,False,True,"(-8.549999999999999, -11.049999999999997)"
0.4815561771392822,402.8133988380432,"(-1.8754026605491378, -7.562290174673644)","(32.3704372360953, -9.218520819828228)","(31.950000000000003, -9.899999999999999)",0.8007379986631331,1617.0,283782.4188888889,6.901079432445169,1417.4733333333334,False,True,"(-2.349999999999998, -9.049999999999997)"
0.4041030406951904,418.19458198547363,"(-1.2040868050869191, -15.94753556022874)","(4.985810270603644, 21.348216022437754)","(5.5, 20.950000000000003)",0.6503591917877696,2437.0,506379.8597333335,17.716264513676848,5173.68,False,True,"(-1.5999999999999979, -17.45)"
0.2264430522918701,299.2115678787232,"(19.155219071420326, 16.882941404163194)","(10.382839159414912, -11.180001619861608)","(10.200000000000003, -11.449999999999998)",0.32608171290783056,1465.0,353.0686222222222,14.159690163434991,2223.693333333333,False,True,"(18.050000000000004, 15.300000000000004)"
0.24190402030944824,183.5612759590149,"(-0.2692173751316811, 5.617623240406429)","(11.592266022554703, -5.381070181940719)","(11.5, -5.6999999999999975)",0.33200790316706275,968.0,374.63715555555575,8.927680815182322,1886.62,False,True,"(-1.5, 7.0000000000000036)"
20.024270057678226,16.251887798309323,"(12.007876680317391, 12.354513571331589)","(11.099774370738848, 13.00129131571002)","(-7.5, 17.85)",19.221383471215145,919.0,35473.977288888884,4.806905962367655,1366.0666666666666,True,False,"(11.100000000000001, 13.0)"
0.2114710807800293,211.8327090740204,"(-8.759426183330966, 20.588889206576013)","(-18.5683255104119, 6.32229191335488)","(-18.45, 6.550000000000004)",0.2566162487798078,848.0,43170.59595555555,7.703045197947671,1796.0466666666666,False,True,"(-7.35, 21.500000000000007)"
0.2865729331970215,249.40190505981445,"(9.525632179218583, 12.303129501909622)","(-12.831667252211988, 22.857648921179692)","(-12.2, 23.000000000000007)",0.6475085691775448,1169.0,46238.96128888889,8.015213822159557,2603.293333333333,False,True,"(8.400000000000002, 11.75)"
0.27570104598999023,64.55667901039125,"(-9.24187652787457, -7.232559546241753)","(-2.86065284379799, -9.843717144288618)","(-2.9499999999999993, -9.899999999999999)",0.10559675264142494,345.0,3537.804266666666,2.774172281151812,627.9066666666666,False,True,"(-10.25, -7.249999999999998)"
0.42118000984191895,427.7111940383911,"(-15.05266976714265, -4.309401710041724)","(26.850576532396943, 14.741839133687794)","(27.050000000000004, 14.150000000000006)",0.6245344502868845,2516.0,387168.8552888889,13.610008112141955,4765.233333333334,False,True,"(-14.75, -2.4499999999999993)"
0.19424915313720706,24.44091296195984,"(9.57872873326391, 21.955963143836097)","(9.439024185395208, 20.800894301191466)","(-0.6499999999999986, 4.100000000000001)",19.51174721733189,927.0,11566.492622222222,9.701439830734047,2054.5133333333333,True,False,"(9.450000000000003, 20.800000000000004)"
0.3953819274902344,470.4541730880737,"(32.622647240749025, -12.633967632618102)","(-18.422732966099737, 6.081854971431754)","(-18.3, 6.300000000000004)",0.25030108760587105,2564.0,350.1598222222222,14.501308417880116,3847.34,False,True,"(31.550000000000004, -11.399999999999999)"
0.21941900253295896,280.54728984832764,"(11.7749143603127, -19.6365756067212)","(-9.984674739662582, -1.8341473006408646)","(-10.1, -1.7499999999999964)",0.1427609326007568,1557.0,314953.61,6.923586709083136,2384.6133333333332,False,True,"(12.950000000000003, -18.349999999999998)"
0.5849599838256836,318.51334905624384,"(16.70263144867305, -0.9971611498702906)","(-9.51314970810655, -17.06584580120698)","(-9.799999999999999, -16.95)",0.30935956364179884,1557.0,32745.13248888889,12.70477466555542,3633.14,False,True,"(16.5, -2.349999999999998)"
0.4209959506988525,363.66493105888367,"(13.716485155111878, 13.506371202193193)","(-9.181649180679196, -7.66825495844779)","(-9.25, -7.599999999999998)",0.09659489559254647,1972.0,346.9671555555556,15.551963748105983,4411.44,False,True,"(14.950000000000003, 13.800000000000004)"
0.28614211082458496,473.4240939617157,"(1.0168363203774777, 18.854264262435827)","(12.904698540951292, 2.7022571998485967)","(12.899999999999999, 2.400000000000002)",0.3022937166852533,1611.0,65388.0606222222,13.996086983921757,3143.733333333333,False,True,"(2.25, 17.6)"
0.3689341545104981,191.72191381454468,"(-0.40422665402131575, 23.78540737532052)","(15.283611532604153, 11.39702455878577)","(15.350000000000001, 10.750000000000004)",0.6504215619696851,1032.0,41659.73493333333,9.197504484742305,1466.8733333333332,False,True,"(-1.8999999999999986, 22.750000000000007)"
20.045414924621586,8.509768962860107,"(7.691991336023643, -17.902413651047933)","(7.760161669632731, -16.85381118896467)","(22.200000000000003, -4.899999999999999)",18.745733726599266,1336.0,145117.79773333337,10.913201450813084,2144.28,True,False,"(7.75, -16.9)"
0.466040849685669,85.53772711753845,"(5.825824923365979, -17.58311402441679)","(4.048774056654674, -18.406907091666525)","(-1.6999999999999993, 22.1)",40.91280881688972,2413.0,269283.5778222222,20.23225438880737,5210.513333333333,True,False,"(4.700000000000003, -16.5)"
20.062304019927982,207.54704308509827,"(8.972926531723617, 12.686548378992079)","(13.767913691408951, -10.940306095808603)","(13.550000000000004, -11.299999999999999)",0.4205544930397519,1558.0,107595.05248888886,10.357433279668331,1935.82,False,True,"(7.900000000000002, 12.150000000000006)"
0.315248966217041,600.0004560947417,"(21.08690772965414, 9.665549038731289)","(20.29448294043431, 11.39588503493623)","(18.35, 8.450000000000003)",3.529766641677785,793.0,20020.532622222225,6.468037587894187,1112.46,False,False,"(22.0, 8.250000000000004)"
