fake_location,goal_location,plan_length,real_location,started_plan
"(-3.3000231106820146, 0.42533130760901255)","(1.673000000000001, -0.8520000000000003)",188.0,"(-2.0269999999999997, 0.09799999999999986)",[(-2.07699995828  0.0480000916421)  (-2.0493861273  0.0547852937696)  (-2.03043070557  0.0710851139588)  (-2.01054526063  0.0862367102539)  (-1.99168329899  0.102644867847)  (-1.97212324773  0.118214173499)  (-1.95267401343  0.133921571194)  (-1.93373423196  0.1502400834)  (-1.9143733079  0.166056199969)  (-1.89508257428  0.181958147227)  (-1.87561941634  0.197648378784)  (-1.85633001785  0.213551851922)  (-1.83708677721  0.22951101964)  (-1.81772852344  0.245330569436)  (-1.79847612753  0.261279056002)  (-1.77925501213  0.277264926601)  (-1.75998926477  0.293196628499)  (-1.74076566982  0.309179447341)  (-1.72154569883  0.325166843819)  (-1.70231218566  0.341138218569)  (-1.68308267793  0.357113408016)  (-1.66380491428  0.373031377003)  (-1.64452314519  0.388944005414)  (-1.62551412696  0.405181646037)  (-1.60633573618  0.42121863358)  (-1.58691053447  0.436955785915)  (-1.568427563  0.453790045199)  (-1.54934034348  0.469935370146)  (-1.52606916393  0.479070044355)  (-1.50290212563  0.488466406799)  (-1.48206510444  0.502280188743)  (-1.46015348302  0.514317084675)  (-1.43790082766  0.525710822638)  (-1.41507100859  0.535899116246)  (-1.39200811152  0.545548011654)  (-1.36861028402  0.554353858953)  (-1.34511098558  0.562885048045)  (-1.32162542004  0.57145438411)  (-1.29792127235  0.579398872754)  (-1.27399434634  0.586644508848)  (-1.24991445096  0.593365242591)  (-1.22551106925  0.59879431982)  (-1.20101727921  0.603798439768)  (-1.17640599649  0.608189919326)  (-1.15173673038  0.612242653761)  (-1.12699879971  0.615853646246)  (-1.10222157766  0.61918235113)  (-1.0774092604  0.622240975443)  (-1.0525431559  0.624827340228)  (-1.02766980348  0.627338936945)  (-1.00278500697  0.629737618621)  (-0.977901736333  0.632148507329)  (-0.953068438233  0.635032418505)  (-0.928201570797  0.637608102137)  (-0.903337373649  0.640208962771)  (-0.878434266589  0.642408517248)  (-0.853501404889  0.644238046083)  (-0.828542221778  0.645670846398)  (-0.803558624604  0.646574166724)  (-0.77911633298  0.651824716118)  (-0.755031859965  0.658528665193)  (-0.730954634874  0.665258554209)  (-0.706950270503  0.672243265007)  (-0.682957350224  0.679266885717)  (-0.659052930922  0.686587289879)  (-0.636924253224  0.698219827894)  (-0.614779172328  0.70982184833)  (-0.592419323972  0.721003489122)  (-0.569876370145  0.731811289576)  (-0.547167476984  0.742265849058)  (-0.523198207828  0.749371104291)  (-0.4991328083  0.756142954977)  (-0.475006373614  0.76269355322)  (-0.45079296383  0.768915324553)  (-0.426481516324  0.774743419122)  (-0.402105600433  0.780293040787)  (-0.377664453218  0.785549693697)  (-0.35314281589  0.79041801042)  (-0.328570443087  0.795021587149)  (-0.303925972505  0.799223857719)  (-0.279234581146  0.80314002599)  (-0.254458884976  0.806480937905)  (-0.229653434167  0.809592967981)  (-0.20481632137  0.812441021002)  (-0.179953650101  0.815058666305)  (-0.155053976268  0.817295604815)  (-0.130140188055  0.819369274279)  (-0.105204656068  0.821166759657)  (-0.080258824397  0.822808605385)  (-0.0553019301042  0.824274975036)  (-0.0303339731892  0.825542980426)  (-0.00535457218222  0.826557689913)  (0.0196332211589  0.827338176986)  (0.0445977448463  0.828667217533)  (0.069594693461  0.829076916025)  (0.0945878273783  0.828494793214)  (0.119530988761  0.826810985816)  (0.144445539913  0.824747997504)  (0.169190718505  0.821185070205)  (0.193670012693  0.816109233947)  (0.21785099755  0.809763866421)  (0.241552856424  0.801812511322)  (0.265001419395  0.793142467248)  (0.28763325567  0.782521586962)  (0.310519913726  0.772462230123)  (0.332593659782  0.760725169401)  (0.354909257649  0.749455027632)  (0.37707646379  0.737895731805)  (0.398827867923  0.725572733575)  (0.420200091141  0.712601999739)  (0.441464358426  0.699455026887)  (0.462224704194  0.685526804023)  (0.482856113193  0.671407846293)  (0.503084690155  0.656717446904)  (0.523328144436  0.642047646881)  (0.543312962239  0.627027657643)  (0.563073857309  0.611713936712)  (0.582880910216  0.596459725059)  (0.602527364366  0.58100028269)  (0.622043737338  0.565375282457)  (0.641605505207  0.549808265624)  (0.661024984867  0.534064246834)  (0.680502447926  0.518391944355)  (0.6998574592  0.502568579861)  (0.719112525405  0.486623145053)  (0.738416801206  0.470737982463)  (0.757632957498  0.454746008348)  (0.776893745749  0.438808202934)  (0.79606870331  0.422766637754)  (0.815176522198  0.40664496393)  (0.834328210105  0.390576695868)  (0.85341275934  0.374427556223)  (0.87244733604  0.358220433179)  (0.891519678243  0.342056797684)  (0.910537851744  0.325830601153)  (0.929603708962  0.309659336264)  (0.948618830705  0.293428943566)  (0.967592753717  0.277150867151)  (0.986607493991  0.260920092984)  (1.00558294288  0.244643160979)  (1.02460264226  0.228418108857)  (1.0435838132  0.212148043307)  (1.06253484803  0.195843264011)  (1.08152326689  0.179581590795)  (1.10048154964  0.163284440894)  (1.11938451928  0.146923967018)  (1.13776869009  0.129982133269)  (1.15549597002  0.112354416942)  (1.17253011944  0.094055313886)  (1.18897222784  0.0752229161445)  (1.20471014311  0.0557984773785)  (1.220043319  0.0360524596282)  (1.23519949293  0.0161710201229)  (1.25014204382  -0.00387216254878)  (1.26485876462  -0.0240816660238)  (1.27935270709  -0.0444513867863)  (1.29361967508  -0.0649805618969)  (1.30766767944  -0.0856604175517)  (1.32147879109  -0.106499346085)  (1.33502249247  -0.127512606286)  (1.34827360656  -0.148712023716)  (1.36123327777  -0.17009073192)  (1.37390493934  -0.191641101504)  (1.38628973566  -0.213357791891)  (1.39840178113  -0.235227833111)  (1.41023001312  -0.257252751041)  (1.42175345079  -0.279438649199)  (1.43297171268  -0.301780187007)  (1.44386381794  -0.324282705043)  (1.45442061131  -0.346944295957)  (1.46464247426  -0.369759237703)  (1.47453131413  -0.392720282357)  (1.48408064593  -0.41582475963)  (1.49328970674  -0.439066566006)  (1.50216307418  -0.462438835031)  (1.51070761472  -0.48593355584)  (1.51892180246  -0.509545387857)  (1.52681555563  -0.533266701687)  (1.53437704866  -0.557095589982)  (1.54160971479  -0.581026330695)  (1.54851202812  -0.605054727659)  (1.55509695864  -0.629172007072)  (1.56136221752  -0.653373972764)  (1.56733145589  -0.677651087994)  (1.57300009611  -0.701999919534)  (1.62300009686  -0.751999920279)  (1.673  -0.70199999404)  (1.673  -0.852)]
"(2.2905299114530706, -4.822832697680411)","(-1.6269999999999998, -1.0019999999999998)",0.0,"(0.8230000000000004, -4.602)",[]
"(1.9542212888950012, -4.550586058637675)","(3.5230000000000006, -3.2520000000000002)",327.0,"(1.0730000000000004, -3.802)",[(1.02300008792  -3.85199996647)  (1.01483663565  -3.81036292667)  (1.01380857472  -3.78538409786)  (1.01277212146  -3.76040565053)  (1.0118565941  -3.73542224409)  (1.01100629807  -3.71043673957)  (1.01035818099  -3.68544513153)  (1.00985158919  -3.660450281)  (1.0096333885  -3.6354512343)  (1.00963109968  -3.61045123393)  (1.00997785567  -3.58545371311)  (1.01061834335  -3.56046191434)  (1.01138357163  -3.53547354879)  (1.0126820946  -3.51050730849)  (1.01477254873  -3.48559485542)  (1.01746381769  -3.46074019502)  (1.02596029304  -3.43722811734)  (1.03483404195  -3.41385603905)  (1.04434141209  -3.39073439563)  (1.05421423023  -3.36776648453)  (1.06430143436  -3.34489184277)  (1.07601446249  -3.32280569894)  (1.08755811805  -3.3006302912)  (1.09967512263  -3.27876292027)  (1.11234716566  -3.25721255069)  (1.12542852572  -3.23590803835)  (1.13909467888  -3.21497412385)  (1.15327657912  -3.19438601167)  (1.16796468969  -3.17415552736)  (1.18301214474  -3.15419149965)  (1.19874967855  -3.13476648868)  (1.21486791915  -3.11565619024)  (1.23201460214  -3.09746294504)  (1.24928945896  -3.07939138868)  (1.26672720337  -3.06147718858)  (1.28502478054  -3.04444189475)  (1.3033452459  -3.02743120571)  (1.32169088827  -3.0104479825)  (1.34006132616  -2.99349108069)  (1.35851835769  -2.97662897412)  (1.37711233685  -2.95991773882)  (1.39495672798  -2.94240808738)  (1.41293463352  -2.92503614651)  (1.43120054871  -2.90796671113)  (1.44881453213  -2.89022550756)  (1.46651587211  -2.87257185129)  (1.48462118855  -2.85533247115)  (1.50220350997  -2.83755979633)  (1.51983389659  -2.81983518669)  (1.53789496253  -2.80254926724)  (1.55551504947  -2.78481435792)  (1.57409186249  -2.7680838584)  (1.59192862423  -2.7505667683)  (1.60976843772  -2.73305272995)  (1.62850546803  -2.71650266562)  (1.64655661576  -2.69920606502)  (1.66468253156  -2.68198881012)  (1.68368811656  -2.66574659186)  (1.7020390995  -2.64876889996)  (1.72055106267  -2.6319670656)  (1.73981223239  -2.61603002313)  (1.75845618408  -2.59937429168)  (1.77819724272  -2.58403463081)  (1.79777198057  -2.5684836357)  (1.81725058803  -2.5528128591)  (1.83695655146  -2.53742894774)  (1.85675406763  -2.52216252905)  (1.87707114557  -2.50759496292)  (1.89655051597  -2.49192494926)  (1.91634498038  -2.47665395294)  (1.9364858193  -2.46184415352)  (1.95533881641  -2.44542569625)  (1.97487159258  -2.42982167685)  (1.99436851059  -2.41417340696)  (2.0123418385  -2.39679669772)  (2.0310864982  -2.38025464425)  (2.04980216621  -2.36368016585)  (2.0670445981  -2.34557790118)  (2.08520484618  -2.32839612297)  (2.10327277857  -2.31111745145)  (2.12002311452  -2.29255894897)  (2.13799949418  -2.27518491002)  (2.15581718243  -2.25764798349)  (2.17459464853  -2.24114331405)  (2.19330497596  -2.22456273214)  (2.21208930852  -2.20806531063)  (2.23224235447  -2.19327191441)  (2.25255485477  -2.17869786329)  (2.27366004918  -2.16529797601)  (2.29474311834  -2.15186223057)  (2.31613136329  -2.13891858108)  (2.33800941537  -2.12682064999)  (2.35995689495  -2.11484974833)  (2.3813336958  -2.10188702535)  (2.40288292098  -2.08921345644)  (2.42482582292  -2.07723416244)  (2.44669777149  -2.0651255502)  (2.46844536092  -2.05279492257)  (2.48920036611  -2.03885754443)  (2.50988975851  -2.02482365446)  (2.53054939627  -2.01074627693)  (2.54988914876  -1.99490460189)  (2.56900230822  -1.97878903158)  (2.58757378066  -1.96205319148)  (2.60518852702  -1.94431294159)  (2.62252098578  -1.92629612613)  (2.6386716513  -1.90721348425)  (2.65403343742  -1.88749035468)  (2.66934029189  -1.86772373756)  (2.68248268711  -1.84645756293)  (2.69577461846  -1.82528370397)  (2.70911156324  -1.80413845524)  (2.72215935396  -1.7828131528)  (2.73442513173  -1.76102894227)  (2.74614311896  -1.738945278)  (2.75787483911  -1.71686886166)  (2.76926171062  -1.6946123916)  (2.78054863706  -1.67230594901)  (2.79129692823  -1.64973400348)  (2.80193993376  -1.62711284836)  (2.81246926131  -1.60443828747)  (2.82265068846  -1.58160541665)  (2.83340660903  -1.55903766729)  (2.84370324005  -1.53625629488)  (2.85382515792  -1.51339710264)  (2.86336495299  -1.49028881067)  (2.87403771316  -1.46768138846)  (2.88367134977  -1.44461238787)  (2.89317833844  -1.42149036299)  (2.90237633662  -1.39824397898)  (2.91150414438  -1.37496974768)  (2.92021920188  -1.35153796937)  (2.92966897009  -1.32839305631)  (2.9387922002  -1.30511691766)  (2.94747902895  -1.28167483967)  (2.95596291579  -1.25815837509)  (2.96394936611  -1.23446834177)  (2.9719335276  -1.21077754552)  (2.98061577871  -1.18733356019)  (2.98904931155  -1.16379916653)  (2.99699837783  -1.14009616324)  (3.00489937892  -1.11637790117)  (3.01248452308  -1.0925562608)  (3.02015511646  -1.06876208625)  (3.02845208313  -1.04517924594)  (3.03664529004  -1.02155978453)  (3.04375359703  -0.997591659778)  (3.05119912327  -0.97372576892)  (3.06222817617  -0.951290008087)  (3.07212426396  -0.928332396661)  (3.08258111226  -0.90562464791)  (3.09629266032  -0.884719725113)  (3.10936944274  -0.863412733218)  (3.12170007036  -0.841665143783)  (3.13832452129  -0.822993344799)  (3.15420663213  -0.80368678018)  (3.17317864779  -0.787406033477)  (3.19160363586  -0.770508068748)  (3.20969445644  -0.753253429819)  (3.22772958244  -0.735940807491)  (3.24622247212  -0.719118373768)  (3.26510217211  -0.702730052601)  (3.28226220654  -0.684549586632)  (3.30048806741  -0.667437617383)  (3.31915185553  -0.650804774118)  (3.33710839877  -0.633410517267)  (3.35621850647  -0.61729151373)  (3.37356164638  -0.599285379429)  (3.39231775018  -0.5827566774)  (3.41226480247  -0.567686334158)  (3.43426111018  -0.555805459347)  (3.45446145838  -0.541076150046)  (3.47776544432  -0.532024636239)  (3.50115945712  -0.523208870727)  (3.52564523629  -0.518166603806)  (3.55003793685  -0.512689461391)  (3.5742505837  -0.506465019769)  (3.59859064143  -0.500757088166)  (3.623058873  -0.495627846146)  (3.64760263557  -0.490875877691)  (3.67222116621  -0.486523308047)  (3.69692590901  -0.482689918707)  (3.72168176876  -0.479205574173)  (3.74648264193  -0.476059974761)  (3.77132929147  -0.473292030384)  (3.79621561386  -0.470912422194)  (3.82113626853  -0.468918479903)  (3.84608438902  -0.467318214377)  (3.87105768651  -0.4661596908)  (3.89604547985  -0.465380729606)  (3.92104471728  -0.465121711658)  (3.94604242884  -0.465449394158)  (3.9710286963  -0.466271461431)  (3.99599741615  -0.467521537744)  (4.02092951491  -0.469365943899)  (4.04581278555  -0.471776451137)  (4.07062662869  -0.47482210548)  (4.09536036319  -0.478460182316)  (4.11998728617  -0.482763160896)  (4.14449976822  -0.487678779865)  (4.16886881766  -0.493258919109)  (4.19306620571  -0.499542488538)  (4.21712092409  -0.506352486198)  (4.24105357215  -0.513577904397)  (4.26484660229  -0.52125269394)  (4.2884862816  -0.52938791745)  (4.31202296408  -0.537815346775)  (4.33553828425  -0.546300759499)  (4.3588384555  -0.555363717398)  (4.38214473026  -0.56440722034)  (4.40475367835  -0.57507769169)  (4.4266233381  -0.587190500098)  (4.44784602518  -0.600403848684)  (4.46852778818  -0.614448801286)  (4.4889623588  -0.628850428087)  (4.50857829537  -0.644349924778)  (4.52763499732  -0.66053187082)  (4.54594630741  -0.677552287333)  (4.5635114627  -0.695341365357)  (4.58033046319  -0.713837688265)  (4.59634608843  -0.733034389601)  (4.61154536844  -0.752883022709)  (4.62583751343  -0.773395413151)  (4.63927516622  -0.794476574964)  (4.65178126992  -0.81612383786)  (4.66331309993  -0.838305158381)  (4.67676677444  -0.859376401981)  (4.68813152071  -0.881643934662)  (4.69756145249  -0.904797240061)  (4.70524883053  -0.928586074033)  (4.71135997564  -0.952827712578)  (4.71610088147  -0.977374145439)  (4.71958598895  -1.00213000518)  (4.72186717795  -1.02702548285)  (4.72300014305  -1.05199992475)  (4.7730001438  -1.10199992549)  (4.7730001438  -1.15199992624)  (4.7730001438  -1.20199992698)  (4.7730001438  -1.25199992773)  (4.7730001438  -1.30199992847)  (4.7730001438  -1.35199992922)  (4.7730001438  -1.40199992996)  (4.7730001438  -1.45199993071)  (4.7730001438  -1.50199993145)  (4.7730001438  -1.5519999322)  (4.7730001438  -1.60199993294)  (4.7730001438  -1.65199993369)  (4.7730001438  -1.70199993443)  (4.7730001438  -1.75199993518)  (4.7730001438  -1.80199993593)  (4.7730001438  -1.85199993667)  (4.7730001438  -1.90199993742)  (4.7730001438  -1.95199993816)  (4.7730001438  -2.00199993891)  (4.7730001438  -2.05199993965)  (4.7730001438  -2.1019999404)  (4.7730001438  -2.15199994114)  (4.77580318339  -2.16660260249)  (4.76832942839  -2.19045933808)  (4.75946330888  -2.21383465886)  (4.74941539613  -2.23672627602)  (4.73771419356  -2.25881909556)  (4.72499828151  -2.28034352521)  (4.71195354254  -2.30167035353)  (4.69859294664  -2.32280072494)  (4.68502406827  -2.34379834488)  (4.67128352851  -2.36468343125)  (4.65732249925  -2.38542203324)  (4.64321040798  -2.40605801988)  (4.62881831792  -2.42650021989)  (4.61418590193  -2.44676999558)  (4.59927730185  -2.46683873673)  (4.58416194518  -2.48675145675)  (4.56887874183  -2.50653638441)  (4.55329265151  -2.52608289349)  (4.53754863272  -2.54550275462)  (4.52164287076  -2.56478986428)  (4.50548152409  -2.58386373237)  (4.48920268473  -2.60283765538)  (4.47276133927  -2.62167005312)  (4.4560819567  -2.64029302398)  (4.4392492233  -2.65877713985)  (4.42225093203  -2.67710904931)  (4.40504054359  -2.69524183156)  (4.38768214489  -2.71323308854)  (4.3701787877  -2.73108320172)  (4.35250758382  -2.74876737557)  (4.33481883234  -2.76643362034)  (4.31707209745  -2.78404188171)  (4.29928568972  -2.80161047023)  (4.28143366919  -2.81911230155)  (4.26350306589  -2.83653287981)  (4.24552287153  -2.85390310407)  (4.22731913591  -2.87103872444)  (4.20893916127  -2.88798475435)  (4.19044398277  -2.90480508999)  (4.17176417292  -2.92142038565)  (4.15284861478  -2.93776693588)  (4.13380564575  -2.95396452218)  (4.11450480317  -2.96985388094)  (4.09496439761  -2.98544798212)  (4.0753225211  -3.00091390948)  (4.05541666753  -3.01603842142)  (4.03531550146  -3.03090315248)  (4.01503199285  -3.04551687645)  (3.99452646887  -3.05981836745)  (3.97380579595  -3.07380629033)  (3.95262278172  -3.08708334436)  (3.93125208438  -3.10005617628)  (3.90936487702  -3.11213694123)  (3.88693674558  -3.12318144365)  (3.86415308435  -3.13347197115)  (3.84100702688  -3.14292040421)  (3.81747568498  -3.15136213865)  (3.79362314556  -3.15884886361)  (3.76947229681  -3.16531153308)  (3.74521921417  -3.17137709256)  (3.72081201777  -3.17678690557)  (3.69633844562  -3.18189039838)  (3.67180841596  -3.18671465535)  (3.64720361823  -3.19114199306)  (3.62252863007  -3.19515963228)  (3.59779260675  -3.19878264106)  (3.57300012591  -3.20199995679)  (3.52300012517  -3.25199995753)  (3.47300012442  -3.30199995828)  (3.523  -3.252)]
