calculation_time_oracle,execute_time_oracle,fake_location,final_location_oracle,finish_covarianceoracle,goal_location,how_far_from_goal_oracle,init_covariance,move_base_status_aborted_oracle,move_base_status_finish_oracle,real_location
0.13983893394470215,52.074002981185906,"(0.9768371320378941, 0.6505408522244871)","(2.3002822720893468, -5.249839072931216)","[0.006124647580433518, 0.003963868902285839, 0.003963868902285839, 0.005116312018341063, 0.0009028896199335979]","(2.2230000000000008, -5.352)",0.12809919827557514,"[0.18949565122987266, 0.0060547558600902995, 0.0060547558600902995, 0.19088934874772973, 0.05639950309210896]",False,True,"(2.173000000000001, 0.4480000000000004)"
0.19732403755187988,52.440107107162476,"(1.9503245364124493, 1.945524596267822)","(-3.259668104743461, -0.3587625040231786)","[0.0021843775849319513, -0.0007896806182476901, -0.0007896806182476901, 0.0029062683641942755, 0.0018695201284765327]","(-3.327, -0.40200000000000014)",0.0800191550641669,"[0.24718758119492534, -0.00053453323065078, -0.00053453323065078, 0.23760200078302862, 0.06655358682270388]",False,True,"(3.473, 2.6479999999999997)"
0.1821541786193848,67.08595991134644,"(-0.49441225495778207, -0.6633394388003053)","(1.309946559542014, -4.975370194824023)","[0.01179073761632754, 0.010711811819456685, 0.010711811819456685, 0.012183845190477882, 0.0010773464401238097]","(1.173000000000001, -5.0520000000000005)",0.15692828684371204,"[0.1957408234256944, 0.009931337941069318, 0.009931337941069318, 0.1739229381001028, 0.05818980342704402]",False,True,"(0.17300000000000093, 0.6479999999999997)"
0.1355609893798828,22.67523717880249,"(1.2687744005561212, -2.093403500750976)","(4.492360907460688, 1.4289814363893063)","[0.03331310888781047, -0.010242211431631176, -0.010242211431631176, 0.02973571128858188, 0.0049603582011766185]","(4.423000000000001, 1.2480000000000002)",0.1938174806391477,"[0.16429163447970563, 0.006104248586703331, 0.006104248586703331, 0.1583627878768301, 0.06787901109884782]",False,True,"(2.2230000000000008, -1.1020000000000003)"
0.14149880409240725,0.8755841255187988,"(-1.8851729975671456, -1.7278089623909225)","(-2.269047362003522, -0.15315753894778086)","[0.16621482361323636, 0.0014374800549910027, 0.0014374800549910027, 0.18445543716944923, 0.06171319794964594]","(-2.2269999999999994, -0.15200000000000014)",0.04206329216634014,"[0.16621482361323636, 0.0014374800549910027, 0.0014374800549910027, 0.18445543716944923, 0.06171319794964594]",False,True,"(-2.2269999999999994, -0.15200000000000014)"
19.78591394424439,17.015995979309082,"(1.209671339386595, -3.3671538260535785)","(0.8270280041705416, -2.1493350280377594)","[0.002191403439124162, 0.0012880826227172903, 0.0012880826227172903, 0.0024661105259919935, 0.0010886838268806794]","(0.8730000000000002, -2.1020000000000003)",0.06598506861312797,"[0.155514538293823, 0.01784957741264659, 0.01784957741264659, 0.15978717508266982, 0.06609675990605317]",False,True,"(2.4730000000000008, -2.8520000000000003)"
0.15016412734985352,58.46507692337036,"(2.608469481521216, -3.576736901025801)","(1.5555253574047117, 1.603759980347024)","[0.0054097385009850285, 0.002735401968087192, 0.0027354019680876362, 0.004163949459985883, 0.0013760446417962063]","(1.4730000000000008, 1.548)",0.09959723903339772,"[0.18460048966913334, 0.055423174930254504, 0.055423174930254504, 0.1877654666946107, 0.05688171297165679]",False,True,"(3.5230000000000006, -5.252000000000001)"
0.18028688430786133,51.62982392311096,"(2.142545285614105, 0.8718053939071738)","(3.904822341192326, -3.4071494047640205)","[0.009843725575734652, 0.009706797477509355, 0.009706797477509355, 0.011038012165315081, 0.00044682640989625625]","(3.7730000000000006, -3.552)",0.1958540900202073,"[0.2121460445672536, 0.0010020377494379673, 0.0010020377494379673, 0.1861224021101786, 0.05650347013736193]",False,True,"(2.673000000000001, 1.7480000000000002)"
20.008064031600952,8.905465841293337,"(0.35277492369418484, -0.4711993640419503)","(-0.045253848365810395, -1.7100918162454704)","[0.11928391937036154, -0.013134137117530864, -0.013134137117530864, 0.14626042998511501, 0.07664238541367234]","(-1.2769999999999997, -0.15200000000000014)",1.98616431594084,"[0.11928391937036154, -0.013134137117530864, -0.013134137117530864, 0.14626042998511501, 0.07664238541367234]",True,False,"(-0.6769999999999996, -1.2519999999999998)"
0.12866497039794922,35.58635497093201,"(4.2763901495721495, -1.4534105928941283)","(0.8373723836834965, -2.934237111863146)","[0.0014542354462740992, 0.001094108250815129, 0.001094108250815129, 0.0027188948575123106, 0.0009979836879865955]","(0.8730000000000002, -2.902)",0.04804746013758656,"[0.18083001624595418, 0.04454643360181354, 0.04454643360181354, 0.15313778803255573, 0.06719781220663987]",False,True,"(3.2730000000000006, -2.002)"
