calculation_time_oracle,execute_time_oracle,fake_location,final_location_oracle,goal_location,how_far_from_goal_oracle,move_base_status_aborted_oracle,move_base_status_finish_oracle,real_location
0.2776980400085449,93.19127798080444,"(5.05555727612211, -0.45020658893843235)","(-2.2052543639759508, -2.8004307285006473)","(-2.1999999999999993, -2.6999999999999993)",0.10056808424128727,False,True,"(5.550000000000001, 1.3500000000000014)"
0.2303957939147949,117.57380414009094,"(7.295972024562886, 0.9795856232376774)","(-2.6686691051526457, -1.9725993493908809)","(-2.75, -1.8499999999999996)",0.14712346831059545,False,True,"(5.5, 0.7000000000000011)"
0.22370100021362305,31.69272398948669,"(7.299642625659711, -2.083882340225791)","(5.851572376154647, 0.2750829399267304)","(5.850000000000001, 0.25)",0.025132175435876286,False,True,"(7.199999999999999, -1.0)"
20.09944009780884,46.99953079223633,"(-4.780844506675836, -2.43802841631532)","(-6.256439504582847, -1.8053835419983815)","(4.9, -4.8)",11.551357935323054,True,False,"(-6.25, -1.799999999999999)"
0.2872650623321533,197.98778891563416,"(-7.25390548399122, -0.9505142141327949)","(-5.144195593178627, -4.7216433164134335)","(-5.199999999999999, -4.6)",0.133832836959933,False,True,"(-5.85, 0.05000000000000071)"
0.2687721252441406,25.234971046447754,"(-0.4302882673521281, -5.02079620986132)","(-0.12170278597965573, -1.558658045078109)","(-0.09999999999999964, -1.5)",0.06254420174296105,False,True,"(-0.5999999999999996, -3.9499999999999993)"
0.4801280498504639,68.93601393699646,"(3.6345349837087175, -5.036418939420015)","(-2.086663923545756, -2.336218569936414)","(-2.0999999999999996, -2.1999999999999993)",0.13686982768570796,False,True,"(4.75, -4.449999999999999)"
0.2559549808502197,216.89620995521545,"(7.309572976938456, -4.938209211695506)","(-6.63803408481278, -2.5386561676564754)","(-6.5, -2.5999999999999996)",0.15105123083474756,False,True,"(5.700000000000001, -4.6)"
0.2441060543060303,127.55462002754213,"(-7.490468572321042, -0.10361041792505615)","(1.8590883553764184, -3.2029087860661325)","(1.9000000000000004, -3.1999999999999993)",0.04101492048248778,False,True,"(-6.449999999999999, 0.15000000000000036)"
0.24758005142211914,23.2738049030304,"(-4.252153993670264, -4.556462984203689)","(-3.6770033279760783, -4.083694828271175)","(-3.6499999999999995, -4.05)",0.043180101597931064,False,True,"(-5.6499999999999995, -4.699999999999999)"
0.27700090408325195,116.71616792678832,"(6.385327412017395, -2.1033297566211386)","(1.290465519411773, -4.613833458787831)","(1.25, -4.6499999999999995)",0.05427224856697964,False,True,"(5.4, -2.4499999999999993)"
