calculation_time_oracle,execute_time_oracle,fake_location,final_location_oracle,finish_covarianceoracle,goal_location,how_far_from_goal_oracle,init_covariance,move_base_status_aborted_oracle,move_base_status_finish_oracle,real_location
0.20833706855773929,18.584270000457767,"(2.1107049264577067, 1.3683974397660201)","(4.475428957139643, 2.139776728811374)","[0.07621397810613928, -0.0764511752477457, -0.0764511752477457, 0.08264699055769498, 0.001214559632126245]","(4.473, 2.0980000000000008)",0.04184728071171689,"[0.1712079136509721, -0.06762960424434361, -0.06762960424434361, 0.15643804483260304, 0.06521565325363234]",False,True,"(1.2730000000000006, 2.1479999999999997)"
0.1312088966369629,72.97651600837708,"(-4.748517824885054, -1.9125292842854986)","(2.854036037399244, -2.143217001814697)","[0.002907664607924687, -0.0023477749117812863, -0.0023477749117812863, 0.005911486352399464, 0.0012258161260081037]","(2.873, -2.152)",0.02089911325022948,"[0.15488824331297124, 0.026774500494911146, 0.026774500494911146, 0.17062085362670693, 0.06710659362696224]",False,True,"(-4.327, -0.10200000000000031)"
0.1349630355834961,30.07975006103516,"(-4.104000016738677, -2.8074163635600016)","(-0.18916457144801752, -3.7398322223820686)","[0.0019204892759081202, -0.00034106565779179476, -0.00034106565779179476, 0.003931589211152442, 0.0015260667342807362]","(-0.1769999999999996, -3.702)",0.03973982698603791,"[0.15325560333520727, -0.029185170472830535, -0.029185170472830535, 0.1913721637276371, 0.06017069647938136]",False,True,"(-3.4769999999999994, -3.8520000000000003)"
0.14110112190246582,42.074009895324714,"(-1.0796693607892422, -1.8775219137922168)","(0.7518040453420708, -5.9460559213879876)","[0.008643225762876183, 0.009955893378123637, 0.009955893378123637, 0.01398487825730399, 0.001470804029551281]","(0.7730000000000006, -5.952)",0.0220136449595881,"[0.15379933815468227, -0.04970051494182748, -0.04970051494182748, 0.1574590689016908, 0.06764794738895019]",False,True,"(-2.6769999999999996, -2.2520000000000002)"
0.2478880882263184,52.42959594726562,"(0.9958076269908036, -2.7004203948082037)","(4.689095372709611, -1.34310678680847)","[0.003438782786936656, -0.0029331096692368774, -0.0029331096692368774, 0.004995010161306768, 0.0014617385111643803]","(4.623, -1.3019999999999996)",0.07783550742006741,"[0.18682447908794358, -0.030928826576220453, -0.030928826576220453, 0.18168734123849628, 0.06413837985852977]",False,True,"(0.0730000000000004, -1.5019999999999998)"
0.19552898406982425,45.82512784004211,"(2.807796396916581, -1.3392915465459287)","(2.029899179460584, 2.7473845890771553)","[0.021793336914905925, -0.018906314070340713, -0.018906314070340713, 0.020040295225181026, 0.001313462612688892]","(1.9730000000000008, 2.7479999999999993)",0.056902507448192675,"[0.17692454678099878, -0.02696410156615947, -0.02696410156615947, 0.17196977592619156, 0.06258500066701987]",False,True,"(3.5730000000000013, -2.652)"
20.01945185661316,10.287668943405153,"(0.27966621770691713, 2.193735250581591)","(-0.8189354787039628, 1.3939523237277027)","[0.2109714301031701, -0.013158017874550954, -0.013158017874550954, 0.1683737219436776, 0.06665779589534739]","(-2.727, 2.2479999999999993)",2.0904802440527352,"[0.2109714301031701, -0.013158017874550954, -0.013158017874550954, 0.1683737219436776, 0.06665779589534739]",True,False,"(-0.9269999999999996, 1.4480000000000004)"
20.01520109176636,25.00932002067566,"(-1.5800518477066716, -2.1744582530186065)","(-2.1791669732442283, -0.8581013265038009)","[0.0013283086656175058, -0.0004422272599131638, -0.0004422272599131638, 0.0022218955057790035, 0.00147428239382091]","(-3.977, -0.40200000000000014)",1.8547862443236809,"[0.16708909797461402, -0.0065456858276007335, -0.0065456858276009555, 0.17944119688520943, 0.06566067650062068]",True,False,"(-2.1769999999999996, -0.8520000000000003)"
0.18898701667785645,19.70337915420532,"(-1.2840031567556383, -2.972167253748482)","(2.5715653967636203, -5.081256332291258)","[0.009636900596463605, 0.004425360020812619, 0.004425360020812619, 0.010039286883060328, 0.0014373754071068255]","(2.623, -5.002000000000001)",0.09448325046454567,"[0.17870898189227524, 0.017606339062060883, 0.017606339062061327, 0.19005060415093666, 0.05968485202670696]",False,True,"(-0.7269999999999994, -4.402)"
0.17385292053222656,44.82434511184693,"(1.8521220963517644, -4.353699218572755)","(3.8103781210451753, -0.3067189220295227)","[0.016910837163241155, -0.014027989187918921, -0.014027989187918921, 0.013587668895274713, 0.0019900876775960745]","(3.673000000000001, -0.2519999999999998)",0.14787463802145245,"[0.21534272722961623, -0.019524265327408585, -0.019524265327408585, 0.20026971243404645, 0.05702343148481731]",False,True,"(1.5730000000000004, -5.502000000000001)"
0.18485689163208008,67.94621300697328,"(-0.6497592900820965, -4.510349860589565)","(-4.38231008767096, -0.2939174369070397)","[0.0019586773102133748, -0.0007734627876936351, -0.0007734627876936351, 0.0015686265143771555, 0.0009485895024747587]","(-4.327, -0.3019999999999996)",0.05589752789096255,"[0.1954540772366843, -0.004522089541932228, -0.004522089541932228, 0.1757710575274274, 0.059852717981458456]",False,True,"(0.7730000000000006, -4.452)"
0.1479330062866211,20.69019603729248,"(0.13709541750060739, -3.9428345113460024)","(-2.9144988688840034, -5.133657246847232)","[0.004769405003663962, -0.0002088189356896919, -0.00020881893568613918, 0.0019176030991445714, 0.001783568349847164]","(-2.877, -5.102)",0.04907490647496185,"[0.17987351704381777, 0.0284789059150663, 0.0284789059150663, 0.2078576521527289, 0.057039362980656]",False,True,"(-0.577, -5.452)"
0.2557799816131592,63.83363389968872,"(-1.0753138958663988, -3.4117986954148454)","(2.026300943137573, 1.3122270193789707)","[0.01661387225942379, -0.014189509503480746, -0.014189509503480746, 0.01473781755495085, 0.0016014561384578563]","(1.923000000000001, 1.298)",0.10427604199201984,"[0.18692640694232832, -0.007785948458819192, -0.007785948458819192, 0.1799575594108429, 0.05955762445249375]",False,True,"(0.7730000000000006, -3.3520000000000003)"
0.1911919116973877,93.58906698226929,"(3.7780335254557356, -0.7384173417259066)","(-3.7298068262539914, 2.1889020716887337)","[0.0029310094372601014, -0.0005773193967950618, -0.0005773193967950618, 0.0012977398313092081, 0.0008784765569632904]","(-3.7269999999999994, 2.1980000000000004)",0.009521059456649036,"[0.1848148495261448, -0.026155065366422647, -0.02615506536642087, 0.18628661869237284, 0.0601434322378364]",False,True,"(4.073000000000001, -2.6020000000000003)"
20.01605796813965,11.568560123443605,"(1.0883032326011919, 1.4661544076061128)","(-0.6847777119098203, 1.5654021002953045)","[0.19720774400026142, 0.001884265756244785, 0.001884265756244785, 0.1615618648194097, 0.06547923069119548]","(4.473, 1.9480000000000004)",5.171948576535941,"[0.19720774400026142, 0.001884265756244785, 0.001884265756244785, 0.1615618648194097, 0.06547923069119548]",True,False,"(-0.7269999999999994, 1.5979999999999999)"
0.1342458724975586,14.960391998291016,"(-3.756474906200752, -4.170739030256547)","(-3.2931672404237133, -3.833787619035258)","[0.002248164194668334, -0.0007534855097404147, -0.0007534855097404147, 0.002785548961620421, 0.0011837498751934687]","(-3.2769999999999997, -3.802)",0.035662759103143836,"[0.13955629499417732, 0.0057523403942632, 0.0057523403942632, 0.18117636371213663, 0.06252477843008208]",False,True,"(-2.377, -3.652)"
0.18712377548217773,25.821452140808105,"(-1.936549449231103, -2.417791084413723)","(-4.324239984608831, -0.04087044159001177)","[0.002494150937508266, 0.0005136366329885345, 0.00051363663298859, 0.002068252188498379, 0.001064065882813982]","(-4.327, -0.10200000000000031)",0.061191834392831275,"[0.15061000174983086, -0.030844063827963453, -0.030844063827963453, 0.1773256230912672, 0.06351024957377817]",False,True,"(-3.1769999999999996, -3.202)"
0.2052650451660156,28.41734504699707,"(0.707538432708857, 1.0684580460955746)","(-1.0044428928377749, 2.144027295201949)","[0.001190313746022742, 0.00018511863264869532, 0.00018511863264869532, 0.0025662391839693655, 0.002412482220125868]","(-1.0269999999999997, 2.048)",0.09864108934582153,"[0.17387699803499146, -0.05587642323803177, -0.05587642323803177, 0.180273297448859, 0.058049173128465026]",False,True,"(2.0230000000000006, 2.4979999999999993)"
0.19359612464904785,132.3010139465332,"(1.8444062097352991, -6.090878116619872)","(0.8105819831365084, 1.4464716381179068)","[0.0015841830247128597, -0.00039108034908497125, -0.00039108034908497125, 0.0008839419157651296, 0.0008853730307248501]","(0.8730000000000002, 1.4980000000000002)",0.08093936562281129,"[0.20596091812231782, 0.024808401054305707, 0.024808401054305707, 0.22033266821672726, 0.057038602159197524]",True,False,"(0.17300000000000093, -6.002000000000001)"
0.18095803260803225,19.803536891937245,"(1.5246954291000254, -3.9249367232215917)","(-0.8496710295480996, -4.479502129401784)","[0.006881935491434232, 0.0037436608059358, 0.0037436608059366883, 0.006583287251903158, 0.0015633906123550245]","(-0.827, -4.402)",0.08074995753919377,"[0.2149866500381714, 0.0006982342216694803, 0.0006982342216694803, 0.19551079728269016, 0.055799505101350115]",False,True,"(1.9730000000000008, -4.852)"
0.2067718505859375,33.72977304458618,"(4.2763901495721495, -1.4534105928941283)","(0.9704487345199223, -2.9772608752138328)","[0.005992493259641796, -0.004224461049625372, -0.004224461049625372, 0.007680831985879877, 0.001433599993026411]","(0.8730000000000002, -2.902)",0.12312780026251725,"[0.1608031456334622, -0.038360811773924475, -0.038360811773924475, 0.17945656176380265, 0.06481974252119614]",False,True,"(3.2730000000000006, -2.002)"
0.14176607131958008,20.38791298866272,"(1.9542212888950012, -4.550586058637675)","(3.6297172313381125, -3.418322761786768)","[0.012336487420576248, -0.0029032963292081604, -0.002903296329206384, 0.017077147449544583, 0.0037709068187379937]","(3.5230000000000006, -3.2520000000000002)",0.19761535505332087,"[0.1866386313685653, -0.009442192772640912, -0.009442192772640912, 0.17917604208298243, 0.06045200132293804]",False,True,"(1.0730000000000004, -3.802)"
