calculation_time_oracle,execute_time_oracle,fake_location,final_location_oracle,finish_covarianceoracle,goal_location,how_far_from_goal_oracle,init_covariance,move_base_status_aborted_oracle,move_base_status_finish_oracle,real_location
0.1977710723876953,72.12363600730895,"(-0.6497592900820965, -4.510349860589565)","(-4.355835301324673, -0.2298432244996026)","[0.0010073231677267813, -5.3544765482804735e-05, -5.3544765482804735e-05, 0.0011705812459278792, 0.0011120368496366846]","(-4.327, -0.3019999999999996)",0.07770505037061211,"[0.14533832843245376, 0.07902733514878113, 0.07902733514878113, 0.15304834878369533, 0.06585561871003175]",False,True,"(0.7730000000000006, -4.452)"
20.015195846557614,17.031788110733032,"(-1.2840031567556383, -2.972167253748482)","(-0.7270571357559967, -4.404100363440505)","[0.012357626508864461, 0.010787289392378163, 0.010787289392378163, 0.012105240354525648, 0.0027953930771559984]","(2.623, -5.002000000000001)",3.402993797853245,"[0.14303311485774584, 0.055083005941581664, 0.055083005941581664, 0.15541903182172234, 0.059864765100949305]",True,False,"(-0.7269999999999994, -4.402)"
20.01475095748901,12.803946018218994,"(0.6127145068584267, 1.3736835582610012)","(0.32295149303098436, 0.24591029465009148)","[0.0034500371435428195, -0.001206642293206231, -0.001206642293206231, 0.002827869519520805, 0.0020789597065876903]","(3.673000000000001, -5.702)",6.8264530960265075,"[0.1925779200063159, -0.023510028329375016, -0.023510028329375016, 0.16214594501804833, 0.05985405894084155]",True,False,"(0.3230000000000004, 0.24800000000000022)"
0.15903902053833008,16.948118925094604,"(1.209671339386595, -3.3671538260535785)","(0.8939414255515422, -2.111533076339167)","[0.0010953891612819344, 0.0007981058677537511, 0.0007981058677537511, 0.0026811562316639836, 0.0006974826125614568]","(0.8730000000000002, -2.1020000000000003)",0.02300919052507405,"[0.15345237770855036, 0.04704449380913722, 0.04704449380913722, 0.15430472116803706, 0.06562672781577293]",False,True,"(2.4730000000000008, -2.8520000000000003)"
20.018259048461914,12.89695405960083,"(-1.1011132596596116, -0.3303133847906793)","(-2.726926279432472, -0.5040574203050612)","[0.0013419316761646982, -0.00045859425018868194, -0.00045859425018868194, 0.0024582058428153086, 0.002285924536709694]","(4.673000000000001, -1.6020000000000003)",7.480934891398434,"[0.1516967868028134, 0.005797888370317805, 0.005797888370317805, 0.17943666702506095, 0.0661032660182473]",True,False,"(-2.727, -0.5019999999999998)"
0.15947818756103516,22.70286989212036,"(3.7200856070850494, -4.76953550821962)","(3.2722895916813486, -3.360011399442057)","[0.03501887892309874, 0.03604105334918728, 0.03604105334918728, 0.03879639393563572, 0.0014309535790105715]","(3.3230000000000013, -3.2520000000000002)",0.11932312400065627,"[0.18575757044363428, 0.04834029850420052, 0.04834029850420052, 0.18378461872607943, 0.06172382913035804]",False,True,"(4.473, -5.652)"
0.13066387176513672,54.71422004699707,"(-2.942555154234705, -5.296129709251616)","(-3.5615864141942075, 2.4109331302910664)","[0.0021884070613058526, 0.000651873886123866, 0.000651873886123866, 0.001802597117549709, 0.0009737584783747015]","(-3.4769999999999994, 2.3979999999999997)",0.08556942985295528,"[0.16238340865132983, -0.03154614079202034, -0.03154614079202034, 0.2022641779207568, 0.06046980909355184]",False,True,"(-3.5269999999999997, -4.152)"
0.1360318660736084,130.574196100235,"(4.330710238900265, 2.7186156911562582)","(-2.0595343976814964, 0.5839791311297945)","[0.0024456021562233587, 0.0003191688136803261, 0.0003191688136803261, 0.0022040556426402014, 0.0012366879933972071]","(-2.127, 0.5979999999999999)",0.06890712778859634,"[0.16271009252568902, -0.06411407766464006, -0.06411407766464006, 0.17698486354554888, 0.05761625283284662]",False,True,"(2.5730000000000004, 1.8979999999999997)"
0.12707781791687012,10.575541019439695,"(-0.7655897719693072, -5.189126943840468)","(-0.6411779198437022, -5.0451800306253975)","[0.049838166050928834, 0.041614902195575176, 0.041614902195575176, 0.039628874660831315, 0.007267025534952235]","(-0.5269999999999992, -4.952)",0.14737406653541554,"[0.17447487369948878, 0.013545414946682044, 0.013545414946682044, 0.19726637438002825, 0.049165047399230485]",False,True,"(-2.4769999999999994, -5.0520000000000005)"
0.1870319843292237,68.92518210411072,"(3.7780335254557356, -0.7384173417259066)","(-3.6684205887708448, 2.308963944399526)","[0.003346188363504865, 0.0028481091200340813, 0.0028481091200340813, 0.006052122376435598, 0.0016064722376686622]","(-3.7269999999999994, 2.1980000000000004)",0.12547726637385526,"[0.16216319342111163, 0.043697066227849746, 0.043697066227849746, 0.1542992575726121, 0.06345582122347143]",False,True,"(4.073000000000001, -2.6020000000000003)"
0.1974050998687744,9.890367984771727,"(2.0897801982701347, -3.430327175376992)","(1.1532786874948084, -2.8424861706684603)","[0.0049121094814756905, 0.0033441964253571044, 0.0033441964253571044, 0.005975791089577243, 0.0012288667192559128]","(1.1230000000000002, -2.902)",0.06677345878499859,"[0.1689823906284278, 0.011558228262925407, 0.011558228262925407, 0.17044394700794374, 0.05871753358221499]",False,True,"(1.0230000000000006, -2.202)"
0.1250901222229004,38.98476099967957,"(2.142545285614105, 0.8718053939071738)","(3.8249074613090035, -3.4953570090544392)","[0.0029284578791308746, 0.0010548350271299967, 0.0010548350271299967, 0.0021483361523948474, 0.0011068705644470438]","(3.7730000000000006, -3.552)",0.07682976612488494,"[0.1792178820608612, -0.054586561620559415, -0.054586561620559415, 0.17328833430236346, 0.05722323905997602]",False,True,"(2.673000000000001, 1.7480000000000002)"
0.18797802925109866,68.12978506088257,"(-4.748517824885054, -1.9125292842854986)","(2.8423606047407657, -2.132994499152504)","[0.0015215635290779517, -0.000163060346825894, -0.000163060346825894, 0.0051146590764954425, 0.0008495483539809163]","(2.873, -2.152)",0.03605525765149637,"[0.14578538937870533, 0.03416726310682916, 0.03416726310682894, 0.17007304342909912, 0.06681259117678669]",False,True,"(-4.327, -0.10200000000000031)"
0.18900513648986814,28.120737075805664,"(-1.5548373471467785, -0.8780400668158768)","(-1.5870069835110694, -5.730003987783718)","[0.01612992756336773, 0.005848726994372555, 0.005848726994372555, 0.004081009463490659, 0.002029300612303466]","(-1.5269999999999997, -5.752000000000001)",0.0639113653704617,"[0.14675382776555068, -0.06492849505749554, -0.06492849505749554, 0.1540194791297722, 0.06774453049216533]",False,True,"(-2.877, -1.952)"
20.05428910255432,9.127289056777952,"(-2.505429976376856, 0.29347008761668936)","(-0.8269398523224366, 0.4959398429114478)","[0.0021436149543240246, -0.0007184290730073983, -0.0007184290730073983, 0.0023120528142027974, 0.001804642146863527]","(4.723000000000002, 1.9979999999999993)",5.749610167646995,"[0.17939061874271311, -0.012905421822233087, -0.012905421822233087, 0.15509935482131848, 0.05786103631788963]",True,False,"(-0.827, 0.4980000000000002)"
0.18890905380249026,100.22544193267822,"(1.449020239769085, -1.945102422114977)","(0.64708368645019, 2.7957625131004433)","[0.0019398815840003247, -0.001345157748246395, -0.001345157748246395, 0.004822158191533532, 0.000692522781762032]","(0.6730000000000009, 2.7479999999999993)",0.05434071186212229,"[0.16259743968130458, 0.03751354359881898, 0.03751354359881898, 0.17686655678349616, 0.06523094528472294]",False,True,"(2.673000000000001, -2.152)"
0.19185495376586914,79.20826506614684,"(-2.045752087363167, -3.5905663061229007)","(1.080756496965492, 1.919355321939742)","[0.0015927626912393134, -0.0008842574637213385, -0.0008842574637211165, 0.00354802543522581, 0.0008316585264803814]","(1.0730000000000004, 1.8479999999999999)",0.0717756589262677,"[0.18621161463573266, 0.017485598916865186, 0.01748559891686341, 0.2031151365886963, 0.049771481367194274]",False,True,"(-2.3269999999999995, -5.502000000000001)"
20.01672101020813,11.399304151535034,"(-1.8265497963815467, 2.1938956323356225)","(-1.5269246764842828, 1.045925612490854)","[0.0016181047643861746, -0.00029064165349312887, -0.00029064165349312887, 0.002110716009476876, 0.0023414646578344077]","(3.923000000000001, 0.3979999999999997)",5.488304526780012,"[0.1871499611970422, 0.003796570318114645, 0.003796570318114645, 0.15007249769184106, 0.0629673767821718]",True,False,"(-1.5269999999999997, 1.048)"
20.006677150726322,21.999010801315308,"(-0.9347933413817016, 0.4616628366310378)","(-1.978727734735333, -0.007937364708753163)","[0.0011848115925374714, -0.00017647331866651322, -0.00017647331866651322, 0.000930795445936018, 0.0014984289707508285]","(2.3230000000000004, 0.29800000000000004)",4.312593091739136,"[0.16996442501182374, 0.010801543518337741, 0.010801543518337727, 0.1658416300302362, 0.05936292669841876]",True,False,"(-1.9769999999999994, -0.0019999999999997797)"
0.18506693840026853,51.75055193901062,"(-2.5850506224428567, 1.5795569424265528)","(-3.8587995621992226, -3.8687589620280605)","[0.0013835267996995526, -0.00045544737421110426, -0.00045544737421110426, 0.0025599714695161424, 0.0009514916072238655]","(-3.877, -3.8520000000000003)",0.024741033616199646,"[0.17270236448380194, 0.004573701547114839, 0.004573701547114839, 0.16476455783797625, 0.06229243257457614]",False,True,"(-1.6269999999999998, 0.29800000000000004)"
0.1845240592956543,102.13144993782043,"(0.27966621770691713, 2.193735250581591)","(-2.6949684820452813, 2.2902422497650545)","[0.0043901683431997185, -0.0006477615518232227, -0.0006477615518232227, 0.0016258169242586717, 0.0008561079196399969]","(-2.727, 2.2479999999999993)",0.05301344930955506,"[0.2401559067678155, 0.008534132716238485, 0.008534132716238485, 0.14724711990601635, 0.06526619104361314]",False,True,"(-0.9269999999999996, 1.4480000000000004)"
0.1842870712280273,64.41798090934753,"(-4.673552850870819, -3.995844040668095)","(2.199679183620035, 2.3584002946848774)","[0.0019673525612073917, -0.0012986403760200105, -0.0012986403760200105, 0.004572829360941277, 0.0006460457633040822]","(2.2230000000000008, 2.298)",0.06474608926142268,"[0.16334902409768048, -0.03893290543555317, -0.03893290543555317, 0.1815306807108632, 0.05945008178791319]",False,True,"(-4.276999999999999, -2.802)"
0.1290760040283203,32.9433810710907,"(0.4009797200096007, -4.876135406815293)","(-3.4719752553745398, -2.135259821008521)","[0.0024059080320331105, -0.0010138413193558904, -0.0010138413193550022, 0.002294235050760207, 0.0011450177024124799]","(-3.4769999999999994, -2.1020000000000003)",0.03363723758084085,"[0.15190007438659722, 0.05706653238610526, 0.05706653238610526, 0.158830834809784, 0.06219443140928881]",False,True,"(-0.3769999999999998, -4.152)"
0.19684791564941406,21.505619049072266,"(-0.5716917826876573, -4.260183885210291)","(0.6598173030715945, -2.2641106654158354)","[0.004074529085474676, 0.002287099534516779, 0.002287099534516779, 0.007137023595534586, 0.0011061272633565396]","(0.6730000000000009, -2.2520000000000002)",0.01790116518890664,"[0.15462417406529294, 0.043690571667236, 0.04369057166723689, 0.16933626277340252, 0.056662412067300376]",False,True,"(-1.7269999999999994, -4.752000000000001)"
0.19765400886535645,20.02597093582153,"(-0.8431186337278354, -6.003806492975875)","(-0.4819013215936916, -1.4938259628212713)","[0.0017297280758349909, 0.0014879845370423528, 0.0014879845370423528, 0.0032953851841024395, 0.0008475204518838414]","(-0.5269999999999992, -1.5019999999999998)",0.0458334558788097,"[0.13826024953253713, 0.04783795421170378, 0.04783795421170289, 0.16039531012670594, 0.0591704616579002]",False,True,"(-1.0769999999999995, -4.052)"
0.17835688591003418,13.209728956222534,"(-3.4415476095386337, -3.773556947798647)","(-2.885055042212841, -4.472290535553372)","[0.020718312152590457, -0.009247034798329778, -0.009247034798331555, 0.013383242522177596, 0.003228908892855868]","(-2.877, -4.452)",0.021830930765620784,"[0.15835875132102828, -0.03298989907640326, -0.03298989907640326, 0.18263304855514217, 0.059626122006199635]",False,True,"(-4.276999999999999, -2.802)"
0.19420599937438965,39.503594875335686,"(3.0353756493662916, -2.5819242857622235)","(-2.2499749614782325, -5.3717459620898556)","[0.0016306884945027633, -0.0011254830229656676, -0.0011254830229656676, 0.004079801921566428, 0.0016388390679500475]","(-2.2269999999999994, -5.352)",0.03029441984558038,"[0.16591814321740994, -0.0047293598258670855, -0.004729359825866641, 0.17618883608952296, 0.06440393225929297]",False,True,"(2.173000000000001, -1.4020000000000001)"
0.2074339389801025,43.10481810569763,"(2.1102968840662912, -0.13106775556429895)","(4.609261678319295, -4.552998111265664)","[0.003907749144566708, 0.0028526930422785313, 0.0028526930422785313, 0.004217995730702029, 0.0006773636799924659]","(4.623, -4.602)",0.05089132128501697,"[0.14842065628764578, -0.07383267327353527, -0.07383267327353527, 0.14647483787578985, 0.06380414719943982]",False,True,"(1.7230000000000008, 0.8979999999999997)"
0.1186199188232422,49.19614601135254,"(0.9768371320378941, 0.6505408522244871)","(2.2515799031435195, -5.279426866844416)","[0.0015752563218658366, 0.0004374752101430346, 0.0004374752101430346, 0.002538298235183589, 0.0011249307695572895]","(2.2230000000000008, -5.352)",0.07799788791827071,"[0.1466599737648009, -0.07248441327032029, -0.07248441327032029, 0.1466471176363444, 0.06570522669639635]",False,True,"(2.173000000000001, 0.4480000000000004)"
0.18919801712036133,51.209716796875,"(0.9128206675892838, 2.278197554863361)","(-2.4241377345151567, 0.9587786197021941)","[0.001240229963639372, 4.362045634875855e-05, 4.362045634875855e-05, 0.0014721097916891024, 0.001240001598701259]","(-2.4269999999999996, 0.9980000000000002)",0.0393256816364428,"[0.19275994845964464, -0.006638643182491327, -0.006638643182491327, 0.14991445644508405, 0.06058629237973059]",True,False,"(-0.1769999999999996, 0.9480000000000004)"
20.009399890899655,22.62314796447754,"(-1.7745906272044083, -2.8075755903309734)","(-0.5743735268518825, -4.157586810445208)","[0.008945981615174459, 0.007556696002918528, 0.007556696002918528, 0.008373551123348477, 0.0008169235089556337]","(-3.4769999999999994, 0.09799999999999986)",5.1512386417108935,"[0.1433812062123948, 0.05220466590808304, 0.05220466590808259, 0.15968931252105278, 0.06134095948592643]",True,False,"(-0.577, -4.152)"
20.011061906814575,11.493468999862671,"(1.9503245364124493, 1.945524596267822)","(3.4729105240154543, 2.6458971796921023)","[0.04125711526025633, -0.03879741185128971, -0.03879741185128971, 0.03833241690558786, 0.001439863891171044]","(-3.327, -0.40200000000000014)",7.451742101857202,"[0.1815056151527532, -0.06231071821594725, -0.06231071821594725, 0.18320920229867976, 0.057686915036561724]",True,False,"(3.473, 2.6479999999999997)"
0.15324115753173828,108.89644598960876,"(-0.31551056603955374, 2.909124283134574)","(-2.7527525345731347, 0.09407318844228932)","[0.002648766278808168, 0.0010454255454475647, 0.0010454255454475647, 0.0022136856419731916, 0.0017267761195480754]","(-2.8269999999999995, 0.09799999999999986)",0.07435123382515753,"[0.1731614429078348, -0.07710406660627345, -0.07710406660627367, 0.15321881034462592, 0.06859917975295343]",False,True,"(0.6730000000000009, 1.9979999999999993)"
0.18834805488586426,100.82645797729492,"(3.3506017840661175, 0.942183363716101)","(-1.4273228393554025, -4.899156267221108)","[0.002569175685189329, 0.0011201288693225564, 0.0011201288693225564, 0.0018384666084294565, 0.0009150992307688713]","(-1.3769999999999998, -4.852)",0.06896449593100917,"[0.1648759105311406, -0.058888489230804586, -0.058888489230804586, 0.17451491180320525, 0.06303564316607284]",False,True,"(3.673000000000001, -0.2519999999999998)"
0.18738508224487305,88.81768989562988,"(4.287427971975734, 1.5277181477190083)","(-2.573653521597563, -4.436177582622837)","[0.00833768943781621, -0.0002692561140644756, -0.0002692561140644756, 0.0025487661585721355, 0.0014140372327663335]","(-2.5269999999999997, -4.452)",0.04926357649533241,"[0.16532754290727958, -0.055647820937604564, -0.05564782093760445, 0.17930533778893992, 0.06109362880857644]",False,True,"(3.8230000000000013, -0.10200000000000031)"
0.12279009819030764,21.39448690414429,"(4.2763901495721495, -1.4534105928941283)","(0.8806722379162862, -2.829869670582454)","[0.0018439502722925605, 3.0701247573095e-05, 3.0701247573095e-05, 0.00254670902375409, 0.0011122734057448915]","(0.8730000000000002, -2.902)",0.07253721566566931,"[0.1693323405089533, 0.04341462876803526, 0.04341462876803526, 0.16805075283915594, 0.062307365270127986]",False,True,"(3.2730000000000006, -2.002)"
0.19905805587768555,60.50813293457031,"(-1.5025784315302402, -4.5735324699072475)","(-1.687316809554694, -0.4696165763783292)","[0.001639354092241252, -0.00017222444615694332, -0.00017222444615694332, 0.0016539079259911826, 0.0007661788407356143]","(-1.7269999999999994, -0.45199999999999996)",0.04341773102330301,"[0.1169908879360908, -0.03828798094684238, -0.03828798094684238, 0.16686724101245964, 0.06366831443237465]",False,True,"(-1.9769999999999994, -3.052)"
0.08375310897827147,56.22571396827698,"(3.2814088409852222, -1.7418018186790318)","(-4.321801942852058, -5.28400711838756)","[0.0033975498115559333, -0.002099784673426086, -0.0020997846734225334, 0.004431577352381311, 0.001325176599410224]","(-4.327, -5.3020000000000005)",0.018728683531753148,"[0.174179504294246, -0.06239732836266643, -0.062397328362666205, 0.18059720434025942, 0.06906341923165697]",False,True,"(2.8230000000000004, -0.3019999999999996)"
20.006793975830078,11.200862169265747,"(-1.4053534252580375, -0.8716143969216705)","(-0.4270513732322653, -1.9540976302778421)","[0.0017405004297530724, 0.00011121070581110448, 0.00011121070581110448, 0.0023288138629293798, 0.0016978890695704104]","(3.0730000000000004, -5.3020000000000005)",4.843429558944396,"[0.1591909382021338, -0.005102636340215572, -0.005102636340215572, 0.16300810197082338, 0.05667860992414747]",True,False,"(-0.4269999999999996, -1.952)"
20.084217071533203,12.20592999458313,"(0.25258133055883736, -4.5263157043842925)","(1.5730781017135984, -4.754074193951393)","[0.11357340093074342, 0.11724450936389896, 0.11724450936389896, 0.12394629577793737, 0.0016694928472265533]","(-1.0269999999999997, 1.298)",6.586957429959829,"[0.15189970071027714, 0.07040372932543182, 0.07040372932543182, 0.16598554463817905, 0.06507057759089191]",True,False,"(1.5730000000000004, -4.752000000000001)"
0.1871638298034668,111.02347016334534,"(3.5738568929677963, 1.5865876187144325)","(1.6475794560146255, -3.4445595533500937)","[0.001953619542093943, 0.0014422141410186384, 0.0014422141410186384, 0.006855584446588736, 0.0007182077848875525]","(1.673000000000001, -3.452)",0.026487059158436358,"[0.1644241833203708, -0.06217776957042731, -0.06217776957042731, 0.16951691557284604, 0.062533076702841]",False,True,"(3.0230000000000006, 0.6479999999999997)"
1.8987929821014404,201.22485113143918,"(2.2905299114530706, -4.822832697680411)","(-0.6380511617393314, -5.99478687243633)","[0.02695235518784489, 0.011968837660642606, 0.011968837660642606, 0.02549657297415564, 0.01160508311167545]","(-1.6269999999999998, -1.0019999999999998)",5.089787869672928,"[0.16782242266128222, 0.06470111640334153, 0.06470111640334153, 0.16584904487436347, 0.0683091901320177]",True,False,"(0.8230000000000004, -4.602)"
0.11791396141052245,4.575427055358887,"(-4.595758722957059, 2.0265387283274863)","(-2.4956535279448686, 1.6983119966684097)","[0.12889410319149253, 0.09733162663928407, 0.09733162663928407, 0.11615397596668675, 0.04116300239322479]","(-2.4269999999999996, 1.6980000000000004)",0.0686542368772533,"[0.1742537093274752, 0.06526708269605574, 0.06526708269605574, 0.16094803672567748, 0.06299165773842537]",False,True,"(-2.9269999999999996, 1.6479999999999997)"
0.17269587516784668,28.492184162139893,"(-4.104000016738677, -2.8074163635600016)","(-0.20479196191656088, -3.7439178248104685)","[0.002448975094744836, 0.0016927003438594879, 0.0016927003438593768, 0.00558184627795022, 0.001343221893304556]","(-0.1769999999999996, -3.702)",0.05029410685172496,"[0.15395676756152632, -0.03370892126137903, -0.03370892126137903, 0.17934661059461376, 0.06089160180156706]",False,True,"(-3.4769999999999994, -3.8520000000000003)"
20.0166130065918,11.10600996017456,"(-0.49441225495778207, -0.6633394388003053)","(0.1727643289808115, 0.6458700865948355)","[0.0017551630256010912, -2.8483189076958237e-05, -2.8483189076958237e-05, 0.0016598160385624672, 0.0014249994609032814]","(1.173000000000001, -5.0520000000000005)",5.784997400283897,"[0.19605556157384207, -0.015949569531485158, -0.015949569531485158, 0.1579127562265097, 0.05984170665475985]",True,False,"(0.17300000000000093, 0.6479999999999997)"
0.1888978481292725,12.513123989105225,"(-1.9027514768308613, -5.919490403559002)","(-3.4165591341808104, -3.1193947303149505)","[0.002972964339862827, -0.0018142091257953297, -0.0018142091257953297, 0.0036598688829112547, 0.001258121588816953]","(-3.4269999999999996, -3.1020000000000003)",0.02028763963067566,"[0.16722934462461048, -0.010583044841041556, -0.010583044841041556, 0.18303169501204053, 0.051561545185592826]",False,True,"(-2.877, -4.752000000000001)"
0.190781831741333,68.59189414978027,"(-2.677399412353785, 0.7700849582142606)","(-4.35175606836039, 0.00869213642005831)","[0.004787530525149464, 0.0009851376124955513, 0.0009851376124955513, 0.0021945113019123785, 0.0010812367929443826]","(-4.327, -0.0019999999999997797)",0.02696636241485765,"[0.1594758949649977, -0.008879301869706868, -0.008879301869706868, 0.17137552102073983, 0.0599343655176466]",False,True,"(-2.4769999999999994, -0.8520000000000003)"
0.18863797187805176,42.33747911453247,"(1.8521220963517644, -4.353699218572755)","(3.7434843712615913, -0.2362410347401003)","[0.002062209370675916, -0.0008960426585750136, -0.0008960426585750136, 0.0015369259384674788, 0.0015811258966642872]","(3.673000000000001, -0.2519999999999998)",0.07222459122905732,"[0.15966121133298605, 0.0640799310595046, 0.0640799310595046, 0.16218215070921005, 0.06118452710123341]",False,True,"(1.5730000000000004, -5.502000000000001)"
0.1818339824676513,63.31642889976502,"(2.8382922472180363, 0.6219991822806084)","(-4.103800789169368, -1.7050706024023319)","[0.002330127527041981, -0.00010692559257741152, -0.0001069255925782997, 0.001895348045997558, 0.00112102371683528]","(-4.127, -1.702)",0.023401538032302945,"[0.16899065847573436, -0.025022072122402664, -0.025022072122402678, 0.15573959600896004, 0.059423167198852905]",False,True,"(1.3230000000000004, 0.09799999999999986)"
20.007443189620968,7.703617811203003,"(-3.225726755593967, 0.5417028345099428)","(-1.8768599220637132, 1.5480607938877005)","[0.18035656668690958, 0.028278291062214578, 0.028278291062214578, 0.13459210145810285, 0.06763537608521142]","(2.8230000000000004, -2.702)",6.336536912128112,"[0.18035656668690958, 0.028278291062214578, 0.028278291062214578, 0.13459210145810285, 0.06763537608521142]",True,False,"(-1.8769999999999998, 1.548)"
0.12695884704589844,59.67806220054626,"(-2.6142241550637246, -4.92629785375919)","(-3.1691376986769195, -0.04249395569868029)","[0.0020346393611845315, 0.0007287257903893507, 0.000728725790389323, 0.0029297549680634763, 0.0015854492578427956]","(-3.2269999999999994, -0.0519999999999996)",0.058637963749277135,"[0.1423540545805313, -0.022417102068642336, -0.022417102068644112, 0.16434892446063287, 0.0634744785573113]",False,True,"(-2.9269999999999996, -3.5020000000000002)"
20.00933790206909,11.303954124450685,"(1.2687744005561212, -2.093403500750976)","(2.2230052050149354, -1.1040767009838974)","[0.001982378378813543, -0.0008285268368273258, -0.0008285268368277698, 0.0020897012323737307, 0.0021899967767322792]","(4.423000000000001, 1.2480000000000002)",3.2205965138887978,"[0.16092419370599664, -0.012983680272739662, -0.012983680272739662, 0.17073906401006766, 0.06058001624027]",True,False,"(2.2230000000000008, -1.1020000000000003)"
0.1290879249572754,116.88218903541565,"(-1.0753138958663988, -3.4117986954148454)","(1.9070743123701306, 1.3015361119555107)","[0.0018612136964488712, -0.0009806408458423732, -0.0009806408458423732, 0.002324687881623433, 0.0020692138373374002]","(1.923000000000001, 1.298)",0.016313540824913226,"[0.15534585272871337, 0.051937572098713414, 0.051937572098712526, 0.16826453515718498, 0.056499664959452536]",False,True,"(0.7730000000000006, -3.3520000000000003)"
0.21293306350708008,125.0688018798828,"(4.611558935251819, 2.0372650945212576)","(-0.789067806152419, -1.4185015233313916)","[0.0015090240153831092, -0.0003537608200143705, -0.0003537608200143705, 0.001202273204870874, 0.0007812788375165828]","(-0.7769999999999992, -1.4020000000000001)",0.0204433905600034,"[0.17196650293498195, -0.04473037023695303, -0.04473037023695303, 0.18841801583162227, 0.060897109464077157]",False,True,"(4.673000000000001, 0.3979999999999997)"
0.19364213943481445,12.60764193534851,"(0.35277492369418484, -0.4711993640419503)","(-1.2074930377718358, -0.17151436488445754)","[0.002474180377501245, -0.0006528095102995568, -0.0006528095102995568, 0.0021074407779286507, 0.0016991988673375254]","(-1.2769999999999997, -0.15200000000000014)",0.07219437814006811,"[0.1637216325890133, -0.011668607788782093, -0.011668607788782093, 0.16496408164019338, 0.06465937555684122]",False,True,"(-0.6769999999999996, -1.2519999999999998)"
0.18754982948303225,37.4257562160492,"(2.3373453757153713, -0.7614909670120606)","(2.9636479052934743, -3.435039392598431)","[0.0036890639313664764, 0.0028207613883175497, 0.0028207613883175497, 0.004087248929558029, 0.0014525497388210558]","(2.873, -3.452)",0.09222095714925546,"[0.15445252046934144, -0.06867123846087098, -0.06867123846087075, 0.16460327159557658, 0.0613532476227802]",False,True,"(2.873, 0.34799999999999986)"
0.1952099800109864,24.73543906211853,"(0.707538432708857, 1.0684580460955746)","(-0.9872246022469257, 2.1346008525191547)","[0.0020322714720681923, 0.00021904709290954116, 0.00021904709290954116, 0.0029695751143412608, 0.002529789640934702]","(-1.0269999999999997, 2.048)",0.09529842560850424,"[0.1727509951342694, -0.061156212952088396, -0.061156212952088396, 0.1743182357299693, 0.05841725096471298]",False,True,"(2.0230000000000006, 2.4979999999999993)"
20.07376599311829,11.087769985198976,"(0.9958076269908036, -2.7004203948082037)","(0.0730748958074232, -1.50405518429032)","[0.0019371823723898516, -0.000167808354892246, -0.000167808354892246, 0.0021297752331301822, 0.0015034150656903918]","(4.623, -1.3019999999999996)",4.554409374579807,"[0.174155595946561, -0.008457268682998606, -0.008457268682998606, 0.16513032792218318, 0.06008108635899556]",True,False,"(0.0730000000000004, -1.5019999999999998)"
20.009498834609985,0.00015115737915039062,"(-1.8851729975671456, -1.7278089623909225)","(-2.2268802140470654, -0.15194476995598247)","[0.16029252282662654, 0.009099260278182197, 0.009099260278182253, 0.16683593208012987, 0.06005796585466766]","(-2.2269999999999994, -0.15200000000000014)",0.00013190539140805268,"[0.16029252282662654, 0.009099260278182197, 0.009099260278182253, 0.16683593208012987, 0.06005796585466766]",False,True,"(-2.2269999999999994, -0.15200000000000014)"
0.12830090522766113,21.663953065872192,"(-1.731675057059007, -4.001725492527301)","(0.4872775884895151, -3.7084850907595683)","[0.006573807074722771, 0.006001741031350649, 0.006001741031350649, 0.008973012051241014, 0.001170654707311665]","(0.5730000000000004, -3.652)",0.10265913166050862,"[0.1836759424399914, 0.027567331627327718, 0.027567331627327718, 0.19659485014175715, 0.05379102463085459]",False,True,"(-1.7269999999999994, -5.902)"
