calculation_time_without_oracle,execute_time_without_oracle,fake_location,final_location_without_oracle,goal_location,how_far_from_goal_without_oracle,metric-0,metric-1,metric-2,metric-3,move_base_status_aborted_without_oracle,move_base_status_finish_without_oracle,real_location
0.2166709899902344,77.42731308937074,"(-4.673552850870819, -3.995844040668095)","(3.0496200340861224, 2.9448507133902213)","(2.2230000000000008, 2.298)",1.0496268509170197,384.0,1021.802488888889,149.0423934348879,290.48,False,True,"(-4.276999999999999, -2.802)"
0.1778099536895752,92.99907302856444,"(-2.3589034886473046, 2.432364112004513)","(-2.1390661716737673, -0.30337826663283235)","(-2.1769999999999996, -0.3019999999999996)",0.03795885865506552,609.0,37396.2416,152.07700051803434,605.2333333333332,False,True,"(-3.4269999999999996, 2.3979999999999997)"
20.012062072753906,13.203546047210693,"(1.8444062097352991, -6.090878116619872)","(0.17277780558304845, -6.00412812701941)","(0.8730000000000002, 1.4980000000000002)",7.534735400514729,781.0,147176.81195555552,97.72190811395987,820.3666666666667,True,False,"(0.17300000000000093, -6.002000000000001)"
0.18442702293396,120.29443383216858,"(4.5232334301425245, 1.4193082796182468)","(-0.7218792575352603, -2.0209008968925484)","(-0.7269999999999994, -2.002)",0.0195822855339446,738.0,80412.83555555555,167.84364977370277,793.6333333333333,False,True,"(3.5230000000000006, 2.0980000000000008)"
20.08329701423645,9.316083908081056,"(1.2687744005561212, -2.093403500750976)","(2.2231811982772722, -1.1019279549989411)","(4.423000000000001, 1.2480000000000002)",3.2189072919390407,781.0,42887.11395555555,210.46205033538726,1115.0666666666666,True,False,"(2.2230000000000008, -1.1020000000000003)"
0.18491697311401367,67.80236506462097,"(3.2814088409852222, -1.7418018186790318)","(-4.262457373744507, -5.309350755405209)","(-4.327, -5.3020000000000005)",0.06495986614043682,0.0,19154.61888888889,88.14601802167702,1087.9666666666667,False,True,"(2.8230000000000004, -0.3019999999999996)"
20.01572012901305,0.0003628730773925781,"(0.9768371320378941, 0.6505408522244871)","(2.207497106603868, 0.47474364251597934)","(2.2230000000000008, -5.352)",5.826764266323466,367.0,6527.363733333333,61.01305805713748,351.89333333333326,True,False,"(2.173000000000001, 0.4480000000000004)"
0.191162109375,36.19294285774232,"(0.25258133055883736, -4.5263157043842925)","(1.872837706712462, -4.640538548607255)","(-1.0269999999999997, 1.298)",6.6087289866180585,329.0,4701.859733333333,61.0624523467517,1092.8933333333334,True,False,"(1.5730000000000004, -4.752000000000001)"
0.1871941089630127,11.292296886444092,"(2.107580570043196, -3.7321706131485097)","(4.169607996043646, -6.020733622929129)","(2.5230000000000006, -4.852)",2.019221675299648,41.0,3870.3086222222223,3.5287447117032507,92.12,False,True,"(3.623, -4.952)"
0.1883740425109864,56.78620409965515,"(1.209671339386595, -3.3671538260535785)","(0.8437954564885484, -2.144970083762964)","(0.8730000000000002, -2.1020000000000003)",0.051955110050007546,61.0,694.97,7.667355325187588,358.9333333333333,False,True,"(2.4730000000000008, -2.8520000000000003)"
20.014822006225586,14.578129053115845,"(-1.2840031567556383, -2.972167253748482)","(-0.7271015202243641, -4.4040806256658405)","(2.623, -5.002000000000001)",3.40304095979078,781.0,11955.450488888891,224.4298389118476,591.6466666666666,True,False,"(-0.7269999999999994, -4.402)"
0.18051791191101074,22.901793956756592,"(4.2763901495721495, -1.4534105928941283)","(0.8645342714431816, -2.8851433594379805)","(0.8730000000000002, -2.902)",0.0188630562485208,129.0,8172.505822222221,31.396146897342447,359.94,False,True,"(3.2730000000000006, -2.002)"
0.2013540267944336,68.83301210403442,"(4.287427971975734, 1.5277181477190083)","(1.4066640165091695, 1.7768449815013594)","(-2.5269999999999997, -4.452)",7.366968331569892,0.0,38987.20426666667,134.66386639011205,317.56666666666666,True,False,"(3.8230000000000013, -0.10200000000000031)"
0.18520617485046387,59.36887502670288,"(4.580667672674808, -3.4831553117066587)","(4.392562878854457, -3.241195673729639)","(-3.627, 0.798)",8.979336860736243,0.0,41877.79222222223,74.85631612480171,330.2266666666667,True,False,"(4.473, -5.202)"
20.06640887260437,13.838654041290285,"(1.5246954291000254, -3.9249367232215917)","(1.9730965502269973, -4.854042716620215)","(-0.827, -4.402)",2.8363503500524248,201.0,1345.327288888889,38.30694350794021,762.7533333333333,True,False,"(1.9730000000000008, -4.852)"
0.18466496467590326,16.698277950286865,"(2.0897801982701347, -3.430327175376992)","(1.106144278671686, -2.8982254924010262)","(1.1230000000000002, -2.902)",0.01727316557879591,36.0,2680.2736000000004,2.8111715495735496,174.26666666666668,False,True,"(1.0230000000000006, -2.202)"
0.18597817420959475,69.47509980201721,"(-1.0262712733946164, 1.6783355277946603)","(-3.6292682387572524, -4.88025835326022)","(-2.6769999999999996, -5.202)",1.0051529663651526,381.0,1294.1700000000005,77.64434276229808,1038.24,False,True,"(-0.7769999999999992, -0.3019999999999996)"
20.013790130615234,71.38617992401123,"(2.8382922472180363, 0.6219991822806084)","(-4.10276496082952, -1.7330377479371082)","(-4.127, -1.702)",0.039378660726365186,512.0,20998.30506666667,120.77183815879644,1067.7866666666666,False,True,"(1.3230000000000004, 0.09799999999999986)"
0.1986548900604248,72.97956395149231,"(-1.936549449231103, -2.417791084413723)","(-4.3281974285846765, -6.382998329953472)","(-4.327, -0.10200000000000031)",6.280998444094181,188.0,1694.4755555555555,37.77883510907415,74.41333333333333,True,False,"(-3.1769999999999996, -3.202)"
0.205794095993042,14.781780004501345,"(-4.595758722957059, 2.0265387283274863)","(-2.271476949594934, 2.0006345609906075)","(-2.4269999999999996, 1.6980000000000004)",0.3402573977348238,162.0,3420.4089333333336,11.132585236413407,34.653333333333336,False,True,"(-2.9269999999999996, 1.6479999999999997)"
20.044471025466922,10.448032140731813,"(3.4424577830693925, -1.712231188754497)","(2.0731722914358683, -2.551930389383956)","(2.2730000000000006, -1.4020000000000001)",1.167163661848127,287.0,25711.742222222216,5.309947072614677,144.72666666666666,True,False,"(2.0730000000000004, -2.552)"
0.14158201217651367,128.4773778915405,"(3.5738568929677963, 1.5865876187144325)","(1.6174098603704559, -3.481252461324828)","(1.673000000000001, -3.452)",0.06281695724557887,738.0,14741.209822222225,233.6340503497581,1075.92,False,True,"(3.0230000000000006, 0.6479999999999997)"
0.19782400131225586,106.89885997772215,"(0.27966621770691713, 2.193735250581591)","(-2.759878489032413, 2.2597888846494514)","(-2.727, 2.2479999999999993)",0.03492810963010432,145.0,888.52,30.6506100172942,348.36666666666673,False,True,"(-0.9269999999999996, 1.4480000000000004)"
0.1357588768005371,81.42381095886229,"(2.807796396916581, -1.3392915465459287)","(2.0514955681323013, 2.7303243778492536)","(1.9730000000000008, 2.7479999999999993)",0.08046105787788628,731.0,54736.237155555566,181.3902444687844,1060.44,False,True,"(3.5730000000000013, -2.652)"
0.19083905220031736,64.03163194656372,"(-2.6142241550637246, -4.92629785375919)","(-3.155765031846543, -0.026163429896010656)","(-3.2269999999999994, -0.0519999999999996)",0.07577564940376494,402.0,1859.2702666666669,105.30823331648695,659.7533333333333,False,True,"(-2.9269999999999996, -3.5020000000000002)"
0.13483905792236328,115.5544490814209,"(-1.0753138958663988, -3.4117986954148454)","(1.911040585577243, 1.3819542994724852)","(1.923000000000001, 1.298)",0.08480183956289501,524.0,9617.39128888889,150.50170018125803,529.9466666666667,False,True,"(0.7730000000000006, -3.3520000000000003)"
20.020587921142575,11.155755996704102,"(-0.31551056603955374, 2.909124283134574)","(0.6800723663636357, 2.003333382419437)","(-2.8269999999999995, 0.09799999999999986)",3.991221853151403,0.0,80934.24626666668,8.043371054021899,184.9933333333333,True,False,"(0.6730000000000009, 1.9979999999999993)"
0.17783093452453613,98.07780718803406,"(-2.045752087363167, -3.5905663061229007)","(-3.382410392308429, 1.6890255758045134)","(1.0730000000000004, 1.8479999999999999)",4.458245689891736,467.0,707.6078222222221,148.88026399475788,422.9933333333333,True,False,"(-2.3269999999999995, -5.502000000000001)"
20.01459503173828,0.00014495849609375,"(1.0883032326011919, 1.4661544076061128)","(-0.6847726936685948, 1.565403547508513)","(4.473, 1.9480000000000004)",5.171943464986104,186.0,5475.353599999999,34.508682186732344,348.4333333333333,True,False,"(-0.7269999999999994, 1.5979999999999999)"
20.0183219909668,53.808199882507324,"(2.3373453757153713, -0.7614909670120606)","(2.97966276554024, -3.418127533245003)","(2.873, -3.452)",0.11191197235667197,781.0,42260.85515555555,189.0872152067596,525.6,False,True,"(2.873, 0.34799999999999986)"
0.13437104225158691,58.20016384124756,"(-1.8851729975671456, -1.7278089623909225)","(-2.3271566762873612, 0.020996862947998397)","(-2.2269999999999994, -0.15200000000000014)",0.1998981600585157,257.0,9609.106488888889,51.183826532852926,443.24,False,True,"(-2.2269999999999994, -0.15200000000000014)"
0.17720293998718262,31.29632306098938,"(-4.104000016738677, -2.8074163635600016)","(-0.19623857351343982, -3.727170756264875)","(-0.1769999999999996, -3.702)",0.031681061878948764,189.0,1881.8712888888888,53.083370903246745,346.1,False,True,"(-3.4769999999999994, -3.8520000000000003)"
0.21966195106506348,37.15199303627014,"(4.027565547967196, 0.6909240349618997)","(3.365379790480466, -0.33074159279875226)","(1.423000000000001, -3.202)",3.4665493060665935,773.0,35090.466488888895,221.68737696260243,1044.48,True,False,"(3.123, -0.5519999999999996)"
0.17943382263183594,65.6129629611969,"(4.610239745294135, -5.085444728202473)","(3.6422776838764297, -2.968721214778245)","(4.223, 1.9480000000000004)",4.950897485536778,402.0,44207.483955555545,35.375054138985526,258.5733333333333,True,False,"(2.7730000000000006, -4.852)"
0.17558598518371582,45.30446219444275,"(-3.0233097650069265, 1.5476640848902758)","(-1.2192807924924647, -5.531177672945602)","(-1.0269999999999997, -5.3020000000000005)",0.2991559943211759,386.0,8937.488888888889,78.16624662628287,196.44,False,True,"(-3.4269999999999996, -0.2519999999999998)"
0.1811020374298096,148.70758795738217,"(-1.760081088167413, -3.5354705407328835)","(4.066407449386284, -0.06558641356541359)","(1.8730000000000002, -4.752000000000001)",5.17431237384659,781.0,4041.368933333333,229.60811426731843,614.0266666666666,True,False,"(-3.6769999999999996, -3.1020000000000003)"
0.29505109786987305,20.593001842498783,"(-1.4434387572547862, 1.0721212874151869)","(-1.2780406557814885, 3.7048680274337333)","(-0.27699999999999925, 0.9480000000000004)",2.932985461132359,39.0,22965.782222222217,6.032817092108848,150.71333333333334,False,True,"(-2.5769999999999995, 2.4480000000000004)"
0.17587995529174805,32.394070863723755,"(-1.731675057059007, -4.001725492527301)","(-0.9845096116797735, -5.257252114101163)","(0.5730000000000004, -3.652)",2.236665048750289,46.0,1161.7364,20.23743577767959,535.1,False,True,"(-1.7269999999999994, -5.902)"
0.1692521572113037,43.41202187538147,"(2.142545285614105, 0.8718053939071738)","(3.8813929930752726, -3.476033539244498)","(3.7730000000000006, -3.552)",0.1323629257289714,220.0,1561.9904,13.79677018304793,142.49333333333334,False,True,"(2.673000000000001, 1.7480000000000002)"
20.01961922645569,14.183238983154295,"(0.9958076269908036, -2.7004203948082037)","(0.07298787435648622, -1.5040801997018995)","(4.623, -1.3019999999999996)",4.554497420200671,781.0,54897.537955555556,195.5674671395039,718.7733333333333,True,False,"(0.0730000000000004, -1.5019999999999998)"
0.1881389617919922,74.08546018600464,"(1.6366035535691699, -3.695696175128417)","(3.9025058763863147, 3.9406278066386613)","(2.5730000000000004, 2.798)",1.7530499650180025,325.0,12063.380266666667,40.364784310524286,341.8466666666667,False,True,"(3.0730000000000004, -3.552)"
20.078608036041263,13.324625968933105,"(-1.4541293405676328, -3.597039098985829)","(-1.6269856939145988, -2.3040672264442668)","(0.8730000000000002, -5.852)",4.34024831495256,781.0,13340.839288888885,226.07070071052223,625.2333333333332,True,False,"(-1.6269999999999998, -2.302)"
20.01724410057068,9.753105878829958,"(1.174755808323292, 2.9676174644533635)","(1.1731761652080417, 1.5480706695608426)","(-0.7269999999999994, -1.1020000000000003)",3.26091153092067,0.0,114343.56893333331,101.40510222468174,683.8066666666666,True,False,"(1.173000000000001, 1.548)"
0.1861529350280761,101.97643303871156,"(-3.48418615109453, -4.242127237182371)","(4.392366603828002, -0.7518074504504941)","(4.423000000000001, -0.8520000000000003)",0.10477094991580874,566.0,5029.0951555555575,191.74440566970387,476.98,False,True,"(-2.0269999999999997, -3.9520000000000004)"
20.015137910842896,25.17451810836792,"(-1.8265497963815467, 2.1938956323356225)","(-1.5296750658136749, 1.0418372151109432)","(3.923000000000001, 0.3979999999999997)",5.4905547746022885,289.0,15627.453333333333,57.79519134085636,624.9533333333334,True,False,"(-1.5269999999999997, 1.048)"
20.01283407211304,25.118794918060303,"(-2.6468512220637583, -3.845381210467317)","(-1.0750339340129687, -4.7075418718819835)","(2.2230000000000008, -3.302)",3.585048923447848,341.0,3451.6704000000004,81.08567426096462,826.8333333333335,True,False,"(-1.0769999999999995, -4.702)"
19.65790295600891,132.2347688674927,"(4.330710238900265, 2.7186156911562582)","(-2.0820065003315062, 0.6020301394716446)","(-2.127, 0.5979999999999999)",0.04517363209417233,0.0,18093.04195555556,0.2151963694438491,36.24666666666667,False,True,"(2.5730000000000004, 1.8979999999999997)"
20.062414169311523,25.09747791290283,"(-1.5800518477066716, -2.1744582530186065)","(-2.178708972110314, -0.8579250425748325)","(-3.977, -0.40200000000000014)",1.8551868545878083,364.0,11285.198622222222,73.05677236339825,619.26,True,False,"(-2.1769999999999996, -0.8520000000000003)"
0.1754150390625,66.4085738658905,"(4.611558935251819, 2.0372650945212576)","(1.773967238258985, 2.0534856486194637)","(-0.7769999999999992, -1.4020000000000001)",4.295091956930113,781.0,108959.59893333333,151.63865067766667,687.2466666666667,True,False,"(4.673000000000001, 0.3979999999999997)"
20.067312002182007,14.811484098434448,"(-0.8409474094903322, -4.000975563922419)","(0.673038453216891, -3.5040606802846868)","(0.6730000000000009, -5.502000000000001)",1.9979393200853577,781.0,4040.5577333333367,229.54308639874668,661.4066666666666,True,False,"(0.6730000000000009, -3.5020000000000002)"
0.138077974319458,15.16270899772644,"(-3.756474906200752, -4.170739030256547)","(-3.206309832476801, -3.7310898517514177)","(-3.2769999999999997, -3.802)",0.10012666432621148,27.0,453.35666666666674,2.0743425528226958,19.08,False,True,"(-2.377, -3.652)"
20.040902137756348,155.99542880058286,"(-1.0796693607892422, -1.8775219137922168)","(0.8312235785281417, -5.890616524286783)","(0.7730000000000006, -5.952)",0.08460446907378864,781.0,51617.23382222222,198.43400615849816,597.78,False,True,"(-2.6769999999999996, -2.2520000000000002)"
0.1816160678863525,38.083714962005615,"(1.9542212888950012, -4.550586058637675)","(1.3799600108331014, -3.650885501549776)","(3.5230000000000006, -3.2520000000000002)",2.179846333693061,100.0,654.9829333333333,11.754068162430954,161.51333333333332,True,False,"(1.0730000000000004, -3.802)"
0.13215398788452148,23.80778312683105,"(3.7200856070850494, -4.76953550821962)","(3.3956533699502454, -3.1593813771011727)","(3.3230000000000013, -3.2520000000000002)",0.11771457629708496,81.0,547.9955555555556,4.759161127004345,91.08,False,True,"(4.473, -5.652)"
0.18599891662597656,23.998936891555786,"(2.1107049264577067, 1.3683974397660201)","(3.610788015518323, 3.0684958826176474)","(4.473, 2.0980000000000008)",1.298180174075092,108.0,15134.076488888892,4.762164780416286,135.18666666666667,False,True,"(1.2730000000000006, 2.1479999999999997)"
0.19257402420043945,47.590631008148186,"(0.7690100035387836, 1.6135999746783807)","(-4.718937397976824, 0.29137728422368103)","(-4.726999999999999, 0.29800000000000004)",0.01043388305656202,316.0,3279.6484,70.03908188522914,384.06,False,True,"(0.7230000000000008, 2.8480000000000008)"
20.01963520050049,10.596438884735107,"(-1.4053534252580375, -0.8716143969216705)","(-0.4268226731552966, -1.9519290129449414)","(3.0730000000000004, -5.3020000000000005)",4.8447636022658465,781.0,30784.66582222221,191.7457648984372,545.8666666666667,True,False,"(-0.4269999999999996, -1.952)"
19.47286796569824,59.5190761089325,"(-2.5850506224428567, 1.5795569424265528)","(-3.8655158881654708, -3.8517200230734816)","(-3.877, -3.8520000000000003)",0.01148752417657314,466.0,9311.818888888887,115.86970824474562,594.4133333333333,False,True,"(-1.6269999999999998, 0.29800000000000004)"
0.16771697998046875,57.1471471786499,"(-3.290287932624462, -5.835400873992806)","(-2.2581340660924787, 2.7420495027430185)","(-2.1769999999999996, 2.7479999999999993)",0.08135198275582532,354.0,30632.51506666667,34.11648288567342,84.48666666666666,False,True,"(-2.6769999999999996, -4.902)"
20.068917989730835,9.83211088180542,"(0.35277492369418484, -0.4711993640419503)","(-0.04525107381928578, -1.7100463649139428)","(-1.2769999999999997, -0.15200000000000014)",1.98613038151298,174.0,3068.047155555556,7.157150984586399,153.64,True,False,"(-0.6769999999999996, -1.2519999999999998)"
0.23609113693237305,78.74190187454224,"(-4.748517824885054, -1.9125292842854986)","(2.8985720304552642, -2.0345276589235044)","(2.873, -2.152)",0.12022345719366707,0.0,35370.714488888894,60.17582436451751,669.3066666666666,False,True,"(-4.327, -0.10200000000000031)"
0.20333409309387207,106.54024076461792,"(1.7615202564017043, 1.057360499705236)","(-0.9093167416158829, -4.050803351346226)","(-0.9769999999999994, -4.052)",0.06769383600810086,253.0,1882.584933333333,58.62114800724795,918.4666666666667,False,True,"(0.8230000000000004, 1.8479999999999999)"
0.2121589183807373,139.67109704017642,"(1.9503245364124493, 1.945524596267822)","(-5.144823137572452, -0.08584634478558895)","(-3.327, -0.40200000000000014)",1.8451108620349042,781.0,18285.036266666666,239.9675510741563,891.9533333333335,True,False,"(3.473, 2.6479999999999997)"
0.18707799911499026,56.502217054367065,"(2.608469481521216, -3.576736901025801)","(2.82734748554848, 0.29156715808060985)","(1.4730000000000008, 1.548)",1.8473983322134733,298.0,4288.232399999999,38.81159427289155,258.02,False,True,"(3.5230000000000006, -5.252000000000001)"
20.011638879776,16.733864068984985,"(-0.49441225495778207, -0.6633394388003053)","(0.1733593317023118, 0.6453647334404647)","(1.173000000000001, -5.0520000000000005)",5.784396802741475,781.0,34811.234488888884,197.66661746134704,664.12,True,False,"(0.17300000000000093, 0.6479999999999997)"
0.1942741870880127,125.91805982589722,"(-1.8989605489037442, -0.4972224700229704)","(2.5953467173556244, 2.263570158138779)","(2.623, 2.1980000000000004)",0.07116283917434843,781.0,38670.823155555554,184.38702450561792,1013.16,False,True,"(-3.4269999999999996, -0.10200000000000031)"
20.07346796989441,10.614928960800173,"(-1.5548373471467785, -0.8780400668158768)","(-2.876832159648104, -1.9519316064858176)","(-1.5269999999999997, -5.752000000000001)",4.0326872745857365,197.0,2493.6188888888887,40.7531782755989,534.5266666666666,True,False,"(-2.877, -1.952)"
20.02663397789001,0.0014371871948242188,"(2.2905299114530706, -4.822832697680411)","(0.6063221343337407, -4.74814002661779)","(-1.6269999999999998, -1.0019999999999998)",4.361340717569878,781.0,30170.017955555555,241.33932384757267,918.8133333333334,True,False,"(0.8230000000000004, -4.602)"
0.1793210506439209,67.09650278091429,"(3.3506017840661175, 0.942183363716101)","(1.4808099262629433, 2.253605674488525)","(-1.3769999999999998, -4.852)",7.658766844340577,605.0,10933.081066666668,191.0612223983033,492.8,True,False,"(3.673000000000001, -0.2519999999999998)"
20.018331050872806,118.297611951828,"(1.449020239769085, -1.945102422114977)","(0.6427249590153074, 2.8060610748447807)","(0.6730000000000009, 2.7479999999999993)",0.06548027579932894,674.0,38402.9456,173.22436483868847,1043.0333333333333,False,True,"(2.673000000000001, -2.152)"
20.089682102203373,47.27777099609375,"(0.933025768672465, 0.8142348913834949)","(-0.814940714274493, 1.3756373565041327)","(4.023000000000001, -1.0519999999999996)",5.412863705057534,182.0,1980.7909333333328,46.58365779737621,326.64,True,False,"(0.42300000000000093, 1.9480000000000004)"
0.1887178421020508,46.99857902526856,"(-3.495922196458278, 0.7603259659990054)","(-2.9948148037056623, -0.4914442630112772)","(0.3730000000000002, 2.3979999999999997)",4.4374615154509005,218.0,3070.1566222222223,45.681257372253064,254.1133333333333,True,False,"(-3.2769999999999997, -0.7519999999999998)"
20.059954166412357,14.104892015457153,"(4.856410813125372, -3.701684418376462)","(3.623225603441439, -5.104032634730715)","(1.423000000000001, -3.3520000000000003)",2.812580853806818,781.0,151812.51555555555,76.94451721977106,624.5733333333334,True,False,"(3.623, -5.102)"
20.078958034515377,25.826388120651245,"(-1.7745906272044083, -2.8075755903309734)","(-0.5744139405105674, -4.157553261571871)","(-3.4769999999999994, 0.09799999999999986)",5.151188153699821,199.0,1926.342222222222,27.09781160717123,112.96,True,False,"(-0.577, -4.152)"
0.18674588203430176,61.98167705535889,"(-1.5025784315302402, -4.5735324699072475)","(-1.8041512088109337, -0.31792524466447947)","(-1.7269999999999994, -0.45199999999999996)",0.15468790851022604,321.0,3308.555733333333,39.808888344684775,406.34,False,True,"(-1.9769999999999994, -3.052)"
20.010847806930546,25.380520105361942,"(2.144535254012769, -3.1317515207625277)","(0.8704044021499509, -1.6081674549803255)","(1.8730000000000002, -0.952)",1.1982293861375857,122.0,12975.33528888889,19.687856879968194,210.06666666666663,True,False,"(0.8730000000000002, -1.6020000000000003)"
0.263822078704834,34.49905896186829,"(-0.5716917826876573, -4.260183885210291)","(0.5917587045941608, -2.4177655150541355)","(0.6730000000000009, -2.2520000000000002)",0.18460323415471824,109.0,3640.9698222222223,18.078223983150558,586.78,False,True,"(-1.7269999999999994, -4.752000000000001)"
0.19197893142700195,18.896475076675415,"(-1.9027514768308613, -5.919490403559002)","(-3.846378734877291, -2.6503458348349107)","(-3.4269999999999996, -3.1020000000000003)",0.6163359539879623,92.0,4017.877155555555,12.888470586738622,46.67333333333333,False,True,"(-2.877, -4.752000000000001)"
