calculation_time_oracle,execute_time_oracle,fake_location,final_location_oracle,finish_covarianceoracle,goal_location,how_far_from_goal_oracle,init_covariance,move_base_status_aborted_oracle,move_base_status_finish_oracle,real_location
0.13312292098999026,38.991634130477905,"(-1.8989605489037442, -0.4972224700229704)","(2.51743352065262, 2.374168282606106)","[0.009461705889200367, -0.010812763634417522, -0.010812763634417522, 0.02315496417003171, 0.0017872705647037385]","(2.623, 2.1980000000000004)",0.2053765939881796,"[0.18683230280761265, -0.006246543965955975, -0.006246543965956031, 0.20235828607289463, 0.05638700011952261]",False,True,"(-3.4269999999999996, -0.10200000000000031)"
0.18326687812805176,16.229668140411373,"(-1.5800518477066716, -2.1744582530186065)","(-4.181052129371583, -0.3993563457825239)","[0.029705471943611172, -0.00952184661151212, -0.00952184661151212, 0.2591740548934336, 0.0331849951820473]","(-3.977, -0.40200000000000014)",0.2040692539524239,"[0.16392799323540963, -0.015429245392935886, -0.015429245392935886, 0.1723492181072721, 0.06267675929865432]",False,True,"(-2.1769999999999996, -0.8520000000000003)"
0.16569900512695312,23.00354385375977,"(3.7200856070850494, -4.76953550821962)","(3.4096865269170085, -3.3645633007382028)","[0.010266399379021962, 0.0011565407777371917, 0.0011565407777371917, 0.013355039601037788, 0.007634354906590016]","(3.3230000000000013, -3.2520000000000002)",0.14207410257331218,"[0.22950812730218217, -0.005520648029317954, -0.005520648029317954, 0.2272184841871585, 0.06330759781610427]",False,True,"(4.473, -5.652)"
0.17570900917053225,47.741534948349,"(-0.6497592900820965, -4.510349860589565)","(-4.502338511478714, -0.4655876191187815)","[0.011994872954772973, 0.015101114212301203, 0.015101114212301425, 0.04569840144453423, 0.004783363142327395]","(-4.327, -0.3019999999999996)",0.2398009648365132,"[0.20999978153447418, -0.015949005477876366, -0.01594900547787681, 0.18685629978910256, 0.06174296538440752]",False,True,"(0.7730000000000006, -4.452)"
0.19724512100219727,37.88056397438049,"(2.1102968840662912, -0.13106775556429895)","(4.733104121637909, -4.4602859434384685)","[0.04719162606163607, 0.03631698052729604, 0.03631698052729604, 0.03533348108629397, 0.005112975662272278]","(4.623, -4.602)",0.1794597209091231,"[0.19618676880650554, -0.012745616543647031, -0.012745616543647031, 0.19301519155336544, 0.05638063065292238]",False,True,"(1.7230000000000008, 0.8979999999999997)"
0.13024306297302246,8.59459400177002,"(2.107580570043196, -3.7321706131485097)","(2.599237999954255, -5.018810364851243)","[0.08114842530425914, 0.0063460290764911775, 0.0063460290764911775, 0.02087358000802908, 0.011891744598586083]","(2.5230000000000006, -4.852)",0.18340646242384567,"[0.2165564007229719, -0.004701841956823216, -0.004701841956823216, 0.21539778737200876, 0.05518752862832778]",False,True,"(3.623, -4.952)"
0.18741488456726074,19.899556159973145,"(0.13709541750060739, -3.9428345113460024)","(-2.9687835601606802, -5.579531290662385)","[0.21277384853375825, -0.06076094163590362, -0.06076094163590362, 0.31727294035399467, 0.03757310686616069]","(-2.877, -5.102)",0.4862718945995669,"[0.23729113445462618, 0.0028783178953619704, 0.0028783178953619704, 0.2349994233940933, 0.06711270951610224]",False,True,"(-0.577, -5.452)"
0.1841790676116944,38.38127207756042,"(-0.49441225495778207, -0.6633394388003053)","(1.0982953363705208, -5.026012370761408)","[0.023073236964856525, 0.005193833601326858, 0.005193833601326858, 0.005919155187289249, 0.0023419405806880417]","(1.173000000000001, -5.0520000000000005)",0.07909578776038786,"[0.18955343927149743, -0.0007147054899551836, -0.0007147054899551836, 0.18866068202671565, 0.06268331331151011]",False,True,"(0.17300000000000093, 0.6479999999999997)"
0.1754319667816162,47.5865740776062,"(-3.290287932624462, -5.835400873992806)","(-2.226651414128725, 2.764661863609459)","[0.022601585039002003, 0.003090097447900675, 0.003090097447900675, 0.00556271455923163, 0.0022301067587787307]","(-2.1769999999999996, 2.7479999999999993)",0.05237251783065644,"[0.24085484263314783, -0.006139432567120906, -0.006139432567120906, 0.25530974282748886, 0.07207028864445288]",False,True,"(-2.6769999999999996, -4.902)"
0.1847400665283203,15.819365978240967,"(-1.4434387572547862, 1.0721212874151869)","(-0.30719832172026856, 1.1710971906450212)","[0.029681014226798655, -0.005320048852711312, -0.005320048852711312, 0.0340529684381341, 0.009936214105203324]","(-0.27699999999999925, 0.9480000000000004)",0.2251317283468095,"[0.21831287615681294, 0.004369994618821593, 0.004369994618821593, 0.20782715996256496, 0.05372604055545482]",False,True,"(-2.5769999999999995, 2.4480000000000004)"
