dead_reakoing_mean_dist,dead_reakoing_mean_step,dead_reakoing_percent,fake_location,goal_location,metric-0,metric-1,metric-2,metric-3,real_location
0.6427331926811527,33.56524822695036,0.33758865248226944,"(3.4424577830693925, -1.712231188754497)","(2.2730000000000006, -1.4020000000000001)",44.0,12603.174400000002,109.43589642553655,120.6,"(2.0730000000000004, -2.552)"
5.980145560984273,13.214084507042253,0.0,"(-1.4541293405676328, -3.597039098985829)","(0.8730000000000002, -5.852)",781.0,30789.289066666664,3496.9501495691075,601.48,"(-1.6269999999999998, -2.302)"
1.459879077938869,22.761467889908253,0.03211009174311927,"(0.35277492369418484, -0.4711993640419503)","(-1.2769999999999997, -0.15200000000000014)",106.0,6372.0624,154.38851646660513,166.72,"(-0.6769999999999996, -1.2519999999999998)"
5.327417388311786,104.068,0.228,"(-1.0262712733946164, 1.6783355277946603)","(-2.6769999999999996, -5.202)",385.0,333.1024000000001,1405.4475514488886,1091.3266666666666,"(-0.7769999999999992, -0.3019999999999996)"
6.36768837988419,26.34899328859061,0.0,"(-0.8409474094903322, -4.000975563922419)","(0.6730000000000009, -5.502000000000001)",781.0,4039.29728888889,4296.3531229675,660.2066666666667,"(0.6730000000000009, -3.5020000000000002)"
5.8009534183866975,36.27342657342658,0.0,"(-1.4318839243293902, 0.8862268348749783)","(2.2230000000000008, -3.7520000000000002)",781.0,27927.86493333332,2862.489240365337,610.1066666666667,"(-0.4269999999999996, 1.4980000000000002)"
3.4006627261540885,47.36304347826087,0.0,"(-1.5800518477066716, -2.1744582530186065)","(-3.977, -0.40200000000000014)",383.0,12490.023155555557,1070.7559743016552,605.4466666666667,"(-2.1769999999999996, -0.8520000000000003)"
3.7289057945265816,74.14013605442177,0.009523809523809523,"(-3.3000231106820146, 0.42533130760901255)","(1.673000000000001, -0.8520000000000003)",212.0,8670.906488888888,714.3467042446136,427.54666666666674,"(-2.0269999999999997, 0.09799999999999986)"
0.7502241429374806,682.6068627450977,0.8872549019607846,"(4.611558935251819, 2.0372650945212576)","(-0.7769999999999992, -1.4020000000000001)",764.0,129740.70559999994,1770.2183562446853,616.0866666666667,"(4.673000000000001, 0.3979999999999997)"
2.65177831746128,225.6812949640288,0.4841726618705036,"(-2.5850506224428567, 1.5795569424265528)","(-3.877, -3.8520000000000003)",444.0,13741.43182222222,1965.551969066497,577.7666666666668,"(-1.6269999999999998, 0.29800000000000004)"
6.576382825817626,18.695,0.0,"(-1.4053534252580375, -0.8716143969216705)","(3.0730000000000004, -5.3020000000000005)",781.0,38424.10493333333,2171.427375151104,539.52,"(-0.4269999999999996, -1.952)"
0.7929504011832601,21.30204081632653,0.19251700680272107,"(2.107580570043196, -3.7321706131485097)","(2.5230000000000006, -4.852)",60.0,3896.231155555556,78.4207106025288,83.8,"(3.623, -4.952)"
3.1615637668744068,71.72244897959185,0.0047619047619047615,"(-4.104000016738677, -2.8074163635600016)","(-0.1769999999999996, -3.702)",252.0,1463.5456,1458.7964158163265,349.60666666666674,"(-3.4769999999999994, -3.8520000000000003)"
6.056295643019687,70.69029850746267,0.08656716417910447,"(2.8382922472180363, 0.6219991822806084)","(-4.127, -1.702)",508.0,24909.22666666668,2113.6237144804168,1055.6,"(1.3230000000000004, 0.09799999999999986)"
7.579456193256815,60.83356643356644,0.12027972027972025,"(3.7780335254557356, -0.7384173417259066)","(-3.7269999999999994, 2.1980000000000004)",379.0,7114.859066666668,1757.7820495237472,396.0,"(4.073000000000001, -2.6020000000000003)"
4.57192523492671,283.30720720720717,0.8306306306306308,"(4.610239745294135, -5.085444728202473)","(4.223, 1.9480000000000004)",483.0,40682.28982222221,957.2148858516482,281.58,"(2.7730000000000006, -4.852)"
