calculation_time_oracle,execute_time_oracle,fake_location,final_location_oracle,finish_covarianceoracle,goal_location,how_far_from_goal_oracle,init_covariance,move_base_status_aborted_oracle,move_base_status_finish_oracle,real_location
0.2024741172790528,57.71584987640381,"(-1.5025784315302402, -4.5735324699072475)","(-1.731581354761618, -0.4626628579423773)","[0.0028269520192805153, 0.00048048368931385976, 0.00048048368931385976, 0.0019164207661789001, 0.0008936711828354812]","(-1.7269999999999994, -0.45199999999999996)",0.011605401800503264,"[0.1252030460843936, -0.02588380223973097, -0.02588380223973097, 0.17620190186966234, 0.0645847857576513]",False,True,"(-1.9769999999999994, -3.052)"
0.19797587394714355,39.887293100357056,"(2.142545285614105, 0.8718053939071738)","(3.854898820489967, -3.4473494073952127)","[0.003495678652949863, 0.00043170026828853736, 0.00043170026828853736, 0.001434989815470189, 0.001258410748330031]","(3.7730000000000006, -3.552)",0.13288778472899954,"[0.1714559103797315, -0.05911351959810762, -0.05911351959810762, 0.17411300257236917, 0.055219035562579094]",False,True,"(2.673000000000001, 1.7480000000000002)"
0.18906402587890625,106.91375088691713,"(-1.0753138958663988, -3.4117986954148454)","(1.903981571967691, 1.4300580237605431)","[0.0013639390210271607, -0.000375086996394991, -0.000375086996394991, 0.0021046530285053766, 0.0008726354403398375]","(1.923000000000001, 1.298)",0.1334204716089713,"[0.1550480956202973, 0.05676209715662672, 0.05676209715662628, 0.17079427950771375, 0.05766257977694424]",False,True,"(0.7730000000000006, -3.3520000000000003)"
20.015339851379395,0.00017309188842773438,"(-1.4053534252580375, -0.8716143969216705)","(-0.42688175821823837, -1.9519451936706218)","[0.15031361529629375, -0.027650831404960163, -0.027650831404960163, 0.18797781535738567, 0.062029079340950886]","(3.0730000000000004, -5.3020000000000005)",4.844795096484408,"[0.15031361529629375, -0.027650831404960163, -0.027650831404960163, 0.18797781535738567, 0.062029079340950886]",True,False,"(-0.4269999999999996, -1.952)"
0.186492919921875,25.61035895347595,"(0.707538432708857, 1.0684580460955746)","(-0.9895741982883179, 2.136949471145206)","[0.0013667576255904645, 0.00019828931562759777, 0.00019828931562759777, 0.0017578380179132935, 0.002503887680503283]","(-1.0269999999999997, 2.048)",0.09650232665989944,"[0.1798641728042103, -0.06329301065347703, -0.06329301065347703, 0.17349521002203971, 0.05509092978568783]",False,True,"(2.0230000000000006, 2.4979999999999993)"
20.00745797157288,12.199295997619627,"(-2.505429976376856, 0.29347008761668936)","(-0.8270812039065714, 0.4959074752988225)","[0.0024412858799243153, -5.816496069510624e-05, -5.816496069510624e-05, 0.0043029356462629675, 0.0023873196905031284]","(4.723000000000002, 1.9979999999999993)",5.749755066324147,"[0.18283865644009356, -0.0026436635882550186, -0.0026436635882550186, 0.1711139412596984, 0.06067287228698684]",True,False,"(-0.827, 0.4980000000000002)"
20.007807970047,8.777044057846071,"(0.35277492369418484, -0.4711993640419503)","(-0.04525374544109531, -1.7100901385015725)","[0.11462718294903573, -0.0018313181053798422, -0.0018313181053798422, 0.1702950987125197, 0.09127150781022843]","(-1.2769999999999997, -0.15200000000000014)",1.986163063626886,"[0.11462718294903573, -0.0018313181053798422, -0.0018313181053798422, 0.1702950987125197, 0.09127150781022843]",True,False,"(-0.6769999999999996, -1.2519999999999998)"
0.12679696083068848,43.290723085403435,"(-2.942555154234705, -5.296129709251616)","(-3.4540802489648668, 2.3896731001257048)","[0.0054619118638772335, 0.0010922546573137737, 0.0010922546573137737, 0.0018943474445221042, 0.0012349607980420498]","(-3.4769999999999994, 2.3979999999999997)",0.024385492593527763,"[0.16939457962441828, -0.02216651251844759, -0.02216651251844759, 0.1985910932606174, 0.058450721378782364]",False,True,"(-3.5269999999999997, -4.152)"
0.191986083984375,42.73068594932556,"(2.807796396916581, -1.3392915465459287)","(2.0549697884347333, 2.7523256471128383)","[0.0032379763985135313, -0.0010223021255191256, -0.0010223021255191256, 0.002829210305399954, 0.0013175340174088688]","(1.9730000000000008, 2.7479999999999993)",0.08208384395835534,"[0.16435518422383666, 0.05960832482713663, 0.05960832482714018, 0.15745715295388685, 0.06433453009203911]",False,True,"(3.5730000000000013, -2.652)"
20.01792597770691,22.571160078048703,"(-1.5800518477066716, -2.1744582530186065)","(-2.1795152757076703, -0.858150169672304)","[0.0010069799146226188, 1.5239911299591569e-05, 1.5239911299591569e-05, 0.0015357911668174573, 0.0013716044165299186]","(-3.977, -0.40200000000000014)",1.8544606524152365,"[0.15492573157276812, -0.011648279752555002, -0.011648279752555446, 0.1730948905060008, 0.06111922052164624]",True,False,"(-2.1769999999999996, -0.8520000000000003)"
