fake_location,goal_location,plan_length,real_location,started_plan
"(6.010114167161377, -5.909872472494399)","(3.1500000000000004, -2.3999999999999995)",532.0,"(6.699999999999999, -4.05)",[(6.6500002481  -4.09999991208)  (6.64979578033  -4.0738165926)  (6.64969354644  -4.04881659223)  (6.64955469146  -4.02381697333)  (6.64938226714  -3.99881773589)  (6.64916101469  -3.97381887993)  (6.64889551176  -3.94882002397)  (6.64857049955  -3.92382231241)  (6.64818902982  -3.89882498233)  (6.64773736965  -3.87382917812)  (6.64722314845  -3.84883451833)  (6.64662500391  -3.82384176588)  (6.64595514306  -3.79885053931)  (6.65109582918  -3.77438497803)  (6.65612054849  -3.74989500269)  (6.6611818889  -3.72541265675)  (6.66626764337  -3.70093565138)  (6.67197595644  -3.67659559364)  (6.67715784128  -3.65213880617)  (6.68109918656  -3.6274512295)  (6.68470483847  -3.6027125359)  (6.6880694015  -3.57794027296)  (6.69113031464  -3.55312795569)  (6.69425684056  -3.5283247937)  (6.69702631082  -3.50347814416)  (6.69968286603  -3.47862005053)  (6.70518365957  -3.45423269055)  (6.71110712157  -3.42994451269)  (6.71648431892  -3.40552968689)  (6.72170282486  -3.38108052881)  (6.72640405784  -3.35652608509)  (6.73083368437  -3.3319220503)  (6.73475671909  -3.30723180335)  (6.73805566934  -3.28245000366)  (6.74092126997  -3.25761479821)  (6.74313837205  -3.23271321703)  (6.74497705616  -3.20778111827)  (6.74607874075  -3.18280553196)  (6.74687372367  -3.15781850156)  (6.74704004447  -3.13281850119)  (6.74693018119  -3.10781926375)  (6.74615198294  -3.08283070747)  (6.74514185108  -3.05785130647)  (6.74345880663  -3.03290852655)  (6.74161554488  -3.00797642779)  (6.73923669963  -2.98308934246)  (6.73679071571  -2.95820912358)  (6.73410364291  -2.93335408171)  (6.73145319121  -2.90849522514)  (6.72857996119  -2.88366078263)  (6.72599664816  -2.8587950596)  (6.72400537616  -2.83387440494)  (6.7224093068  -2.80892552151)  (6.72140833022  -2.78394535756)  (6.72093378188  -2.75894993482)  (6.72165704849  -2.73395985267)  (6.72274652604  -2.70898426636)  (6.72470422871  -2.68406055993)  (6.72685419212  -2.65915363817)  (6.72984491482  -2.63433292857)  (6.73274866242  -2.60950230076)  (6.73592554235  -2.58470447935)  (6.73889642863  -2.55988148093)  (6.74176508101  -2.53504703842)  (6.74442316211  -2.51018894479)  (6.74682489554  -2.48530414828)  (6.74904962702  -2.46040333003)  (6.75104089902  -2.43548267537)  (6.75285211731  -2.41054828779)  (6.7542727106  -2.38558872321)  (6.75554224186  -2.36062152923)  (6.75648676092  -2.33563907647)  (6.75727869209  -2.31065204606)  (6.75778070625  -2.28565662333)  (6.75809198555  -2.26065891177)  (6.75790430245  -2.23565967434)  (6.75753351387  -2.21066196279)  (6.75669580633  -2.18567645826)  (6.75567346745  -2.16069705726)  (6.75412927798  -2.13574512207)  (6.75240961242  -2.11080386804)  (6.75013300106  -2.08590762743)  (6.74775873345  -2.0610205421)  (6.74499231495  -2.0361746555)  (6.74208093795  -2.01134479063)  (6.73904291301  -1.98652942161)  (6.73561731481  -1.96176516953)  (6.73039117948  -1.93731830027)  (6.7243502248  -1.91305911411)  (6.71739526864  -1.88904559447)  (6.70936761959  -1.86537005701)  (6.7002932176  -1.84207522634)  (6.69090448455  -1.8189047548)  (6.68114343704  -1.79588915998)  (6.67094446228  -1.77306353708)  (6.66032587082  -1.75043093786)  (6.64933038725  -1.72797839236)  (6.63828454969  -1.7055517868)  (6.62730279904  -1.68309237485)  (6.61601282084  -1.66078707666)  (6.60461145348  -1.638538236)  (6.59306207587  -1.61636568928)  (6.5816469756  -1.59412371507)  (6.56998773471  -1.5720099147)  (6.55841089127  -1.54985110089)  (6.54662347654  -1.52780520212)  (6.5346636375  -1.50585085609)  (6.52249475304  -1.48401247686)  (6.51014886663  -1.4622740427)  (6.49780298021  -1.4405348456)  (6.48531671294  -1.41887652008)  (6.47280755748  -1.39723116453)  (6.46011071891  -1.37569490933)  (6.44733911227  -1.35420366755)  (6.43484674148  -1.33254839379)  (6.42229943905  -1.31092592643)  (6.41020532266  -1.28904558553)  (6.3980364382  -1.26720644336)  (6.38608117679  -1.24525057145)  (6.37420831284  -1.22324968611)  (6.362472778  -1.20117555858)  (6.35106225537  -1.1789320585)  (6.33983788997  -1.15659319098)  (6.32901940836  -1.13405443332)  (6.31845727441  -1.11139589416)  (6.30824151498  -1.08857790066)  (6.2983553454  -1.06561571159)  (6.2888979478  -1.04247346882)  (6.27986474454  -1.01916261642)  (6.27131677078  -0.995670184429)  (6.26319451724  -0.972025927484)  (6.25556970023  -0.948216875616)  (6.24841485394  -0.924262865249)  (6.24173913362  -0.900170762839)  (6.23552880638  -0.875954301297)  (6.22982507094  -0.851613480622)  (6.22464013434  -0.827157456087)  (6.21992822021  -0.802605301181)  (6.21570306146  -0.777964645296)  (6.21191888171  -0.753253036041)  (6.20861993147  -0.728471236355)  (6.20574059793  -0.703638319725)  (6.20338464086  -0.678748945575)  (6.20133691134  -0.653832868544)  (6.19965691864  -0.628889325692)  (6.19812951383  -0.603936627566)  (6.19683099086  -0.57897019653)  (6.19561639124  -0.553999950796)  (6.19448571495  -0.529025127426)  (6.19341149618  -0.504048015238)  (6.19240289021  -0.479068614231)  (6.19141717242  -0.454088450284)  (6.19032769487  -0.429112101035)  (6.18930993362  -0.404132700028)  (6.18838219923  -0.379149484324)  (6.18751244824  -0.35416474274)  (6.18670068065  -0.329177712339)  (6.18594842234  -0.304189156058)  (6.18531670847  -0.27919754802)  (6.1847277192  -0.254204414103)  (6.18425622261  -0.229208991367)  (6.18380608833  -0.204212805692)  (6.18340325629  -0.179215857077)  (6.18300957952  -0.154218908462)  (6.18266625677  -0.129221196908)  (6.18230767522  -0.104224248293)  (6.1819613007  -0.0792265367393)  (6.18156762394  -0.0542295881246)  (6.18116174014  -0.0292326395099)  (6.18065209658  -0.00423797971365)  (6.18003106386  0.0207543912642)  (6.17923760681  0.0457414216659)  (6.17822594908  0.0707208226729)  (6.17694726254  0.0956880166484)  (6.17533746027  0.120636900077)  (6.17330956717  0.145553740048)  (6.17080407397  0.170427855409)  (6.16765618574  0.19522949152)  (6.16382928139  0.21993423432)  (6.15903039216  0.244469604559)  (6.1531542324  0.268769226503)  (6.14630761365  0.292813263726)  (6.13863091675  0.316605530927)  (6.13021111682  0.340145265164)  (6.12106347264  0.363411867073)  (6.11112084554  0.386349642073)  (6.1003557697  0.408913576736)  (6.08902306689  0.431196749675)  (6.0771318924  0.4531877168)  (6.06468529798  0.474868930502)  (6.05165734368  0.496206058505)  (6.03803734836  0.517170109111)  (6.02405266798  0.537893070845)  (6.00975823417  0.558403172469)  (5.99502282135  0.578598943034)  (5.97991509408  0.598517766573)  (5.96465020127  0.618316808616)  (5.948912286  0.637741247382)  (5.93432946107  0.658047644169)  (5.91865258096  0.677520911061)  (5.90200371596  0.69617096627)  (5.88426232165  0.713784186747)  (5.86577172079  0.730610816637)  (5.84656853447  0.746618049541)  (5.82457756735  0.758507698156)  (5.802450797  0.770144050869)  (5.78005547196  0.78125473829)  (5.75747551557  0.791986244797)  (5.73473534189  0.802371376788)  (5.71115440892  0.81067520992)  (5.68717369567  0.817740029361)  (5.66301140283  0.824157876136)  (5.63870567737  0.830011910647)  (5.6142992439  0.83542267733)  (5.5898012577  0.840413827306)  (5.56523155518  0.845031899885)  (5.54059471399  0.849276132126)  (5.51589683765  0.853147286969)  (5.49114402966  0.856652993808)  (5.46633934179  0.859779519733)  (5.44148887756  0.862507791259)  (5.41658500756  0.864701242219)  (5.39164451646  0.866424722469)  (5.36669792185  0.868058938802)  (5.34173759433  0.869454355083)  (5.31674827511  0.870192880484)  (5.29174980062  0.870407266474)  (5.26675132613  0.870732278686)  (5.24175590339  0.871219797004)  (5.21676658417  0.871943063616)  (5.19178184259  0.872821969879)  (5.16679099749  0.873492593668)  (5.14179404887  0.873890085129)  (5.1167940485  0.874000711352)  (5.09179557401  0.873842019943)  (5.06679709951  0.873582620525)  (5.0418001509  0.873178262609)  (5.01680777992  0.872570962795)  (4.99182303834  0.871674508924)  (4.9668566073  0.870369119501)  (4.94191001269  0.868754739594)  (4.91695121105  0.867318124582)  (4.89198020238  0.866095132621)  (4.86700461607  0.865010995642)  (4.84202140036  0.864084787132)  (4.8170351329  0.863276834239)  (4.79204276192  0.862601632813)  (4.76705039094  0.862037057609)  (4.74205344233  0.861597604477)  (4.71705649372  0.861271829326)  (4.69205649334  0.861075753884)  (4.66705649297  0.861007852271)  (4.6420564926  0.861087197976)  (4.6170580181  0.861322183331)  (4.59206106949  0.86173645946)  (4.56706869851  0.862349862789)  (4.54208243105  0.863193673837)  (4.51710684474  0.864298410182)  (4.49213278431  0.8654123018)  (4.46713736157  0.865887613086)  (4.4421373612  0.865934915333)  (4.41713888671  0.866235513482)  (4.39214651573  0.866833658022)  (4.36716330002  0.867758340653)  (4.34218466196  0.86880356772)  (4.31719229098  0.869403238139)  (4.29219534236  0.869767923203)  (4.26720602314  0.870530099728)  (4.2422258592  0.871524972789)  (4.21723653998  0.872253579978)  (4.19224111724  0.872711343657)  (4.16724264275  0.872944040193)  (4.14224264238  0.872916574373)  (4.11724416788  0.872622079739)  (4.09224721927  0.872210092428)  (4.0672472189  0.872217721823)  (4.04225027028  0.8726213168)  (4.01725484755  0.873056192295)  (3.99225942481  0.87356125822)  (3.96726857971  0.874228830252)  (3.94227926049  0.874947519227)  (3.917280786  0.875295419623)  (3.89228078562  0.875305337836)  (3.86728078525  0.875298471381)  (3.84228078488  0.87527100556)  (3.81728078451  0.875218362737)  (3.79228078413  0.87512909882)  (3.76728230964  0.874991769716)  (3.74228230927  0.874782724303)  (3.71728383477  0.874472207941)  (3.69228841204  0.874015207201)  (3.66729756694  0.873343057533)  (3.64231740299  0.872359628564)  (3.61735860135  0.870923013552)  (3.59244557608  0.868829507661)  (3.56763173294  0.865791482714)  (3.54301777993  0.861415261945)  (3.51880055545  0.855209512341)  (3.49514485441  0.847120828139)  (3.47200490046  0.837656564082)  (3.4495744802  0.82661759297)  (3.42796345693  0.814048928232)  (3.4074358077  0.799778908488)  (3.38678608815  0.785686653639)  (3.36603413472  0.771746986683)  (3.34533100941  0.7577333146)  (3.32464772053  0.743689887877)  (3.30400563037  0.729585425997)  (3.28338795429  0.715448157719)  (3.26280537341  0.70125748368)  (3.24221211139  0.687084357248)  (3.22159596118  0.672941748395)  (3.20098744036  0.658789221328)  (3.18032551378  0.644715277027)  (3.15963306963  0.630684820275)  (3.13891621141  0.616692510496)  (3.11810627458  0.602836766881)  (3.09723682846  0.589072576002)  (3.0763353389  0.575357213249)  (3.05535450362  0.56176392081)  (3.03424396864  0.54837204439)  (3.01304645856  0.535117497073)  (2.99175586986  0.52201477471)  (2.97030658976  0.509170688825)  (2.94866657479  0.496652378092)  (2.92696705054  0.484237827126)  (2.9051652924  0.472004092813)  (2.88318195467  0.460098422469)  (2.86092853637  0.448705447446)  (2.83855304775  0.437554324233)  (2.81601734185  0.426732790868)  (2.7932428359  0.416420138127)  (2.7701852794  0.406759035688)  (2.74682865064  0.397844850985)  (2.72337055092  0.389199983913)  (2.69979495853  0.38088318081)  (2.67611331755  0.372870790554)  (2.65229663629  0.365269624669)  (2.62832507831  0.358175050589)  (2.60417117781  0.351723634477)  (2.57988605171  0.345789491322)  (2.55548572176  0.340345155304)  (2.53099231319  0.335338746538)  (2.50641421834  0.330767213267)  (2.48176745894  0.326578675607)  (2.4570619532  0.322754060071)  (2.43231219697  0.31922165035)  (2.40752810847  0.31594482535)  (2.38271502827  0.312890778674)  (2.35787905988  0.310031281561)  (2.333024018  0.307342682888)  (2.3081529544  0.304808960927)  (2.28326815789  0.302412568069)  (2.25837115434  0.300146637859)  (2.23346270671  0.298005829722)  (2.20854662968  0.295965729594)  (2.18362139737  0.294030152172)  (2.15868929861  0.292189942184)  (2.13375033339  0.29044281081)  (2.1088060276  0.288777313959)  (2.08385027772  0.287292633761)  (2.05887926905  0.286087189407)  (2.03388918689  0.285376892766)  (2.00888918651  0.285459290228)  (1.9838922379  0.285833130566)  (1.95889376341  0.286137543412)  (1.93389605185  0.286443482137)  (1.9088983403  0.286804352504)  (1.88390291756  0.287296448459)  (1.8589128354  0.287990723371)  (1.83392656794  0.288810883296)  (1.8089425893  0.289711151864)  (1.78395708477  0.290572510519)  (1.75896776555  0.291301117708)  (1.73397463164  0.291860352335)  (1.70897692008  0.292201386276)  (1.68397691971  0.292275391404)  (1.65897844522  0.292012177289)  (1.63398683718  0.291361389925)  (1.60901201381  0.290233002458)  (1.58407152271  0.288514862783)  (1.5591943556  0.286038361282)  (1.53442934058  0.282618103662)  (1.50986345276  0.277977905839)  (1.48564699122  0.271767578598)  (1.46203477773  0.263555298203)  (1.43939836382  0.25294433613)  (1.41737382736  0.241114196794)  (1.39585054213  0.22839675886)  (1.37489946149  0.214756927114)  (1.35469682447  0.20003143251)  (1.33508393966  0.184528502591)  (1.31614854509  0.168204649809)  (1.29800050405  0.151010283098)  (1.28058793665  0.133072050409)  (1.26399629211  0.114370878255)  (1.24829347206  0.0949182107287)  (1.23346040299  0.0747933935343)  (1.21957871943  0.0540017672479)  (1.20665223608  0.0326036040873)  (1.19472215168  0.0106332363283)  (1.18379762149  -0.0118536414482)  (1.17390840015  -0.0348143046322)  (1.165088057  -0.058206791553)  (1.15732972558  -0.081972355872)  (1.15065934585  -0.106065984161)  (1.1451043836  -0.130441137112)  (1.1406907788  -0.15504822366)  (1.13744218256  -0.179836126862)  (1.13537003898  -0.204750678014)  (1.13442933462  -0.229732367839)  (1.13462159536  -0.254732368212)  (1.13588807487  -0.279699562187)  (1.13817078975  -0.304595802793)  (1.14114243897  -0.32941803827)  (1.14477860845  -0.354152535709)  (1.14866959972  -0.378847360296)  (1.1563943618  -0.402624368707)  (1.16456773228  -0.426250315104)  (1.17334229906  -0.449660349632)  (1.18206880066  -0.473087931768)  (1.19108140455  -0.496406413561)  (1.2022119284  -0.518791820389)  (1.21313569565  -0.541279461105)  (1.22407548463  -0.563758709487)  (1.23509461932  -0.586199047956)  (1.24611375401  -0.608639386425)  (1.25679414357  -0.631243756879)  (1.26727693181  -0.653939680069)  (1.27736604329  -0.676813368154)  (1.28722627293  -0.699787001309)  (1.29692399646  -0.722829299015)  (1.30857179327  -0.744949965849)  (1.31985948264  -0.767256789912)  (1.330870225  -0.789700943078)  (1.34176881525  -0.812200790826)  (1.35422151319  -0.83387818983)  (1.3665094162  -0.855650193328)  (1.37864930896  -0.877504594289)  (1.39074266241  -0.899384935191)  (1.40399720973  -0.920582445273)  (1.4172044548  -0.941808947054)  (1.4303621088  -0.963065966413)  (1.44350526696  -0.984332903986)  (1.45745561507  -1.00507799097)  (1.47139833378  -1.02582918146)  (1.48537691065  -1.04655595789)  (1.49946992844  -1.0672049145)  (1.51425569526  -1.08736406397)  (1.52911241545  -1.10747057062)  (1.54406145132  -1.12750917565)  (1.559642964  -1.14705949943)  (1.57526414954  -1.16657777975)  (1.59094331847  -1.1860502837)  (1.60694749962  -1.20525575884)  (1.6230470482  -1.22438188828)  (1.63922975718  -1.24343782728)  (1.65584886753  -1.26211382243)  (1.67301042785  -1.28029314399)  (1.69076402919  -1.29789415744)  (1.70956362053  -1.31437364987)  (1.72856157614  -1.33062426046)  (1.74792269093  -1.34643999556)  (1.76798952472  -1.36135088446)  (1.78766725939  -1.37677141691)  (1.8070886464  -1.39251390982)  (1.82642763594  -1.4083563478)  (1.84568575391  -1.42429796792)  (1.86499346293  -1.44017855287)  (1.88422792977  -1.45614840174)  (1.9034021244  -1.47219072986)  (1.92257555608  -1.48823458386)  (1.94173983249  -1.50428835607)  (1.96075838746  -1.5205145526)  (1.97987536162  -1.53662478233)  (1.99904726742  -1.55266939927)  (2.01821078089  -1.56872469736)  (2.03744601067  -1.58469378329)  (2.05677355612  -1.60055071712)  (2.07612322682  -1.61638094807)  (2.09548663043  -1.63219363141)  (2.11493090562  -1.64790789556)  (2.13435610733  -1.66364428496)  (2.1538598918  -1.67928378104)  (2.17332095166  -1.69497744583)  (2.19276064922  -1.71069628761)  (2.21224764902  -1.726357146)  (2.23170489418  -1.74205462548)  (2.25120410101  -1.75770098802)  (2.27067660497  -1.77337863108)  (2.29013003543  -1.78908145113)  (2.30961169466  -1.80474841304)  (2.32907504334  -1.82043902606)  (2.34852542204  -1.83614566082)  (2.36799563718  -1.85182635563)  (2.38745288234  -1.86752459805)  (2.40693377863  -1.8831923229)  (2.42639865319  -1.89888064711)  (2.44585360953  -1.91458117835)  (2.46532763936  -1.93025805846)  (2.48478946216  -1.94595019737)  (2.50427188433  -1.96161639633)  (2.52374209946  -1.97729861702)  (2.54320315932  -1.99298999299)  (2.56268176679  -2.00866229547)  (2.58215045604  -2.02434451616)  (2.60163745585  -2.04000537455)  (2.62111453743  -2.05567920291)  (2.64058551551  -2.07135989772)  (2.66007022649  -2.08702304493)  (2.67954730808  -2.10269534741)  (2.69902133791  -2.11837299046)  (2.7185060489  -2.13403613767)  (2.7379854193  -2.14970615133)  (2.75747852262  -2.16535938033)  (2.77696552242  -2.18102023871)  (2.79644947047  -2.1966849118)  (2.81594409966  -2.21233585197)  (2.83543415122  -2.22799213272)  (2.85493640982  -2.24363391762)  (2.87443409077  -2.25928180604)  (2.89392871997  -2.27493274622)  (2.91343403032  -2.29057147936)  (2.93293476303  -2.3062140272)  (2.95244770277  -2.32184360507)  (2.97195606488  -2.33747776058)  (2.99146137523  -2.35311496784)  (3.01097584085  -2.36874073101)  (3.0304887806  -2.38436954594)  (3.05000019446  -2.39999988675)  (3.10000019521  -2.4499998875)  (3.15  -2.4)]
