fake_location,goal_location,plan_length,real_location,started_plan
"(-3.3000231106820146, 0.42533130760901255)","(1.673000000000001, -0.8520000000000003)",181.0,"(-2.0269999999999997, 0.09799999999999986)",[(-2.07699995828  0.0480000916421)  (-2.03639593851  0.0676999515548)  (-2.01651259165  0.0828545996078)  (-1.99775858594  0.0993855904547)  (-1.97890310928  0.115801377442)  (-1.95953989641  0.131614823723)  (-1.94074640858  0.148101182611)  (-1.92146978933  0.164020296008)  (-1.90227613976  0.180038973004)  (-1.88314352533  0.196130892189)  (-1.86395597927  0.21215719858)  (-1.84482622587  0.228252169523)  (-1.82556543762  0.244190356406)  (-1.80641794588  0.260264346514)  (-1.78731184361  0.276387164748)  (-1.76815691321  0.292452381051)  (-1.7490462333  0.308569858709)  (-1.72995405467  0.32470984308)  (-1.71084547284  0.340829991025)  (-1.69173841689  0.356952427789)  (-1.672580244  0.373013066456)  (-1.65342283405  0.389075231002)  (-1.63123769883  0.400600194553)  (-1.61214895343  0.416743993621)  (-1.59284849232  0.432634496788)  (-1.57144765887  0.445557165437)  (-1.55193967824  0.461192083883)  (-1.5315810201  0.475700903679)  (-1.50831518113  0.484849310798)  (-1.48765020279  0.498919440402)  (-1.46581792707  0.511099768953)  (-1.44364881359  0.522655250082)  (-1.42086477089  0.53294501464)  (-1.39785108341  0.542710639785)  (-1.37446508148  0.551547767603)  (-1.3509825677  0.560125496002)  (-1.32738485006  0.568381263947)  (-1.30372037522  0.576442482329)  (-1.27985601024  0.58389182326)  (-1.25579976599  0.590696480344)  (-1.23160161499  0.596976998016)  (-1.20712270227  0.602055123092)  (-1.18255986621  0.606708290886)  (-1.1578993739  0.610815194023)  (-1.13318547583  0.614586403796)  (-1.10841321289  0.617954018592)  (-1.08360471032  0.621043160484)  (-1.05873593554  0.623601296508)  (-1.03385838695  0.626072457434)  (-1.00896710545  0.628400948679)  (-0.984075442479  0.630726388167)  (-0.959245577607  0.633637002224)  (-0.934377565762  0.636202004704)  (-0.909514131554  0.638812783551)  (-0.884608735675  0.640982583388)  (-0.859666718702  0.642688516031)  (-0.834699906196  0.643977120787)  (-0.809711731385  0.644744637888)  (-0.784712112482  0.644873574657)  (-0.759722411792  0.644160226258)  (-0.735392653739  0.649911263941)  (-0.711093794735  0.655790475455)  (-0.686759077575  0.661519387894)  (-0.662441908023  0.667322305461)  (-0.63808468415  0.672954324587)  (-0.613678250681  0.678370431846)  (-0.589256939892  0.683718637492)  (-0.564821514723  0.689001230344)  (-0.540370449295  0.694211343947)  (-0.515904888018  0.699352030059)  (-0.491416438556  0.704383615827)  (-0.466897090046  0.709262613703)  (-0.442343027791  0.713963083743)  (-0.417746240925  0.718435434884)  (-0.393107873859  0.72267280067)  (-0.368422204545  0.726623301217)  (-0.343691903274  0.730286936526)  (-0.318919640331  0.733653025443)  (-0.294100456612  0.736654429296)  (-0.269223670963  0.739135508435)  (-0.244310264219  0.741213755536)  (-0.219366339898  0.742886118842)  (-0.194393805346  0.744060282678)  (-0.16939914555  0.74457068918)  (-0.144399145177  0.744529490449)  (-0.11940562979  0.743954997032)  (-0.0944395802236  0.742655711124)  (-0.0695311325868  0.740516428866)  (-0.0447169079738  0.737474589221)  (-0.0202006112218  0.732581858435)  (0.00413105417983  0.726839213086)  (0.0285001036152  0.721258310903)  (0.0526074648143  0.71463752223)  (0.0763482336007  0.706802896869)  (0.0996247537229  0.697681955571)  (0.122505689733  0.687608102882)  (0.144390226802  0.675522378825)  (0.166125227736  0.663170388895)  (0.187686278473  0.650516274937)  (0.209133651229  0.637670663173)  (0.231363799875  0.626232674721)  (0.253470352329  0.614558175036)  (0.27495358324  0.60177207255)  (0.296347168764  0.588837196869)  (0.31748059193  0.575481178604)  (0.337867478831  0.56101203166)  (0.358377580455  0.546716834913)  (0.378196458924  0.531478644989)  (0.398027162955  0.516255713854)  (0.417785006267  0.500938178225)  (0.437005740196  0.484951544686)  (0.4561902345  0.468922186537)  (0.474979144692  0.452429724133)  (0.493742877882  0.435909795909)  (0.512461597643  0.419337987801)  (0.530256016243  0.401778173086)  (0.548024876371  0.384192418429)  (0.565745289843  0.366557072707)  (0.582637532527  0.348127507003)  (0.599000676692  0.32922644471)  (0.61504529363  0.310054538906)  (0.631879171444  0.29157156744)  (0.647863897635  0.272349307632)  (0.663443121499  0.252797457975)  (0.681006750912  0.235006472603)  (0.698044715033  0.216711565714)  (0.714978156447  0.198319384043)  (0.733227286968  0.181232591796)  (0.751312766974  0.163972230821)  (0.769600807408  0.146926637306)  (0.789127098592  0.131314988514)  (0.808613335455  0.115653367186)  (0.829967629596  0.102653641651)  (0.851031625271  0.089188523042)  (0.873473489619  0.0781716771747)  (0.895474374957  0.0662995761678)  (0.917248667274  0.0540158693197)  (0.939409769899  0.0424455108709)  (0.96117719576  0.0301495969914)  (0.982582606846  0.0172345577364)  (1.00353254307  0.00359243717182)  (1.02433485051  -0.0102736061256)  (1.04496854833  -0.0243891306279)  (1.06537565312  -0.0388304302816)  (1.08550275914  -0.0536593031832)  (1.10555013798  -0.0685961320191)  (1.12534574679  -0.0838644580523)  (1.14495519838  -0.0993715841379)  (1.16438688507  -0.115101107077)  (1.1834550311  -0.131269320209)  (1.20233167933  -0.147660693134)  (1.22096723869  -0.164324816917)  (1.23932394368  -0.181296405305)  (1.25735678086  -0.198611697921)  (1.2751306001  -0.216192874941)  (1.29259199562  -0.234084186853)  (1.30970205752  -0.252311955069)  (1.32649015897  -0.270836506737)  (1.34288191336  -0.289712773498)  (1.35886816543  -0.308933507427)  (1.37445044105  -0.328483068265)  (1.38959097473  -0.348376714801)  (1.40432486167  -0.368573629775)  (1.41862730634  -0.389078390823)  (1.43247580203  -0.409892523824)  (1.44590277366  -0.430980552092)  (1.45887465191  -0.452352012371)  (1.47143454284  -0.473967994749)  (1.48354201067  -0.495840324787)  (1.4952260471  -0.517941918134)  (1.50647597098  -0.540267815683)  (1.51728682319  -0.562809625101)  (1.52764868552  -0.585561242872)  (1.53756689856  -0.608509317555)  (1.54705939138  -0.631637064481)  (1.55611548282  -0.654939143076)  (1.56476721635  -0.678394572502)  (1.57300009611  -0.701999919534)  (1.62300009686  -0.751999920279)  (1.673  -0.70199999404)  (1.673  -0.852)]
"(2.2905299114530706, -4.822832697680411)","(-1.6269999999999998, -1.0019999999999998)",0.0,"(0.8230000000000004, -4.602)",[]
