calculation_time_oracle,execute_time_oracle,fake_location,final_location_oracle,finish_covarianceoracle,goal_location,how_far_from_goal_oracle,init_covariance,move_base_status_aborted_oracle,move_base_status_finish_oracle,number_of_replans,real_location,started_plan
0.16443896293640134,112.19778299331664,"(-3.2192446539574138, -4.72098852763523)","(4.415534331450077, -0.7922488603848348)","[0.002539893720289399, -7.995719964792869e-06, -7.995719965236958e-06, 0.0022754660571228102, 0.0007093046038561257]","(4.423000000000001, -0.8520000000000003)",0.060215736250653976,"[0.1311342615234734, 0.028455512762844748, 0.028455512762844748, 0.17416306741702137, 0.06630259033426641]",False,True,414.0,"(-2.0269999999999997, -3.9520000000000004)","[(-2.07699995828, -4.00199996871), (-2.09385004855, -3.97653705481), (-2.10441008442, -3.95387679905), (-2.11779337777, -3.93276073275), (-2.13324156678, -3.91310493259), (-2.14833384453, -3.89317447423), (-2.16376696549, -3.87350684851), (-2.17947817788, -3.85406047523), (-2.19498034486, -3.83444720895), (-2.21064044031, -3.81495963694), (-2.22619525011, -3.79538814159), (-2.24185648997, -3.77590152326), (-2.25760203464, -3.75648299728), (-2.27326689846, -3.7369994307), (-2.28900729328, -3.71757670855), (-2.30464507275, -3.69807120746), (-2.32036772924, -3.6786341802), (-2.33614398222, -3.65924083121), (-2.35184451346, -3.63978587487), (-2.36760150222, -3.62037669489), (-2.3832907801, -3.60091258328), (-2.39902602509, -3.58148585569), (-2.41479922631, -3.56208983642), (-2.43301650411, -3.5449687119), (-2.45197898303, -3.52867690257), (-2.47168113176, -3.51328784137), (-2.49241630053, -3.49932166227), (-2.51388541706, -3.48651229013), (-2.53561126272, -3.47414370626), (-2.55699664664, -3.46119490694), (-2.57777930839, -3.44729968121), (-2.59853355064, -3.43336173086), (-2.61930343315, -3.41944743165), (-2.64007693963, -3.40553828227), (-2.66116382349, -3.39210902181), (-2.68232127925, -3.37879153199), (-2.7035153561, -3.36553202557), (-2.72462131345, -3.35213290122), (-2.7459603488, -3.33910780795), (-2.7675414267, -3.326488217), (-2.78886730134, -3.3134421429), (-2.80953437776, -3.29937544652), (-2.83060924532, -3.28592730331), (-2.85127365145, -3.27185679224), (-2.87166931216, -3.25739908939), (-2.89239399051, -3.2434176515), (-2.91279003268, -3.22896052085), (-2.93296978152, -3.21420336426), (-2.95344440646, -3.19985781351), (-2.97356941439, -3.18502607958), (-2.99343311555, -3.16984606379), (-3.01311542785, -3.15443163485), (-3.03291981047, -3.1391741807), (-3.05248157834, -3.12360697314), (-3.07189571743, -3.10785608789), (-3.09144241724, -3.09226999757), (-3.11081192437, -3.07646437142), (-3.13008968802, -3.0605467839), (-3.14950802327, -3.0448010485), (-3.16880409747, -3.02890558623), (-3.18800175248, -3.0128916776), (-3.20730927077, -2.99701013897), (-3.22649796125, -2.98098535846), (-3.24555695201, -2.96480646418), (-3.26473286324, -2.94876642488), (-3.28377278052, -2.93256502388), (-3.30269234409, -2.91622343275), (-3.32172787447, -2.90001707265), (-3.34061940002, -2.88364286586), (-3.35940373257, -2.86714620729), (-3.37829039439, -2.85076627846), (-3.39703448188, -2.83422384352), (-3.41568367879, -2.81757421558), (-3.43441479631, -2.80101690333), (-3.45301716781, -2.78431501404), (-3.47153723721, -2.76752195349), (-3.4901229194, -2.75080137218), (-3.50859358847, -2.73395414293), (-3.52699397174, -2.71702985679), (-3.54544289703, -2.70015859494), (-3.56378796719, -2.68317479952), (-3.58205540826, -2.66610708076), (-3.60037015157, -2.64909047894), (-3.61859048113, -2.63197278765), (-3.63672745955, -2.61476659538), (-3.65490811625, -2.59760656094), (-3.67300113028, -2.58035421083), (-3.69100659701, -2.56301068945), (-3.7090523088, -2.54570874828), (-3.72701447871, -2.52832021347), (-3.74488604957, -2.51083860005), (-3.76279357394, -2.4933939892), (-3.78061278808, -2.47585897001), (-3.79834779276, -2.45823850161), (-3.81611169379, -2.44064778785), (-3.83378547258, -2.42296628429), (-3.85138028715, -2.4052058165), (-3.86899493814, -2.3874655666), (-3.88651965763, -2.36963605278), (-3.90410360031, -2.35186528531), (-3.92156804759, -2.33397702515), (-3.93894389853, -2.31600255284), (-3.95636848222, -2.29807538277), (-3.97367671765, -2.28003567913), (-3.99089797798, -2.26191319656), (-4.00815900652, -2.2438284795), (-4.02530845517, -2.22563809531), (-4.04237092873, -2.20736569514), (-4.05946411059, -2.18912228666), (-4.07645095777, -2.17078007753), (-4.09334901786, -2.15235547093), (-4.11026667597, -2.13394917488), (-4.12708224324, -2.11544941875), (-4.14397343688, -2.0970190901), (-4.16071104127, -2.07844876207), (-4.17734998805, -2.05978993305), (-4.19404625066, -2.04118260245), (-4.21059106978, -2.02244061304), (-4.22704142746, -2.00361546322), (-4.24352831087, -1.98482235686), (-4.25986527668, -1.96589878785), (-4.27633828413, -1.94709347446), (-4.29260620391, -1.92811039618), (-4.30872539818, -1.90900066994), (-4.32495879495, -1.88998821849), (-4.34098724711, -1.87080257977), (-4.35725578678, -1.85182026443), (-4.37323650754, -1.83259457139), (-4.38901519239, -1.81320332049), (-4.40499257529, -1.79397495717), (-4.42068685996, -1.77451504172), (-4.43618659507, -1.75489986808), (-4.45183252845, -1.73540104272), (-4.46719593582, -1.71567867609), (-4.48289348683, -1.69622143093), (-4.49817602261, -1.67643650327), (-4.51317262298, -1.65643413786), (-4.5284497705, -1.63664501403), (-4.54329929045, -1.61653278533), (-4.55890614703, -1.59700267945), (-4.57373285032, -1.57687404756), (-4.58810925244, -1.5564211664), (-4.6031277158, -1.53643482271), (-4.61733927531, -1.51586711916), (-4.63287768191, -1.49628246311), (-4.64718618241, -1.4757822797), (-4.66063089239, -1.45470531405), (-4.6750790585, -1.43430278689), (-4.6883285275, -1.41310260652), (-4.70078971314, -1.39142978515), (-4.71291522926, -1.36956699186), (-4.72255270442, -1.34649951715), (-4.73177652333, -1.32326305135), (-4.73787168248, -1.29901759811), (-4.74392124407, -1.27476070077), (-4.74868813753, -1.25021922702), (-4.75308665043, -1.22560908871), (-4.75733093036, -1.20097224753), (-4.76118282098, -1.17627055648), (-4.76452038311, -1.15149447884), (-4.76748294858, -1.12667071749), (-4.7699217561, -1.10178973567), (-4.77201548849, -1.07687785481), (-4.77368226088, -1.05193316755), (-4.77501972953, -1.02696902533), (-4.77602157633, -1.00198924285), (-4.77668229383, -0.976998016283), (-4.77699999851, -0.951999923259), (-4.82699999925, -0.901999922514), (-4.82699999925, -0.851999921769), (-4.82699999925, -0.801999921024), (-4.82699999925, -0.751999920279), (-4.82699999925, -0.701999919534), (-4.82699999925, -0.651999918789), (-4.82699999925, -0.601999918044), (-4.82699999925, -0.551999917299), (-4.82699999925, -0.501999916553), (-4.82699999925, -0.451999915808), (-4.82699999925, -0.401999915063), (-4.82699999925, -0.351999914318), (-4.82699999925, -0.301999913573), (-4.82699999925, -0.251999912828), (-4.82699999925, -0.201999912083), (-4.82699999925, -0.151999911338), (-4.82699999925, -0.101999910593), (-4.82699999925, -0.051999909848), (-4.82699999925, -0.00199990910292), (-4.82699999925, 0.0480000916421), (-4.82699999925, 0.0980000923872), (-4.82699999925, 0.148000093132), (-4.82699999925, 0.198000093877), (-4.82699999925, 0.248000094622), (-4.82699999925, 0.298000095367), (-4.82897919536, 0.340298222218), (-4.82322193495, 0.364626072923), (-4.81704109412, 0.38885016386), (-4.81102011296, 0.413114690589), (-4.80421755396, 0.437170934844), (-4.79733991099, 0.461206579733), (-4.78941428126, 0.484917212411), (-4.77505552808, 0.505382300606), (-4.7615680458, 0.526431800431), (-4.74852375983, 0.547759010222), (-4.73503987768, 0.568810798866), (-4.71980106787, 0.588629677335), (-4.70635995801, 0.609708931799), (-4.69241104042, 0.630455544657), (-4.67832882299, 0.651112130659), (-4.66384456031, 0.671488717876), (-4.64911866039, 0.691691354896), (-4.6344344122, 0.711924509494), (-4.61982393072, 0.732210306916), (-4.60511855865, 0.752428202725), (-4.59017781975, 0.772472911276), (-4.57510242203, 0.792416148877), (-4.56005959229, 0.812383800542), (-4.54484331304, 0.832219463679), (-4.5296588865, 0.85207954088), (-4.51451863893, 0.871973950356), (-4.49919144735, 0.891724164273), (-4.48384210668, 0.911457593522), (-4.46859197199, 0.931267316718), (-4.45325893915, 0.951012952998), (-4.43777389063, 0.970640333662), (-4.42239980211, 0.990353926485), (-4.4069434115, 1.01000343239), (-4.39133667413, 1.02953391974), (-4.37595176141, 1.04923912023), (-4.36038264649, 1.06879936222), (-4.34466852539, 1.08824287448), (-4.32894434303, 1.10767875733), (-4.31326326675, 1.12714973541), (-4.29744529051, 1.14650932432), (-4.28160714407, 1.16585212856), (-4.26582664723, 1.18524223505), (-4.2499963686, 1.20459190575), (-4.23406075664, 1.22385460135), (-4.21819695635, 1.24317680623), (-4.20227975031, 1.26245476062), (-4.18626102563, 1.28164802873), (-4.17039450737, 1.30096794479), (-4.15440076896, 1.3201825752), (-4.13830894514, 1.33931557109), (-4.12236222287, 1.35856911142), (-4.10629362102, 1.37772118079), (-4.09013308497, 1.39679543034), (-4.07411321588, 1.41598793551), (-4.05797714157, 1.43508354737), (-4.04182304282, 1.4541631375), (-4.02573932524, 1.47330299984), (-4.0095450768, 1.49234902064), (-3.99332765407, 1.51137444206), (-3.97704147142, 1.53034188009), (-3.9608497979, 1.5493901897), (-3.94457362884, 1.56836602006), (-3.92823337286, 1.58728691878), (-3.911987626, 1.60628868908), (-3.89565957705, 1.62522026895), (-3.87927087441, 1.644099206), (-3.86297477356, 1.66305825169), (-3.84659865942, 1.6819478699), (-3.83022550167, 1.70083977692), (-3.81388095416, 1.71975686094), (-3.79745963586, 1.73860756923), (-3.78103717315, 1.75745675164), (-3.7646467539, 1.77633416281), (-3.74818309246, 1.79514825), (-3.73171456728, 1.81395699662), (-3.71528170953, 1.83279778669), (-3.69883006438, 1.8516217921), (-3.68231986364, 1.87039391763), (-3.66585057552, 1.88920266424), (-3.64935811312, 1.9079908115), (-3.63280919319, 1.92672936768), (-3.61632865172, 1.94552819609), (-3.59980805592, 1.96429192928), (-3.58322566203, 1.98300073083), (-3.56675685075, 2.00180947745), (-3.55020106437, 2.02054193012), (-3.53357928372, 2.03921639939), (-3.51705315662, 2.057974792), (-3.50044482278, 2.07666070537), (-3.48377535842, 2.09529245003), (-3.46719315526, 2.11400125158), (-3.45053503963, 2.13264291445), (-3.43387434907, 2.15128228851), (-3.41724369926, 2.16994836545), (-3.40054333585, 2.18855188135), (-3.38384001605, 2.20715310844), (-3.36716626016, 2.22578027546), (-3.35042822661, 2.24435022203), (-3.33368647374, 2.26291711683), (-3.31697571528, 2.28151147746), (-3.30025131928, 2.30009286812), (-3.2834759017, 2.31862924535), (-3.26673329052, 2.33719537722), (-3.24997551592, 2.35574701324), (-3.23316967613, 2.37425516171), (-3.21639607053, 2.39279306481), (-3.19960777835, 2.41131799795), (-3.18277351907, 2.42980020648), (-3.16601536299, 2.4483518425), (-3.14919846058, 2.46685007275), (-3.13233749842, 2.48530863016), (-3.11556007812, 2.50384271857), (-3.098720669, 2.52232034946), (-3.08183529277, 2.54075678162), (-3.06593258257, 2.56004694304), (-3.04952804894, 2.57891214718), (-3.03273269957, 2.59742945092), (-3.01817486091, 2.61775415825), (-3.00232689162, 2.63708857016), (-2.98551304097, 2.65558985218), (-2.97008716793, 2.67526377215), (-2.95347950167, 2.69394968551), (-2.93615543525, 2.71197413036), (-2.91680023324, 2.72779749486), (-2.89721862895, 2.74334009763), (-2.87777015759, 2.75904825826), (-2.85524799386, 2.76989954626), (-2.83292457586, 2.78115442924), (-2.81035530063, 2.79190729806), (-2.78712932524, 2.80115641318), (-2.76439906978, 2.8115651963), (-2.74147064079, 2.82152918571), (-2.71806747271, 2.83032130009), (-2.69461833754, 2.83898905535), (-2.67110416177, 2.84747980865), (-2.64777271001, 2.85646036909), (-2.62400962524, 2.8642263299), (-2.59993125574, 2.87095164128), (-2.57557880024, 2.87660502271), (-2.55106002393, 2.88148554646), (-2.526388469, 2.88552531093), (-2.50162269104, 2.88893870209), (-2.47678843927, 2.89181422093), (-2.45189448748, 2.89411295754), (-2.42694903728, 2.89576395854), (-2.40197593053, 2.89692210065), (-2.37699576658, 2.89792078841), (-2.3519984365, 2.89828089583), (-2.326999962, 2.89800013411), (-2.27699996126, 2.94800013486), (-2.22699996051, 2.94800013486), (-2.17699995977, 2.94800013486), (-2.12699995902, 2.94800013486), (-2.07699995828, 2.94800013486), (-2.02699995753, 2.94800013486), (-1.97699995679, 2.94800013486), (-1.92699995604, 2.94800013486), (-1.8769999553, 2.94800013486), (-1.82699995455, 2.94800013486), (-1.77699995381, 2.94800013486), (-1.72699995306, 2.94800013486), (-1.67699995232, 2.94800013486), (-1.62699995157, 2.94800013486), (-1.57699995083, 2.94800013486), (-1.52699995008, 2.94800013486), (-1.47699994934, 2.94800013486), (-1.42699994859, 2.94800013486), (-1.37699994785, 2.94800013486), (-1.3269999471, 2.94800013486), (-1.27699994636, 2.94800013486), (-1.22699994561, 2.94800013486), (-1.17699994487, 2.94800013486), (-1.12699994412, 2.94800013486), (-1.07699994338, 2.94800013486), (-1.02699994263, 2.94800013486), (-0.976999941885, 2.94800013486), (-0.92699994114, 2.94800013486), (-0.876999940395, 2.94800013486), (-0.82699993965, 2.94800013486), (-0.776999938905, 2.94800013486), (-0.72699993816, 2.94800013486), (-0.676999937415, 2.94800013486), (-0.62699993667, 2.94800013486), (-0.576999935925, 2.94800013486), (-0.52699993518, 2.94800013486), (-0.476999934435, 2.94800013486), (-0.42699993369, 2.94800013486), (-0.376999932945, 2.94800013486), (-0.3269999322, 2.94800013486), (-0.276999931455, 2.94800013486), (-0.22699993071, 2.94800013486), (-0.176999929965, 2.94800013486), (-0.126999929219, 2.94800013486), (-0.0769999284744, 2.94800013486), (-0.0269999277294, 2.94800013486), (0.0230000730157, 2.94800013486), (0.0730000737607, 2.94800013486), (0.123000074506, 2.94800013486), (0.173000075251, 2.94800013486), (0.223000075996, 2.94800013486), (0.273000076741, 2.94800013486), (0.323000077486, 2.94800013486), (0.373000078231, 2.94800013486), (0.423000078976, 2.94800013486), (0.473000079721, 2.94800013486), (0.523000080466, 2.94800013486), (0.573000081211, 2.94800013486), (0.623000081956, 2.94800013486), (0.673000082701, 2.94800013486), (0.723000083447, 2.94800013486), (0.773000084192, 2.94800013486), (0.789292656456, 2.94900340025), (0.813892876549, 2.94455088554), (0.838357293417, 2.93940257003), (0.86273053902, 2.93383997839), (0.887042367995, 2.92801569852), (0.911214197579, 2.9216337099), (0.935304011171, 2.91494959725), (0.959176005545, 2.90752390745), (0.983191051069, 2.90057658068), (1.00681394571, 2.89239329199), (1.02886594799, 2.88061579547), (1.05077985823, 2.86858347718), (1.0724942598, 2.85619486615), (1.09368604783, 2.84293116356), (1.11491827166, 2.82973307377), (1.13627218433, 2.81673258529), (1.15754713277, 2.80360392299), (1.1788133074, 2.79046076483), (1.19995550437, 2.77711847948), (1.22099127129, 2.76360911038), (1.24201902734, 2.75008753425), (1.26286978143, 2.73629511461), (1.28355345178, 2.72225245083), (1.30417417963, 2.70811747137), (1.32440733423, 2.69343393844), (1.34470533868, 2.67883966942), (1.36502890161, 2.66428125856), (1.38544516168, 2.64985331034), (1.40575918786, 2.63528040363), (1.42612852715, 2.62078607969), (1.44638762169, 2.60613840491), (1.4665387603, 2.59134195693), (1.48671126121, 2.57657450066), (1.50678267264, 2.56167047822), (1.52688574606, 2.54680841745), (1.54687781179, 2.53179758349), (1.56677908772, 2.51666773097), (1.58670859241, 2.5015737366), (1.60653967791, 2.48635156841), (1.62640280687, 2.471169836), (1.64618048661, 2.45587900325), (1.66586508773, 2.44046686313), (1.68555655531, 2.42506387828), (1.70516104779, 2.40955026721), (1.72478995433, 2.3940686996), (1.74429984232, 2.37843606997), (1.76371588875, 2.36268823649), (1.78316474158, 2.34698007585), (1.80249533879, 2.33112619378), (1.82173819796, 2.31516626312), (1.84101081178, 2.29924295356), (1.86017508818, 2.28318918135), (1.87936530454, 2.26716592671), (1.89847770106, 2.2510503564), (1.91749396721, 2.23482110812), (1.93653235861, 2.21861779977), (1.9554990337, 2.20233056808), (1.97449088579, 2.18607385397), (1.99339576278, 2.16971490597), (2.01223426403, 2.15328042697), (2.03109946817, 2.13687493966), (2.04988227485, 2.12037713668), (2.06860709813, 2.10381219503), (2.08735328371, 2.08727243038), (2.10602393828, 2.07064645357), (2.12474189511, 2.05407464546), (2.14337974328, 2.03741204756), (2.16194663809, 2.02067086689), (2.18055778339, 2.00397851434), (2.1990918718, 1.98720147552), (2.21755958448, 1.97035043157), (2.23606773295, 1.95354440104), (2.25450263923, 1.93665826188), (2.27287651035, 1.91970498403), (2.29128700257, 1.90279214199), (2.30962806729, 1.88580300599), (2.32800270136, 1.86885125403), (2.3463246926, 1.85184228161), (2.36457954516, 1.83476082994), (2.38286720413, 1.81771523642), (2.40110603497, 1.80061776302), (2.41927849007, 1.78344857331), (2.43748222569, 1.76631295294), (2.45563865907, 1.7491277415), (2.47382255827, 1.73197152176), (2.49194313349, 1.71474740041), (2.5100171694, 1.69747521388), (2.5281140935, 1.6802274414), (2.54614998244, 1.66291558201), (2.56413856913, 1.64555413156), (2.58214928107, 1.62821556929), (2.60010048373, 1.61081597186), (2.61800438415, 1.59336754631), (2.63592888392, 1.57593972012), (2.65379616324, 1.55845391054), (2.67161690325, 1.5409207987), (2.68945442793, 1.52340447154), (2.70723854685, 1.50583397567), (2.7250638645, 1.48830544147), (2.7428167029, 1.47070290215), (2.76051918729, 1.45305000882), (2.77825600396, 1.43543221071), (2.79592339314, 1.41774345922), (2.8135419542, 1.40000740549), (2.83118950695, 1.38229958052), (2.84876992103, 1.36452537981), (2.86630303286, 1.34670387686), (2.88385903288, 1.3289052621), (2.90135018305, 1.31104332335), (2.9187947939, 1.29313560824), (2.93625466355, 1.27524315192), (2.95365502391, 1.25729194926), (2.97100884497, 1.23929649611), (2.98837105837, 1.22130867236), (3.00567757718, 1.20326820578), (3.02301232475, 1.18525367915), (3.04027764483, 1.16717277678), (3.05749032209, 1.14904228334), (3.07472054696, 1.13092857458), (3.09188592197, 1.11275306771), (3.10900094298, 1.09452949566), (3.12612511926, 1.07631584183), (3.14318826038, 1.05804420459), (3.1602010475, 1.03972526511), (3.17721688637, 1.02141014033), (3.19417397891, 1.00303932096), (3.21108148039, 0.984624251107), (3.22798516716, 0.966204603615), (3.24483163348, 0.94773383918), (3.26163079754, 0.929218824256), (3.27841928046, 0.910694654058), (3.29515359467, 0.892121655734), (3.3118398437, 0.873505169861), (3.3285138857, 0.854878002835), (3.34513375899, 0.836202007684), (3.36170480416, 0.817483287923), (3.37826287936, 0.79875236113), (3.39476525998, 0.779973369151), (3.41121804953, 0.761150126683), (3.42765634323, 0.742314677184), (3.44403741647, 0.723428873679), (3.46036660983, 0.704498819686), (3.47667901852, 0.685554269844), (3.49293268087, 0.666558603057), (3.50913217452, 0.647517159902), (3.52531335763, 0.628460457958), (3.54143350557, 0.609351113191), (3.5574857519, 0.590186073842), (3.5735296059, 0.5710134051), (3.58950937299, 0.551787330594), (3.60540750555, 0.532493354477), (3.62123163298, 0.513139106142), (3.63705499747, 0.493783331927), (3.65278528335, 0.474352789646), (3.6684415641, 0.454861975146), (3.68408945252, 0.435364294192), (3.69964273644, 0.41579184517), (3.71511362291, 0.396153783353), (3.73057306527, 0.376506566264), (3.74593561433, 0.356783818167), (3.76118372247, 0.336972569093), (3.77644022294, 0.317167423534), (3.79159448952, 0.29728407668), (3.80659845703, 0.277287051846), (3.82148493186, 0.257202288973), (3.83637140669, 0.237117526101), (3.85110147894, 0.216918322309), (3.86570032559, 0.196623369614), (3.88028849109, 0.176321168994), (3.89471415048, 0.155903001575), (3.90892160919, 0.135332246264), (3.92291163015, 0.114613480696), (3.93695124218, 0.0939279029955), (3.95069483369, 0.0730447239733), (3.96420115103, 0.0520070497097), (3.97771586071, 0.0309747160222), (3.99090784699, 0.00973867749778), (4.00366343189, -0.0117621010208), (4.01588038154, -0.033574158841), (4.0282735702, -0.0552855086518), (4.03965510113, -0.0775450304679), (4.04999750851, -0.100305422042), (4.05965937389, -0.123362597069), (4.06866129663, -0.146685656498), (4.0781721, -0.1698061555), (4.08739222342, -0.193043765709), (4.09642542668, -0.216354618108), (4.10531748614, -0.239719639208), (4.11411951874, -0.263118992584), (4.12337550033, -0.286342488413), (4.13250330808, -0.309616719717), (4.141477765, -0.332950078829), (4.15032709985, -0.356331503128), (4.15912913245, -0.379730856504), (4.16787089284, -0.403152335124), (4.17693613955, -0.426450980491), (4.18583506547, -0.449813712773), (4.19455393767, -0.473243965197), (4.20309809673, -0.496738686006), (4.2115476513, -0.520267357622), (4.21990870489, -0.543828072694), (4.22844447162, -0.567325845261), (4.23690241852, -0.590851465119), (4.24524592451, -0.614418283707), (4.25344523493, -0.638035074831), (4.2615255268, -0.661693446155), (4.26951121417, -0.685383479467), (4.27749613861, -0.709074275718), (4.28536433331, -0.732803600413), (4.29310816887, -0.756574123838), (4.30077036991, -0.780370968675), (4.30831431534, -0.804205579016), (4.31573619045, -0.828078336329), (4.32300013709, -0.851999921769), (4.37300013784, -0.901999922514), (4.423, -0.852)]"
