dead_reakoing_mean_dist,dead_reakoing_mean_step,dead_reakoing_percent,fake_location,goal_location,metric-0,metric-1,metric-2,metric-3,real_location
3.0072849698775026,497.26083916083917,0.0,"(-7.490468572321042, -0.10361041792505615)","(1.9000000000000004, -3.1999999999999993)",620.0,18007.868488888893,498.13300474732887,156.81333333333333,"(-6.449999999999999, 0.15000000000000036)"
6.231730350748824,35.07866666666667,0.0,"(1.1345837438118198, -5.526335507913399)","(7.300000000000001, -4.0)",613.0,353.6488888888888,1491.4106015265186,1076.06,"(0.40000000000000036, -4.5)"
0.0,71.97333333333333,1.0,"(-3.43028666439992, -2.988549157598607)","(-4.199999999999999, -4.449999999999999)",83.0,266.7192888888889,152.4555233858249,0.0,"(-2.0, -3.05)"
1.2637063947026526,31.93733333333333,0.09666666666666666,"(-0.3115023081348852, -4.531846955116888)","(-1.299999999999999, -2.75)",82.0,493.63928888888876,107.43439988311785,89.8,"(-0.5, -3.3499999999999996)"
8.368991568992772,116.62799999999999,0.0006666666666666668,"(3.205199065160145, -3.8830525013943924)","(-6.55, -3.3)",784.0,409.9171555555557,3155.753595843856,504.50666666666666,"(2.75, -2.4499999999999993)"
3.5996058178656964,66.38533333333334,0.0046666666666666645,"(0.39172008383937595, -5.787120293278827)","(4.850000000000001, -3.25)",210.0,448.3704888888889,114.06518391910038,451.02,"(-0.5999999999999996, -5.0)"
2.8540442816841947,84.3404109589041,0.04726027397260274,"(4.255845181967541, 0.5975115702492412)","(5.950000000000001, -3.25)",197.0,3026.16,1040.4978715736931,715.7533333333333,"(5.550000000000001, 1.0)"
2.5265070827432745,42.09533333333333,0.0,"(-0.4302882673521281, -5.02079620986132)","(-0.09999999999999964, -1.5)",144.0,405.14582222222214,75.0551793248085,452.26,"(-0.5999999999999996, -3.9499999999999993)"
5.042848551182757,76.35,0.0,"(-0.36699275055652536, -4.003408172384258)","(-7.25, -5.3)",281.0,369.3864888888888,293.0534926791187,162.84,"(-1.9000000000000004, -4.8)"
0.0,590.3972602739726,1.0,"(7.9311384049278555, 4.21884672684119)","(-1.75, -3.1999999999999993)",757.0,17531.473955555557,1117.425648810569,913.8266666666667,"(6.350000000000001, 4.100000000000001)"
