calculation_time_without_oracle,execute_time_without_oracle,fake_location,final_location_without_oracle,finish_covariancewithout_oracle,goal_location,how_far_from_goal_without_oracle,init_covariance,metric-0,metric-1,metric-2,metric-3,metric-4_mean,metric-4_overall_plans,metric-4_percent,move_base_status_aborted_without_oracle,move_base_status_finish_without_oracle,number_of_replans,real_location,started_plan
0.1475088596343994,111.99746799468994,"(-3.2192446539574138, -4.72098852763523)","(4.406647505899519, -0.7973163971741872)","[0.0029439764714851435, -0.00013898522078648057, -0.00013898522078648057, 0.002760288245790221, 0.0009978505022687537]","(4.423000000000001, -0.8520000000000003)",0.05707626898560876,"[0.2688712186505544, 0.030868064794413286, 0.030868064794413286, 0.23056926144460732, 0.07071920869577417]",556.0,12153.061155555557,193.11699175422768,477.85333333333335,8.784413779731754,145.0,100.0,False,True,398.0,"(-2.0269999999999997, -3.9520000000000004)","[(-3.22699997541, -4.75199997988), (-3.23479321131, -4.72342513128), (-3.23893711701, -4.69877093322), (-3.24474175119, -4.67445414514), (-3.25207073842, -4.65055258686), (-3.26152870823, -4.62741072555), (-3.27323773092, -4.60532219755), (-3.28537190164, -4.58346455409), (-3.29772675259, -4.56173069757), (-3.31006300689, -4.53998635063), (-3.32267287036, -4.51839955068), (-3.33523285666, -4.4967835683), (-3.34792378245, -4.47524426134), (-3.36073296386, -4.45377514481), (-3.37355263568, -4.43231232253), (-3.38645661231, -4.41090004499), (-3.39931929484, -4.38946278118), (-3.41226952468, -4.36807854167), (-3.42736237464, -4.34814846477), (-3.44352763138, -4.32907783918), (-3.46075375545, -4.31095993425), (-3.47943976418, -4.29435169578), (-3.49883034751, -4.27857181884), (-3.51898930624, -4.26378605202), (-3.53800623997, -4.2475577574), (-3.55716584337, -4.23149826314), (-3.57649348419, -4.21564132931), (-3.59542124937, -4.19930927493), (-3.61448376872, -4.18313457681), (-3.63364299066, -4.16707451035), (-3.65310319221, -4.1513804641), (-3.6727837879, -4.13596393707), (-3.69233563756, -4.120384141), (-3.71176274661, -4.10464927749), (-3.73223412906, -4.09029933984), (-3.75218928759, -4.07523967775), (-3.77178214524, -4.05971176156), (-3.79190085892, -4.04487125383), (-3.81147979293, -4.0293255993), (-3.83069137159, -4.01332828461), (-3.85032838436, -3.99785606301), (-3.86945375086, -3.98175594222), (-3.88822492271, -3.96524383413), (-3.90741285024, -3.94921829067), (-3.92611173357, -3.93262454806), (-3.94448922866, -3.91567546638), (-3.96323713085, -3.89913722761), (-3.98153871346, -3.88210632068), (-3.99956325368, -3.864782445), (-4.01791843279, -3.84780913999), (-4.03586944471, -3.8304091611), (-4.05356153406, -3.81274596808), (-4.07154039327, -3.79537479015), (-4.0891370675, -3.77761642044), (-4.10648287769, -3.75961295643), (-4.1240392115, -3.74181472313), (-4.1412473588, -3.7236798428), (-4.15821675374, -3.70532123046), (-4.17519225219, -3.68696814944), (-4.19192222719, -3.66839114568), (-4.20841883808, -3.64960643166), (-4.22484792882, -3.63076278056), (-4.24117578703, -3.61183120069), (-4.25758394463, -3.59296923904), (-4.27383622415, -3.57397300005), (-4.28996452601, -3.55487109394), (-4.30618156727, -3.53584471884), (-4.32221297582, -3.51666155968), (-4.33849005087, -3.49768630152), (-4.35445913681, -3.47845126248), (-4.37023181351, -3.45905486174), (-4.38622135575, -3.4398367981), (-4.40188517053, -3.42035227785), (-4.41812767489, -3.40134745579), (-4.43380097873, -3.38187056494), (-4.44912843257, -3.36212054175), (-4.46500925595, -3.34281245126), (-4.48028196888, -3.3230198942), (-4.49518172363, -3.30294504954), (-4.51051272991, -3.28319769664), (-4.52524513865, -3.262999828), (-4.54088952231, -3.24349966749), (-4.55556332777, -3.22325926496), (-4.56963751049, -3.20259714765), (-4.58416726344, -3.18225298536), (-4.59785678161, -3.16133413892), (-4.61106145176, -3.14010592052), (-4.62408213429, -3.11876440562), (-4.63862531021, -3.09842978007), (-4.65206127022, -3.07734728312), (-4.66478366726, -3.05582647744), (-4.67874684229, -3.03508940132), (-4.69142696772, -3.01354380011), (-4.70360709361, -2.99171152439), (-4.71543691108, -2.96968756014), (-4.72520383561, -2.94667444486), (-4.73452625253, -2.92347746118), (-4.74091684806, -2.89930830189), (-4.74713850019, -2.8750948921), (-4.75159223084, -2.85049467201), (-4.75573283444, -2.82583990174), (-4.75956733243, -2.80113554041), (-4.76306475422, -2.77638158802), (-4.76602386262, -2.75155744519), (-4.7686592701, -2.72669668127), (-4.77100157771, -2.70180654418), (-4.77300174272, -2.67688665245), (-4.77473751345, -2.6519469243), (-4.77607404034, -2.62698278208), (-4.77699999851, -2.60199994785), (-4.82699999925, -2.5519999471), (-4.82699999925, -2.50199994636), (-4.82699999925, -2.45199994561), (-4.82699999925, -2.40199994487), (-4.82699999925, -2.35199994412), (-4.82699999925, -2.30199994338), (-4.82699999925, -2.25199994263), (-4.82699999925, -2.20199994189), (-4.82699999925, -2.15199994114), (-4.82699999925, -2.1019999404), (-4.82699999925, -2.05199993965), (-4.82699999925, -2.00199993891), (-4.82699999925, -1.95199993816), (-4.82699999925, -1.90199993742), (-4.82699999925, -1.85199993667), (-4.82699999925, -1.80199993593), (-4.82699999925, -1.75199993518), (-4.82699999925, -1.70199993443), (-4.82699999925, -1.65199993369), (-4.82699999925, -1.60199993294), (-4.82699999925, -1.5519999322), (-4.82699999925, -1.50199993145), (-4.82699999925, -1.45199993071), (-4.82699999925, -1.40199992996), (-4.82699999925, -1.35199992922), (-4.82699999925, -1.30199992847), (-4.82699999925, -1.25199992773), (-4.82699999925, -1.20199992698), (-4.82699999925, -1.15199992624), (-4.82699999925, -1.10199992549), (-4.82699999925, -1.05199992475), (-4.82699999925, -1.001999924), (-4.82699999925, -0.951999923259), (-4.82699999925, -0.901999922514), (-4.82699999925, -0.851999921769), (-4.82699999925, -0.801999921024), (-4.82699999925, -0.751999920279), (-4.82699999925, -0.701999919534), (-4.82699999925, -0.651999918789), (-4.82699999925, -0.601999918044), (-4.82699999925, -0.551999917299), (-4.82699999925, -0.501999916553), (-4.82699999925, -0.451999915808), (-4.82699999925, -0.401999915063), (-4.82699999925, -0.351999914318), (-4.82699999925, -0.301999913573), (-4.82699999925, -0.251999912828), (-4.82699999925, -0.201999912083), (-4.82699999925, -0.151999911338), (-4.82699999925, -0.101999910593), (-4.82699999925, -0.051999909848), (-4.82699999925, -0.00199990910292), (-4.82699999925, 0.0480000916421), (-4.82699999925, 0.0980000923872), (-4.82699999925, 0.148000093132), (-4.82699999925, 0.198000093877), (-4.82699999925, 0.248000094622), (-4.82699999925, 0.298000095367), (-4.83114715341, 0.323802708057), (-4.82555246467, 0.348167942795), (-4.81952987418, 0.372431706584), (-4.81308133698, 0.39658637003), (-4.8066511878, 0.420744848173), (-4.79945238904, 0.444685888569), (-4.79213863676, 0.468592596689), (-4.78371629767, 0.492130805047), (-4.76971349747, 0.51284155975), (-4.75642386686, 0.534016181648), (-4.74312516442, 0.555186225909), (-4.72946836919, 0.576125862451), (-4.7144579167, 0.596117928179), (-4.70077239203, 0.617040017114), (-4.6866151562, 0.637644723231), (-4.67226149922, 0.658113626124), (-4.65762517316, 0.678381112998), (-4.64304740271, 0.698691324483), (-4.62824013053, 0.718834452224), (-4.61346411503, 0.73900046815), (-4.59860944524, 0.759108500676), (-4.58353578798, 0.779053264157), (-4.56857442587, 0.799081950979), (-4.55341129012, 0.818958812847), (-4.53808922453, 0.838712841462), (-4.5230438914, 0.858678967248), (-4.50777821181, 0.878476483412), (-4.49247817611, 0.898248059634), (-4.4770351131, 0.917908246695), (-4.46165442039, 0.937616498941), (-4.44620875861, 0.957274397184), (-4.43062247756, 0.976820906264), (-4.41511272887, 0.996428450501), (-4.39953417257, 1.0159810631), (-4.38381804876, 1.03542381241), (-4.36828965573, 1.05501609786), (-4.35259031659, 1.07447181714), (-4.33675975185, 1.09382148784), (-4.3211140092, 1.11331993174), (-4.30530428225, 1.1326863871), (-4.28946818621, 1.15203148016), (-4.2737204004, 1.1714475266), (-4.25781664116, 1.19073692508), (-4.24187778671, 1.20999733186), (-4.22603701766, 1.22933784728), (-4.21013197096, 1.24862648282), (-4.19410804875, 1.26781593623), (-4.17799285991, 1.28692833276), (-4.1620032223, 1.30614677787), (-4.14589761789, 1.32526756673), (-4.12970508606, 1.34431435046), (-4.11363324172, 1.36346413102), (-4.09745043737, 1.38251930708), (-4.08126591641, 1.40157372021), (-4.06512025768, 1.42066093973), (-4.04886926561, 1.4396581324), (-4.03261073952, 1.45864922155), (-4.01640514236, 1.47768608707), (-4.00009626226, 1.49663368867), (-3.98377145581, 1.51556755736), (-3.96750615863, 1.53455254299), (-3.95120290521, 1.55350548517), (-3.9348179219, 1.57238747398), (-3.91848653509, 1.59131600209), (-3.90212243726, 1.61021630144), (-3.88567994739, 1.62904793625), (-3.86928418756, 1.64792076978), (-3.85286267853, 1.66677147807), (-3.83636621069, 1.68555581062), (-3.81998923825, 1.70444466589), (-3.80351670764, 1.72325112369), (-3.78697207925, 1.74199273163), (-3.7705825183, 1.76087090574), (-3.75408261724, 1.77965294948), (-3.7375609724, 1.79841515679), (-3.72113231081, 1.81725976156), (-3.70458644264, 1.83600060657), (-3.68801053374, 1.85471551163), (-3.67149117772, 1.87348000776), (-3.65486968317, 1.89215447703), (-3.63822901978, 1.9108113987), (-3.62163079489, 1.92950646734), (-3.60501015866, 1.94818169955), (-3.58831237017, 1.96678750427), (-3.57164652977, 1.98542230069), (-3.55496953139, 2.00404641596), (-3.53822053059, 2.02260644431), (-3.52149470408, 2.04118707203), (-3.50476620727, 2.05976617387), (-3.48797076254, 2.07828347761), (-3.47119648937, 2.09682061778), (-3.4544222162, 2.11535775795), (-3.43758528663, 2.13383844059), (-3.4208492558, 2.15240991304), (-3.40403492831, 2.17091043211), (-3.38716137764, 2.18935754543), (-3.37038357588, 2.2078908709), (-3.35353100605, 2.2263570577), (-3.3366231231, 2.24477212755), (-3.31980536239, 2.26327035781), (-3.30291655293, 2.28170297527), (-3.28602822031, 2.30013635567), (-3.26917431534, 2.31860101659), (-3.25225308095, 2.33700387941), (-3.23533051143, 2.3554059793), (-3.21844170197, 2.37383859676), (-3.2014893778, 2.39221246788), (-3.18453476482, 2.41058481313), (-3.16760799913, 2.42898309831), (-3.15062325003, 2.44732797774), (-3.13363659359, 2.46567056834), (-3.11668636751, 2.48404672828), (-3.09972584174, 2.50241373295), (-3.08270943066, 2.5207280948), (-3.06720917103, 2.54034326843), (-3.05078689906, 2.55919321378), (-3.03390590973, 2.5776326977), (-3.01967346476, 2.59818628687), (-3.00398399614, 2.61764963555), (-2.98709537742, 2.63608301595), (-2.97164108489, 2.65573404774), (-2.95489208409, 2.67429407609), (-2.93693954629, 2.69169214764), (-2.91658260476, 2.70620401919), (-2.89605838876, 2.72047861657), (-2.8737029273, 2.73166941264), (-2.85133831057, 2.74284189816), (-2.82827941893, 2.75250071178), (-2.80584537472, 2.76353281643), (-2.78300830773, 2.77370432537), (-2.75968219654, 2.78269861872), (-2.73617984633, 2.79122141548), (-2.71257964914, 2.79946955403), (-2.68895503789, 2.80764750215), (-2.66542121643, 2.81608332381), (-2.64172488887, 2.82405070064), (-2.61792823477, 2.83171366462), (-2.59396258958, 2.83883036394), (-2.5709778938, 2.8486638907), (-2.54755832253, 2.8574117546), (-2.52381316684, 2.86523264705), (-2.49975825773, 2.87204264471), (-2.47550746391, 2.87811640579), (-2.45104190263, 2.88325785484), (-2.42640334483, 2.88749369474), (-2.40164958317, 2.89099482395), (-2.37684088987, 2.89408091408), (-2.3519486547, 2.89640025005), (-2.326999962, 2.89800013411), (-2.27699996126, 2.94800013486), (-2.22699996051, 2.94800013486), (-2.17699995977, 2.94800013486), (-2.12699995902, 2.94800013486), (-2.07699995828, 2.94800013486), (-2.02699995753, 2.94800013486), (-1.97699995679, 2.94800013486), (-1.92699995604, 2.94800013486), (-1.8769999553, 2.94800013486), (-1.82699995455, 2.94800013486), (-1.77699995381, 2.94800013486), (-1.72699995306, 2.94800013486), (-1.67699995232, 2.94800013486), (-1.62699995157, 2.94800013486), (-1.57699995083, 2.94800013486), (-1.52699995008, 2.94800013486), (-1.47699994934, 2.94800013486), (-1.42699994859, 2.94800013486), (-1.37699994785, 2.94800013486), (-1.3269999471, 2.94800013486), (-1.27699994636, 2.94800013486), (-1.22699994561, 2.94800013486), (-1.17699994487, 2.94800013486), (-1.12699994412, 2.94800013486), (-1.07699994338, 2.94800013486), (-1.02699994263, 2.94800013486), (-0.976999941885, 2.94800013486), (-0.92699994114, 2.94800013486), (-0.876999940395, 2.94800013486), (-0.82699993965, 2.94800013486), (-0.776999938905, 2.94800013486), (-0.72699993816, 2.94800013486), (-0.676999937415, 2.94800013486), (-0.62699993667, 2.94800013486), (-0.576999935925, 2.94800013486), (-0.52699993518, 2.94800013486), (-0.476999934435, 2.94800013486), (-0.42699993369, 2.94800013486), (-0.376999932945, 2.94800013486), (-0.3269999322, 2.94800013486), (-0.276999931455, 2.94800013486), (-0.22699993071, 2.94800013486), (-0.176999929965, 2.94800013486), (-0.126999929219, 2.94800013486), (-0.0769999284744, 2.94800013486), (-0.0269999277294, 2.94800013486), (0.0230000730157, 2.94800013486), (0.0730000737607, 2.94800013486), (0.123000074506, 2.94800013486), (0.173000075251, 2.94800013486), (0.223000075996, 2.94800013486), (0.273000076741, 2.94800013486), (0.323000077486, 2.94800013486), (0.373000078231, 2.94800013486), (0.423000078976, 2.94800013486), (0.473000079721, 2.94800013486), (0.523000080466, 2.94800013486), (0.573000081211, 2.94800013486), (0.623000081956, 2.94800013486), (0.673000082701, 2.94800013486), (0.723000083447, 2.94800013486), (0.773000084192, 2.94800013486), (0.823000084937, 2.94800013486), (0.84771436448, 2.9491552252), (0.872351205667, 2.94490870415), (0.896973551005, 2.94057978562), (0.921505488016, 2.93576640054), (0.94594777964, 2.93051356233), (0.970172252047, 2.92433527855), (0.99401716207, 2.91682413952), (1.0173325921, 2.90780238035), (1.03883832973, 2.89505518778), (1.06019720151, 2.8820623287), (1.08101476774, 2.86821955505), (1.10127843991, 2.85357798379), (1.12151121304, 2.83889292498), (1.14208730893, 2.8246938586), (1.16263822782, 2.81045817114), (1.18301710385, 2.79597681716), (1.20345053006, 2.78157252007), (1.22385191281, 2.76712320955), (1.24414419522, 2.75252131114), (1.26450437924, 2.73801401722), (1.28513731411, 2.72389734831), (1.30568518124, 2.70965708321), (1.32628454678, 2.69549158617), (1.34676489377, 2.68115442775), (1.36714148098, 2.66667002202), (1.38754133786, 2.65221842268), (1.40781530972, 2.63759058433), (1.42811560299, 2.62299936707), (1.44830298122, 2.60825251016), (1.46838431086, 2.59336222064), (1.4884732699, 2.57848108638), (1.50846037652, 2.5634641489), (1.52845282372, 2.54845407788), (1.54834418144, 2.53331049245), (1.56815543051, 2.51806162137), (1.58795447256, 2.5027974915), (1.60768866474, 2.4874494383), (1.62744498218, 2.47212961385), (1.64714102739, 2.45673273252), (1.66676230454, 2.44124124669), (1.68639044814, 2.42575739026), (1.70594382368, 2.41017969227), (1.72552466504, 2.39463632656), (1.74499640605, 2.37895715763), (1.76438346078, 2.36317270305), (1.78380408485, 2.3474294472), (1.80311331976, 2.33155038812), (1.8223401572, 2.31557138398), (1.8415990381, 2.29963052681), (1.86075415924, 2.28356607344), (1.87993903501, 2.26753595235), (1.8990468539, 2.25141504147), (1.91806159417, 2.23518503024), (1.93710074851, 2.21898324777), (1.95606894948, 2.20269677902), (1.9750653792, 2.18644464255), (1.99397407089, 2.17009103513), (2.01281867566, 2.15366265964), (2.03168922038, 2.13726480173), (2.05047965645, 2.1207738652), (2.06921134618, 2.10421807883), (2.08796668704, 2.08768746945), (2.10664573395, 2.07107217379), (2.12537360898, 2.05451104683), (2.14402213831, 2.03786065596), (2.16259895133, 2.02113015644), (2.18122077778, 2.00445001093), (2.19976631029, 1.98768517914), (2.21824470412, 1.97084634222), (2.23676505962, 1.95405404461), (2.25521293587, 1.93718087541), (2.27369972203, 1.92035119376), (2.29212623598, 1.90345589932), (2.31048255949, 1.88648431093), (2.32887626704, 1.8695523954), (2.34721351707, 1.85256020764), (2.36548210255, 1.83549401476), (2.38378578324, 1.81846520591), (2.40203758405, 1.80138070249), (2.42022224619, 1.78422524569), (2.43843818884, 1.76710259529), (2.45660454043, 1.749928065), (2.47479988372, 1.73278328935), (2.49292961422, 1.71556908622), (2.51101204246, 1.69830605495), (2.52911812183, 1.68106743775), (2.54715935135, 1.66376091894), (2.5651548045, 1.64640633494), (2.58317085701, 1.62907387619), (2.60112511143, 1.61167809346), (2.61903282654, 1.5942334826), (2.63696037808, 1.57680870817), (2.65482842034, 1.55932366153), (2.67264992329, 1.54179131263), (2.69048821091, 1.52427498547), (2.70827004101, 1.50670296372), (2.72609535866, 1.48917366658), (2.74384590824, 1.47156883844), (2.761543815, 1.45391136747), (2.77927757991, 1.4362905176), (2.79693962851, 1.41859718848), (2.81455208605, 1.4008542683), (2.83219353529, 1.38314033981), (2.84976555703, 1.36535774677), (2.86729103947, 1.34752937736), (2.8848355954, 1.32972008144), (2.90231682735, 1.31184746155), (2.91975075705, 1.29392982823), (2.93719841966, 1.27602440193), (2.95458581006, 1.25806175518), (2.97192742409, 1.240054095), (2.98927590457, 1.22205330128), (3.00656869047, 1.20399910179), (3.02388741632, 1.18596931636), (3.04113595173, 1.1678731552), (3.0583333702, 1.14972740298), (3.07554604746, 1.13159690955), (3.09269387486, 1.11340461802), (3.10979134826, 1.09516578718), (3.12689721399, 1.07693382279), (3.14394051869, 1.05864387501), (3.1609357582, 1.0403089138), (3.17793023477, 1.02197395259), (3.19486749089, 1.00358482268), (3.21175591887, 0.985152205216), (3.22863900628, 0.966713484238), (3.24546563617, 0.948224409256), (3.26224496381, 0.929691846724), (3.27901513618, 0.911150891858), (3.29573113985, 0.892561108866), (3.31239831539, 0.873927838324), (3.32905557272, 0.855286175449), (3.34565789841, 0.836594921508), (3.36221139597, 0.817860180018), (3.37875344944, 0.799115520315), (3.39523904539, 0.780321269547), (3.41167352439, 0.76148200535), (3.42809579636, 0.742632060001), (3.444459322, 0.723731760647), (3.46077020481, 0.704785684925), (3.47706659177, 0.685827402172), (3.49330270651, 0.666816476596), (3.50948465256, 0.647760537591), (3.52564981393, 0.628690102737), (3.54175317721, 0.609567025059), (3.55778863887, 0.590387489861), (3.57381647114, 0.571201088208), (3.5897802165, 0.551962043732), (3.60566156439, 0.532653571764), (3.62146890715, 0.513285590519), (3.63727548698, 0.493917609273), (3.65299051407, 0.474474097021), (3.66863001015, 0.45497031255), (3.68426187684, 0.435459661625), (3.6997983761, 0.415873479692), (3.71525324083, 0.396223210845), (3.73069666147, 0.376563023784), (3.7460431888, 0.356828068656), (3.76127451227, 0.337003849611), (3.77651422807, 0.317185734081), (3.79165094704, 0.297289035787), (3.80663812988, 0.277279422451), (3.82150782005, 0.257182071078), (3.83637674727, 0.237084719704), (3.85109003484, 0.21687292741), (3.86567133389, 0.196565386214), (3.88024347766, 0.176251741502), (3.89465235239, 0.155821748522), (3.90884226349, 0.135239167649), (3.92307947683, 0.114689011703), (3.93711069653, 0.0939980934262), (3.95084665864, 0.0731091923581), (3.96434458365, 0.0520665589879), (3.97785242687, 0.0310300291334), (3.99103754669, 0.00978941297217), (4.00378779103, -0.011714798774), (4.01600016303, -0.0335287639429), (4.028389537, -0.0552427840418), (4.03976725323, -0.0775038317368), (4.05010737179, -0.100265367721), (4.05976694835, -0.123323687156), (4.06876658228, -0.146647509525), (4.07827357094, -0.169769534406), (4.08749064261, -0.193008289024), (4.09652003118, -0.216320667301), (4.10540903888, -0.239686832811), (4.11420801972, -0.263087712066), (4.12346018661, -0.286312352304), (4.1325849426, -0.309587728017), (4.14155634777, -0.332922613009), (4.15040263086, -0.356305181716), (4.15920084876, -0.379705679502), (4.16793955739, -0.403128684001), (4.17700098941, -0.426428855247), (4.18589533768, -0.449793113407), (4.19461039519, -0.473224891711), (4.20315073955, -0.496720756929), (4.21159724236, -0.520250954423), (4.21995371832, -0.543812813905), (4.22848567035, -0.567311730881), (4.23693980256, -0.590838876618), (4.24527949384, -0.614407221085), (4.25347498957, -0.638025538087), (4.26155146674, -0.661685053821), (4.26953333942, -0.685376231542), (4.27751444916, -0.709068172203), (4.2853795921, -0.732798641306), (4.2931203759, -0.756570309141), (4.30077876225, -0.780368298387), (4.30832041885, -0.804203671667), (4.31573924221, -0.82807757339), (4.32300013709, -0.851999921769), (4.37300013784, -0.901999922514), (4.423, -0.852)]"
