fake_location,goal_location,plan_length,real_location,started_plan
"(-3.3000231106820146, 0.42533130760901255)","(1.673000000000001, -0.8520000000000003)",197.0,"(-2.0269999999999997, 0.09799999999999986)",[(-2.07699995828  0.0480000916421)  (-2.04841967373  0.0460523071893)  (-2.02891321897  0.0616887515141)  (-2.00846396177  0.0760701604198)  (-1.98813658415  0.0906236121747)  (-1.9680169168  0.105462403289)  (-1.94796610473  0.120394654488)  (-1.92796011536  0.135386414966)  (-1.90801783143  0.150463243193)  (-1.88811331301  0.165589662486)  (-1.86806021212  0.180518861927)  (-1.8480649039  0.195525118254)  (-1.82821340977  0.210720965039)  (-1.80826940923  0.225795504448)  (-1.78835840582  0.240913149937)  (-1.76849928229  0.256099459977)  (-1.74864111244  0.271286532958)  (-1.72877817422  0.286467502422)  (-1.70897035837  0.301720951136)  (-1.6891263029  0.316926334663)  (-1.66921224773  0.332040165455)  (-1.64927473218  0.347122715728)  (-1.62645864602  0.357342289855)  (-1.60412664496  0.368579625228)  (-1.58252859166  0.38117041521)  (-1.57396230735  0.404656743685)  (-1.56446599983  0.427782964733)  (-1.55807676329  0.451952886968)  (-1.55019292833  0.475677252556)  (-1.54083890903  0.498861457003)  (-1.53037023517  0.521564246648)  (-1.52119703251  0.544820167405)  (-1.51064557972  0.567484047137)  (-1.49883375093  0.589517738872)  (-1.48599462415  0.610969307795)  (-1.47240056877  0.631950143068)  (-1.45841283663  0.652670815984)  (-1.44362020336  0.672824624879)  (-1.42811727344  0.692437509692)  (-1.41231031214  0.711806253877)  (-1.39586934815  0.730639414558)  (-1.37892369971  0.749020152137)  (-1.36146993358  0.766918711974)  (-1.34356527022  0.784366374588)  (-1.3254233327  0.801566844815)  (-1.30687322256  0.818327098971)  (-1.2879427871  0.834656292329)  (-1.26806821404  0.849822003004)  (-1.2482603982  0.865074688778)  (-1.22835340022  0.880198437783)  (-1.2082087466  0.895003278092)  (-1.18729161677  0.908694989721)  (-1.16591367151  0.921655805344)  (-1.14405812614  0.933794172224)  (-1.12172307331  0.945025404081)  (-1.09800290389  0.952921827539)  (-1.07429456003  0.960853346212)  (-1.05030240269  0.967880781619)  (-1.02612408813  0.974238356177)  (-1.00174092431  0.979756697323)  (-0.977195254388  0.984502180792)  (-0.952578249627  0.988860853953)  (-0.927807131094  0.992235335205)  (-0.902962770372  0.995021590129)  (-0.878003205791  0.996442946351)  (-0.853003968358  0.996269759093)  (-0.828089035736  0.994209822539)  (-0.804791534778  1.00327888395)  (-0.78141011048  1.01212745586)  (-0.757928359642  1.02070671014)  (-0.734340178748  1.02898994391)  (-0.711348616516  1.03880744894)  (-0.68767765669  1.04684959383)  (-0.663566099324  1.05345512371)  (-0.639147077354  1.05881324757)  (-0.614501843832  1.06301017757)  (-0.589732632648  1.06639915467)  (-0.564849743483  1.06881843571)  (-0.539923366769  1.07073493965)  (-0.514950069278  1.07188774118)  (-0.489962275937  1.07267280589)  (-0.464962657034  1.07281013499)  (-0.439963801071  1.07258125315)  (-0.414979059487  1.07170997628)  (-0.390015680209  1.07035881049)  (-0.36522472525  1.06713081362)  (-0.340475350491  1.06359992977)  (-0.315712242823  1.06016670218)  (-0.290987282127  1.05646949754)  (-0.266260032613  1.0527860258)  (-0.241570167133  1.04885917638)  (-0.216934851824  1.04460578887)  (-0.192442969135  1.03959098777)  (-0.168630865509  1.03197608897)  (-0.144986990034  1.02385383543)  (-0.122713735308  1.01250053326)  (-0.101440694219  0.999368819198)  (-0.0800966997608  0.986351546054)  (-0.0594179885152  0.972302015816)  (-0.0395182384628  0.957169874477)  (-0.0192084084482  0.942591627189)  (0.0009473077945  0.927801282731)  (0.0210095639528  0.91288505326)  (0.0413594482893  0.898363263493)  (0.061686062972  0.883808667329)  (0.0819428686938  0.869157177853)  (0.102054715917  0.854307324116)  (0.122066618071  0.839323193033)  (0.141868711872  0.824063640804)  (0.16157543824  0.808679729442)  (0.180786635425  0.792681651811)  (0.200027205781  0.776719432335)  (0.2192052151  0.760681681852)  (0.237867477341  0.744047312707)  (0.256565216267  0.727451853476)  (0.274909714221  0.710467295117)  (0.293117264541  0.693336252381)  (0.311303071086  0.676181558522)  (0.329116944643  0.658640817294)  (0.346789292928  0.640958169326)  (0.364405183694  0.623219063837)  (0.381590013662  0.605061867521)  (0.398674135621  0.586810066712)  (0.415705996226  0.568509437777)  (0.432333117445  0.549840309081)  (0.448926669328  0.531140662806)  (0.465464145161  0.512392188406)  (0.481785327655  0.493455267958)  (0.49804852675  0.474467993505)  (0.514224369276  0.455406713924)  (0.530071384893  0.436070776136)  (0.545729954462  0.416582250455)  (0.561382801985  0.397088384197)  (0.577298100685  0.37780890393)  (0.592402013263  0.357887791572)  (0.606971486747  0.337571476572)  (0.623557409235  0.318865726782)  (0.639361700242  0.299495456718)  (0.654184851098  0.279363773068)  (0.668466314934  0.258844516171)  (0.685466895021  0.240514895536)  (0.701807151002  0.221593996817)  (0.717966971799  0.202518984326)  (0.735975394919  0.185178514707)  (0.75361264799  0.167460008583)  (0.773336540495  0.152099366875)  (0.792780052748  0.136384721255)  (0.812166344541  0.120599122265)  (0.833176934454  0.107051224724)  (0.854140603589  0.0934304664646)  (0.876323068519  0.0819009252772)  (0.898000467524  0.0694467014588)  (0.919374979561  0.0564805452597)  (0.941196574125  0.0442811432225)  (0.962565364116  0.0313054502801)  (0.983709849905  0.0179669796223)  (1.00453962316  0.00414251652572)  (1.02537130377  -0.00967965775251)  (1.04602293067  -0.0237684793736)  (1.06643613898  -0.0382013866931)  (1.08656400793  -0.0530291151856)  (1.10660795354  -0.0679705216582)  (1.12648710423  -0.0831305102874)  (1.1461358472  -0.0985876638381)  (1.1655774521  -0.114304598276)  (1.18475889465  -0.130338152592)  (1.20366911222  -0.146690615605)  (1.2222955163  -0.163365420541)  (1.24061521872  -0.18037706325)  (1.25860723864  -0.197734699007)  (1.27630171217  -0.215395603201)  (1.29369139139  -0.233356724074)  (1.31073431462  -0.251647053326)  (1.32743315215  -0.270252095107)  (1.343749757  -0.289193211722)  (1.35966772599  -0.308470784641)  (1.37517904824  -0.328076803)  (1.39025778382  -0.348017751783)  (1.40493292442  -0.368257009897)  (1.41918081892  -0.388799917918)  (1.43298544559  -0.409642661149)  (1.44636778527  -0.430759299647)  (1.4592931242  -0.452158607217)  (1.4718068573  -0.473801292476)  (1.48387961139  -0.49569307747)  (1.49552550084  -0.517814888713)  (1.50673537039  -0.540161004158)  (1.5175046424  -0.562722268533)  (1.52783102806  -0.585489908032)  (1.53771338294  -0.608454004443)  (1.54716925466  -0.63159662869)  (1.55618796207  -0.654913203134)  (1.56480307451  -0.678381984001)  (1.57300009611  -0.701999919534)  (1.62300009686  -0.751999920279)  (1.673  -0.70199999404)  (1.673  -0.852)]
"(2.2905299114530706, -4.822832697680411)","(-1.6269999999999998, -1.0019999999999998)",0.0,"(0.8230000000000004, -4.602)",[]
